linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
199;;;endereco;Rua Pio XII, 3669, Claudete, Cascavel - PR, 85811-120, Brasil;Rua Pio XII 3669 Cascavel PR 85811120 Brazil;Cascavel;PR;85811120;-24.94518;-53.46896;-24.94518;-53.46896;Claudete;;
200;;;endereco;Rua Olavo Bilac, 1021, Centro, Cascavel - PR, 85812-260, Brasil;Rua Olavo Bilac 1021 Cascavel PR 85812260 Brazil;Cascavel;PR;85812260;-24.95153;-53.44692;-24.95153;-53.44692;Centro;;
201;;;endereco;Rua Prfa. Sílvia Gonçalves C. Ribas, 379, Santa Felicidade, Curitiba - PR, 82410-190, Brasil;Rua Prfa Silvia Goncalves C Ribas 379 Curitiba PR 82410190 Brazil;Curitiba;PR;82410190;-25.38442;-49.33417;-25.38442;-49.33417;Santa Felicidade;;
202;;;endereco;Rua Alcides Longhi, 137, Sanvitto, Caxias do Sul - RS, 95012-348, Brasil;Rua Alcides Longhi 137 Caxias do Sul RS 95012348 Brazil;Caxias do Sul;RS;95012348;-29.17772;-51.21615;-29.17772;-51.21615;Sanvitto;;
203;;;endereco;Avenida Paraná, 337, Cabral, Curitiba - PR, 80035-130, Brasil;Avenida Parana 337 Curitiba PR 80035130 Brazil;Curitiba;PR;80035130;-25.40758;-49.25407;-25.40758;-49.25407;Cabral;;
204;;;endereco;Rua Coronel Brasilino Moura, 447, São Lourenço, Curitiba - PR, 80540-340, Brasil;Rua Coronel Brasilino Moura 447 Curitiba PR 80540340 Brazil;Curitiba;PR;80540340;-25.40141;-49.26751;-25.40141;-49.26751;São Lourenço;;
205;;;endereco;Avenida Cristóvão Colombo, 2967, Auxiliadora, Porto Alegre - RS, 90560-002, Brasil;Avenida Cristovao Colombo 2967 Porto Alegre RS 90560002 Brazil;Porto Alegre;RS;90560002;-30.0179;-51.19092;-30.0179;-51.19092;Auxiliadora;;
206;;;endereco;Rua Sete de Setembro, 370, Centro Histórico, Porto Alegre - RS, 90010-190, Brasil;Rua Sete de Setembro 370 Porto Alegre RS 90010190 Brazil;Porto Alegre;RS;90010190;-30.03132;-51.23683;-30.03132;-51.23683;Centro Histórico;;
207;;;endereco;Rua Mura, 278, Espírito Santo, Porto Alegre - RS, 91770-570, Brasil;Rua Mura 278 Porto Alegre RS 91770570 Brazil;Porto Alegre;RS;91770570;-30.15205;-51.22105;-30.15205;-51.22105;Espírito Santo;;
208;;;endereco;Avenida Plínio Brasil Milano, 291, Auxiliadora, Porto Alegre - RS, 90520-002, Brasil;Avenida Plinio Brasil Milano 291 Porto Alegre RS 90520002 Brazil;Porto Alegre;RS;90520002;-30.02277;-51.18822;-30.02277;-51.18822;Auxiliadora;;
209;;;endereco;Rua Victorino de Andrade Pinto, 59, Morro Santana, Porto Alegre - RS, 91450-480, Brasil;Rua Victorino de Andrade Pinto 59 Porto Alegre RS 91450480 Brazil;Porto Alegre;RS;91450480;-30.04057;-51.12569;-30.04057;-51.12569;Morro Santana;;
210;;;endereco;Rua Anita Garibaldi, 1151, Mont'Serrat, Porto Alegre - RS, 90450-001, Brasil;Rua Anita Garibaldi 1151 Porto Alegre RS 90450001 Brazil;Porto Alegre;RS;90450001;-30.02646;-51.18406;-30.02646;-51.18406;Mont'Serrat;;
211;;;endereco;Avenida Doutor Nilo Peçanha, 2811, Chácara das Pedras, Porto Alegre - RS, 91330-001, Brasil;Avenida Doutor Nilo Pecanha 2811 Porto Alegre RS 91330001 Brazil;Porto Alegre;RS;91330001;-30.02831;-51.16293;-30.02831;-51.16293;Chácara das Pedras;;
212;;;endereco;Avenida Ipiranga, 40, Praia de Belas, Porto Alegre - RS, 90160-090, Brasil;Avenida Ipiranga 40 Porto Alegre RS 90160090 Brazil;Porto Alegre;RS;90160090;-30.04693;-51.23033;-30.04693;-51.23033;Praia de Belas;;
213;;;endereco;Avenida Doutor Nilo Peçanha, 1201, Três Figueiras, Porto Alegre - RS, 91330-000, Brasil;Avenida Doutor Nilo Pecanha 1201 Porto Alegre RS 91330000 Brazil;Porto Alegre;RS;91330000;-30.02938;-51.17983;-30.02938;-51.17983;Três Figueiras;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
214;;;endereco;Avenida Atlântica, 206, Centro, Balneário Camboriú - SC, 88330-018, Brasil;Avenida Atlantica 206 Balneario Camboriu SC 88330018 Brazil;Balneário Camboriú;SC;88330018;-26.99277;-48.6287;-26.99277;-48.6287;Centro;;
215;;;endereco;Rua João Picolli, 322, Centro, Jaraguá do Sul - SC, 89251-590, Brasil;Rua Joao Picolli 322 Jaragua do Sul SC 89251590 Brazil;Jaraguá do Sul;SC;89251590;-26.48955;-49.07977;-26.48955;-49.07977;Centro;;
216;;;endereco;Rua Rui Barbosa, 1401, Centro, Campo Largo - PR, 83601-140, Brasil;Rua Rui Barbosa 1401 Campo Largo PR 83601140 Brazil;Campo Largo;PR;83601140;-25.46079;-49.53045;-25.46079;-49.53045;Centro;;
217;;;endereco;Alameda Aristiliano Ramos, 1170, Santana, Rio do Sul - SC, 89160-113, Brasil;Alameda Aristiliano Ramos 1170 Rio do Sul SC 89160113 Brazil;Rio do Sul;SC;89160113;-27.21178;-49.6342;-27.21178;-49.6342;Santana;;
218;;;endereco;Priscila Finger Extensão de Cílios / Lash Terapeuta, Rua Santos Dumont, 480, Centro, Ponta Grossa - PR, 84010-360, Brasil;Rua Santos Dumont 480 Ponta Grossa PR 84010360 Brazil;Ponta Grossa;PR;84010360;-25.09729;-50.15689;-25.09729;-50.15689;Centro;;
219;;;endereco;Espaço Águia, Rua Doutor José Bonifácio Malburg, Centro, Itajaí - SC, 88301-350, Brasil;Rua Doutor Jose Bonifacio Malburg Centro Itajai SC 88301350 Brazil;Itajaí;SC;88301350;-26.90415;-48.65775;-26.90415;-48.65775;;ALTO;sem numero de porta
220;;;endereco;Rua Anita Garibaldi, 264, Anita Garibaldi, Joinville - SC, 89203-300, Brasil;Rua Anita Garibaldi 264 Joinville SC 89203300 Brazil;Joinville;SC;89203300;-26.31652;-48.84805;-26.31652;-48.84805;Anita Garibaldi;;
221;;;endereco;Rua Demétrio Ribeiro, 105, Centro, Florianópolis - SC, 88020-700, Brasil;Rua Demetrio Ribeiro 105 Florianopolis SC 88020700 Brazil;Florianópolis;SC;88020700;-27.58393;-48.54394;-27.58393;-48.54394;Centro;;
222;;;endereco;Leila e Gisele, Rua Max Colin, 1440, Centro, Joinville - SC, 89204-040, Brasil;Rua Max Colin 1440 Joinville SC 89204040 Brazil;Joinville;SC;89204040;-26.29495;-48.84927;-26.29495;-48.84927;Centro;;
223;;;endereco;Rua Sete de Setembro, 290, Baixada, Pato Branco - PR, 85506-040, Brasil;Rua Sete de Setembro 290 Pato Branco PR 85506040 Brazil;Pato Branco;PR;85506040;-26.23947;-52.67258;-26.23947;-52.67258;Baixada;;
224;;;endereco;Rua Joaquim Pedro Soares, 540, Centro, Novo Hamburgo - RS, 93510-320, Brasil;Rua Joaquim Pedro Soares 540 Novo Hamburgo RS 93510320 Brazil;Novo Hamburgo;RS;93510320;-29.68206;-51.12722;-29.68206;-51.12722;Centro;;
225;;;endereco;Avenida Sapiranga, 30, Centro, Dois Irmãos - RS, 93950-000, Brasil;Avenida Sapiranga 30 Dois Irmaos RS 93950000 Brazil;Dois Irmãos;RS;93950000;-29.58801;-51.08623;-29.58801;-51.08623;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
226;;;endereco;Praça Prefeito Dogelo Goss, Centro, Concórdia - SC, 89700-000, Brasil;Praca Prefeito Dogelo Goss Centro Concordia SC 89700000 Brazil;Concórdia;SC;89700000;-27.23135;-52.02383;-27.23135;-52.02383;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
227;;;endereco;Rua Luiz Augusto Puperi, 649, Centro, Guaporé - RS, 99200-000, Brasil;Rua Luiz Augusto Puperi 649 Guapore RS 99200000 Brazil;Guaporé;RS;99200000;-28.8462;-51.89263;-28.8462;-51.89263;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
228;;;endereco;Rua Independência, 799, Centro, Passo Fundo - RS, 99010-041, Brasil;Rua Independencia 799 Passo Fundo RS 99010041 Brazil;Passo Fundo;RS;99010041;-28.26373;-52.40766;-28.26373;-52.40766;Centro;;
229;;;endereco;Rua Antonina, 2781, Centro, Cascavel - PR, 85812-040, Brasil;Rua Antonina 2781 Cascavel PR 85812040 Brazil;Cascavel;PR;85812040;-24.95128;-53.45665;-24.95128;-53.45665;Centro;;
230;;;endereco;Rua Mostardeiro, 366, Moinhos de Vento, Porto Alegre - RS, 90430-001, Brasil;Rua Mostardeiro 366 Porto Alegre RS 90430001 Brazil;Porto Alegre;RS;90430001;-30.0282;-51.20373;-30.0282;-51.20373;Moinhos de Vento;;
231;;;endereco;R M Personal, Rua Os Dezoito do Forte, 1356, Exposição, Caxias do Sul - RS, 95020-472, Brasil;Rua Os Dezoito do Forte 1356 Caxias do Sul RS 95020472 Brazil;Caxias do Sul;RS;95020472;-29.16977;-51.17521;-29.16977;-51.17521;Exposição;;
232;;;endereco;Avenida Lageado, 1212, Petrópolis, Porto Alegre - RS, 90460-110, Brasil;Avenida Lageado 1212 Porto Alegre RS 90460110 Brazil;Porto Alegre;RS;90460110;-30.03514;-51.17997;-30.03514;-51.17997;Petrópolis;;
233;;;endereco;Avenida Cristóvão Colombo, 2939, Auxiliadora, Porto Alegre - RS, 90560-002, Brasil;Avenida Cristovao Colombo 2939 Porto Alegre RS 90560002 Brazil;Porto Alegre;RS;90560002;-30.01796;-51.19117;-30.01796;-51.19117;Auxiliadora;;
234;;;endereco;Talenter Consultoria, Rua Antônio Carlos Berta, Vila Ipiranga, Porto Alegre - RS, 91340-020, Brasil;Rua Antonio Carlos Berta Vila Ipiranga Porto Alegre RS 91340020 Brazil;Porto Alegre;RS;91340020;-30.02333;-51.16086;-30.02333;-51.16086;;ALTO;sem numero de porta
235;;;endereco;Avenida Carlos Gomes, 779, Bela Vista, Porto Alegre - RS, 90480-003, Brasil;Avenida Carlos Gomes 779 Porto Alegre RS 90480003 Brazil;Porto Alegre;RS;90480003;-30.02891;-51.18166;-30.02891;-51.18166;Bela Vista;;
236;;;endereco;Rua Manoel Ribas, 2222, Centro, Cascavel - PR, 85802-180, Brasil;Rua Manoel Ribas 2222 Cascavel PR 85802180 Brazil;Cascavel;PR;85802180;-24.95888;-53.47037;-24.95888;-53.47037;Centro;;
237;;;endereco;Rua Quinze de Novembro, 657, Centro, Pelotas - RS, 96015-000, Brasil;Rua Quinze de Novembro 657 Pelotas RS 96015000 Brazil;Pelotas;RS;96015000;-31.76675;-52.34077;-31.76675;-52.34077;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
238;;;endereco;Rua Paraná, 1450, Centro, Cascavel - PR, 85812-010, Brasil;Rua Parana 1450 Cascavel PR 85812010 Brazil;Cascavel;PR;85812010;-24.94861;-53.4458;-24.94861;-53.4458;Centro;;
239;;;endereco;Rua Clevelândia, 557, Jardim Itália, Chapecó - SC, 89802-405, Brasil;Rua Clevelandia 557 Chapeco SC 89802405 Brazil;Chapecó;SC;89802405;-27.10795;-52.61922;-27.10795;-52.61922;Jardim Itália;;
240;;;endereco;Rua Otacílio Vieira da Costa, 113, Centro, Lages - SC, 88501-050, Brasil;Rua Otacilio Vieira da Costa 113 Lages SC 88501050 Brazil;Lages;SC;88501050;-27.81326;-50.33005;-27.81326;-50.33005;Centro;;
241;;;endereco;Avenida Centenário, 3958, São Cristóvão, Criciúma - SC, 88801-000, Brasil;Avenida Centenario 3958 Criciuma SC 88801000 Brazil;Criciúma;SC;88801000;-28.6814;-49.36441;-28.6814;-49.36441;São Cristóvão;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
242;;;endereco;Rua Vereador Matias Ricardo Paz, 700, Jardim Maristela, Criciúma - SC, 88815-205, Brasil;Rua Vereador Matias Ricardo Paz 700 Criciuma SC 88815205 Brazil;Criciúma;SC;88815205;-28.69141;-49.34538;-28.69141;-49.34538;Jardim Maristela;;
243;;;endereco;Avenida Mauro Ramos, Agronômica, Florianópolis - SC, Brasil;Avenida Mauro Ramos Agronomica Florianopolis SC Brazil;Florianópolis;SC;;-27.58332;-48.54519;-27.58332;-48.54519;;ALTO;sem numero de porta
244;;;endereco;Avenida Professor Othon Gama d'Eca, 677, Centro, Florianópolis - SC, 88015-240, Brasil;Avenida Professor Othon Gama d Eca 677 Florianopolis SC 88015240 Brazil;Florianópolis;SC;88015240;-27.58968;-48.55214;-27.58968;-48.55214;Centro;;
245;;;endereco;Rua João José Guimarães, 345, Sombrio - SC, 88960-000, Brasil;Rua Joao Jose Guimaraes 345 Sombrio SC 88960000 Brazil;Sombrio;SC;88960000;-29.11401;-49.63836;-29.11401;-49.63836;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
246;;;endereco;Rua José Luiz de Freitas, 46, Torres - RS, 95560-000, Brasil;Rua Jose Luiz de Freitas 46 Torres RS 95560000 Brazil;Torres;RS;95560000;-29.33977;-49.73004;-29.33977;-49.73004;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
247;;;endereco;Rua Júlio de Castilhos, 266, Torres - RS, 95560-000, Brasil;Rua Julio de Castilhos 266 Torres RS 95560000 Brazil;Torres;RS;95560000;-29.3396;-49.72582;-29.3396;-49.72582;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
248;;;endereco;Avenida Marcolino Martins Cabral, 1197, Centro, Tubarão - SC, 88701-001, Brasil;Avenida Marcolino Martins Cabral 1197 Tubarao SC 88701001 Brazil;Tubarão;SC;88701001;-28.48168;-49.00616;-28.48168;-49.00616;Centro;;
249;;;endereco;Avenida Getúlio Vargas, 219, Sombrio - SC, 88960-000, Brasil;Avenida Getulio Vargas 219 Sombrio SC 88960000 Brazil;Sombrio;SC;88960000;-29.1133;-49.63519;-29.1133;-49.63519;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
250;;;endereco;Avenida Silva Jardim, 929, Torres - RS, 95560-000, Brasil;Avenida Silva Jardim 929 Torres RS 95560000 Brazil;Torres;RS;95560000;-29.33301;-49.72302;-29.33301;-49.72302;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
251;;;endereco;Avenida Trompowsky, 366, Centro, Florianópolis - SC, 88015-300, Brasil;Avenida Trompowsky 366 Florianopolis SC 88015300 Brazil;Florianópolis;SC;88015300;-27.58744;-48.54786;-27.58744;-48.54786;Centro;;
252;;;endereco;Zoo Trindade, Centro, Florianópolis - SC, 88015-200, Brasil;Zoo Trindade Centro Florianopolis SC 88015200 Brazil;Florianópolis;SC;88015200;-27.59242;-48.55449;-27.59242;-48.55449;;ALTO;sem numero de porta
253;;;endereco;WeCharge, Rodovia José Carlos Daux, 4100, Saco Grande, Florianópolis - SC, 88032-005, Brasil;Rodovia Jose Carlos Daux 4100 Florianopolis SC 88032005 Brazil;Florianópolis;SC;88032005;-27.54529;-48.50133;-27.54529;-48.50133;Saco Grande;ALTO;endereco de rodovia (57-67% falharam)
254;;;endereco;Avenida Prefeito Osmar Cunha, 183, Centro, Florianópolis - SC, 88015-100, Brasil;Avenida Prefeito Osmar Cunha 183 Florianopolis SC 88015100 Brazil;Florianópolis;SC;88015100;-27.59394;-48.55121;-27.59394;-48.55121;Centro;;
255;;;endereco;Rua Esteves Júnior, Centro, Florianópolis - SC, 88015-130, Brasil;Rua Esteves Junior Centro Florianopolis SC 88015130 Brazil;Florianópolis;SC;88015130;-27.59083;-48.55302;-27.59083;-48.55302;;ALTO;sem numero de porta
256;;;endereco;Rua Rodésia, 432, Das Nações, Balneário Camboriú - SC, 88338-120, Brasil;Rua Rodesia 432 Balneario Camboriu SC 88338120 Brazil;Balneário Camboriú;SC;88338120;-26.97563;-48.64712;-26.97563;-48.64712;Das Nações;;
257;;;endereco;WeCharge, Rua Delfim Mário Pádua Peixoto, 522, Praia Brava, Itajaí - SC, 88306-700, Brasil;Rua Delfim Mario Padua Peixoto 522 Itajai SC 88306700 Brazil;Itajaí;SC;88306700;-26.94446;-48.63112;-26.94446;-48.63112;Praia Brava;;
258;;;endereco;Rua Presidente Nereu Ramos, 126, Centro, Florianópolis - SC, 88015-010, Brasil;Rua Presidente Nereu Ramos 126 Florianopolis SC 88015010 Brazil;Florianópolis;SC;88015010;-27.59439;-48.5506;-27.59439;-48.5506;Centro;;
259;;;endereco;Rua Quatrocentos e Seis, 460, Morretes, Itapema - SC, 88220-000, Brasil;Rua Quatrocentos e Seis 460 Itapema SC 88220000 Brazil;Itapema;SC;88220000;-27.12016;-48.61313;-27.12016;-48.61313;Morretes;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
260;;;endereco;Avenida Pavão, 681, Bombas, Bombinhas - SC, 88215-000, Brasil;Avenida Pavao 681 Bombinhas SC 88215000 Brazil;Bombinhas;SC;88215000;-27.14901;-48.50867;-27.14901;-48.50867;Bombas;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
261;;;endereco;Rua Mil e Quinhentos, 820, Centro, Balneário Camboriú - SC, 88330-526, Brasil;Rua Mil e Quinhentos 820 Balneario Camboriu SC 88330526 Brazil;Balneário Camboriú;SC;88330526;-26.99346;-48.63697;-26.99346;-48.63697;Centro;;
262;;;endereco;Rodovia Osvaldo Reis, 600, Fazenda, Itajaí - SC, 88306-000, Brasil;Rodovia Osvaldo Reis 600 Itajai SC 88306000 Brazil;Itajaí;SC;88306000;-26.92782;-48.64597;-26.92782;-48.64597;Fazenda;ALTO;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
263;;;endereco;Café Cassol, Praia Brava, Itajaí - SC, 88306-002, Brasil;Praia Brava Itajai SC 88306002 Brazil;Itajaí;SC;88306002;-26.95232;-48.63975;-26.95232;-48.63975;;ALTO;sem numero de porta
264;;;endereco;Avenida Rio Branco, 847, Centro, Florianópolis - SC, 88015-205, Brasil;Avenida Rio Branco 847 Florianopolis SC 88015205 Brazil;Florianópolis;SC;88015205;-27.5914;-48.5498;-27.5914;-48.5498;Centro;;
265;;;endereco;WeCharge, Avenida Mauro Ramos, 1512, Centro, Florianópolis - SC, 88020-302, Brasil;Avenida Mauro Ramos 1512 Florianopolis SC 88020302 Brazil;Florianópolis;SC;88020302;-27.58796;-48.54289;-27.58796;-48.54289;Centro;;
266;;;endereco;Rodovia José Carlos Daux, 10416, Recanto dos Açores, Florianópolis - SC, 88050-001, Brasil;Rodovia Jose Carlos Daux 10416 Florianopolis SC 88050001 Brazil;Florianópolis;SC;88050001;-27.49445;-48.50547;-27.49445;-48.50547;Recanto dos Açores;ALTO;endereco de rodovia (57-67% falharam)
267;;;endereco;Avenida Almirante Fonseca Neves, 520, Porto Belo - SC, 88210-000, Brasil;Avenida Almirante Fonseca Neves 520 Porto Belo SC 88210000 Brazil;Porto Belo;SC;88210000;-27.14814;-48.58711;-27.14814;-48.58711;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
268;;;endereco;Rua Fernando Bauther da Silva, 327, Capivari, Florianópolis - SC, 88058-408, Brasil;Rua Fernando Bauther da Silva 327 Florianopolis SC 88058408 Brazil;Florianópolis;SC;88058408;-27.45767;-48.40197;-27.45767;-48.40197;Capivari;;
269;;;endereco;Rua Intendente João Nunes Vieira, 718, Ingleses Centro, Florianópolis - SC, 88058-100, Brasil;Rua Intendente Joao Nunes Vieira 718 Florianopolis SC 88058100 Brazil;Florianópolis;SC;88058100;-27.43968;-48.40372;-27.43968;-48.40372;Ingleses Centro;;
270;;;endereco;Rua Duzentos e Quarenta e Oito, 338, Meia Praia, Itapema - SC, 88220-000, Brasil;Rua Duzentos e Quarenta e Oito 338 Itapema SC 88220000 Brazil;Itapema;SC;88220000;-27.12975;-48.60471;-27.12975;-48.60471;Meia Praia;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
271;;;endereco;Rua XV de Novembro, 287, Centro, Curitiba - PR, 80020-310, Brasil;Rua XV de Novembro 287 Curitiba PR 80020310 Brazil;Curitiba;PR;80020310;-25.43081;-49.27094;-25.43081;-49.27094;Centro;;
272;;;endereco;Artbolos Nádia, Avenida Cândido Hartmann, 540, Bigorrilho, Curitiba - PR, 80730-440, Brasil;Avenida Candido Hartmann 540 Curitiba PR 80730440 Brazil;Curitiba;PR;80730440;-25.43081;-49.29184;-25.43081;-49.29184;Bigorrilho;;
273;;;endereco;Avenida Atlântica, 1613, Centro, Balneário Camboriú - SC, 88330-012, Brasil;Avenida Atlantica 1613 Balneario Camboriu SC 88330012 Brazil;Balneário Camboriú;SC;88330012;-26.98408;-48.63409;-26.98408;-48.63409;Centro;;
274;;;endereco;Avenida Brasil, 590, Centro, Balneário Camboriú - SC, 88330-043, Brasil;Avenida Brasil 590 Balneario Camboriu SC 88330043 Brazil;Balneário Camboriú;SC;88330043;-26.97968;-48.63664;-26.97968;-48.63664;Centro;;
275;;;endereco;Avenida Brasil, 995, Centro, Balneário Camboriú - SC, 88330-045, Brasil;Avenida Brasil 995 Balneario Camboriu SC 88330045 Brazil;Balneário Camboriú;SC;88330045;-26.98297;-48.63557;-26.98297;-48.63557;Centro;;
276;;;endereco;Rua México, 80, Das Nações, Balneário Camboriú - SC, 88338-220, Brasil;Rua Mexico 80 Balneario Camboriu SC 88338220 Brazil;Balneário Camboriú;SC;88338220;-26.97934;-48.64103;-26.97934;-48.64103;Das Nações;;
277;;;endereco;Rua Ângelo la Porta, 59, Centro, Florianópolis - SC, 88020-600, Brasil;Rua Angelo la Porta 59 Florianopolis SC 88020600 Brazil;Florianópolis;SC;88020600;-27.58817;-48.54245;-27.58817;-48.54245;Centro;;
278;;;endereco;Reevia, Rua Doutor Léo de Carvalho, 1, Velha, Blumenau - SC, 89036-239, Brasil;Rua Doutor Leo de Carvalho 1 Blumenau SC 89036239 Brazil;Blumenau;SC;89036239;-26.9145;-49.08811;-26.9145;-49.08811;Velha;;
279;;;endereco;Tonia's House, Centro, Itajaí - SC, 88301-350, Brasil;Tonia s House Centro Itajai SC 88301350 Brazil;Itajaí;SC;88301350;-26.90554;-48.66133;-26.90554;-48.66133;;ALTO;sem numero de porta
280;;;endereco;Rua Três Mil e Setecentos, 160, Centro, Balneário Camboriú - SC, 88330-203, Brasil;Rua Tres Mil e Setecentos 160 Balneario Camboriu SC 88330203 Brazil;Balneário Camboriú;SC;88330203;-27.0027;-48.62087;-27.0027;-48.62087;Centro;;
281;;;endereco;Rua Mil Cento e Um, 88, Centro, Balneário Camboriú - SC, 88330-774, Brasil;Rua Mil Cento e Um 88 Balneario Camboriu SC 88330774 Brazil;Balneário Camboriú;SC;88330774;-26.9819;-48.63503;-26.9819;-48.63503;Centro;;
282;;;endereco;Rua Dois Mil e Trezentos, 1, Centro, Balneário Camboriú - SC, 88330-426, Brasil;Rua Dois Mil e Trezentos 1 Balneario Camboriu SC 88330426 Brazil;Balneário Camboriú;SC;88330426;-26.99253;-48.62914;-26.99253;-48.62914;Centro;;
283;;;endereco;Avenida Atlântica, 2700, Centro, Balneário Camboriú - SC, 88330-018, Brasil;Avenida Atlantica 2700 Balneario Camboriu SC 88330018 Brazil;Balneário Camboriú;SC;88330018;-26.9927;-48.62887;-26.9927;-48.62887;Centro;;
284;;;endereco;Espaço Águia, Rua Doutor José Bonifácio Malburg, Centro, Itajaí - SC, 88301-350, Brasil;Rua Doutor Jose Bonifacio Malburg Centro Itajai SC 88301350 Brazil;Itajaí;SC;88301350;-26.90423;-48.65765;-26.90423;-48.65765;;ALTO;sem numero de porta
285;;;endereco;Rua Ricardo Lustosa Ribas, 154, Estrela, Ponta Grossa - PR, 84040-140, Brasil;Rua Ricardo Lustosa Ribas 154 Ponta Grossa PR 84040140 Brazil;Ponta Grossa;PR;84040140;-25.10384;-50.15977;-25.10384;-50.15977;Estrela;;
286;;;endereco;Rua Espanha, 192, Santa Catarina, Joinville - SC, 89233-130, Brasil;Rua Espanha 192 Joinville SC 89233130 Brazil;Joinville;SC;89233130;-26.36808;-48.84844;-26.36808;-48.84844;Santa Catarina;;
287;;;endereco;Fisiomar Centro de Reabilitação e Fisioterapia, Avenida Ministro Victor Konder, 1010, Fazenda, Itajaí - SC, 88301-701, Brasil;Avenida Ministro Victor Konder 1010 Itajai SC 88301701 Brazil;Itajaí;SC;88301701;-26.91644;-48.65254;-26.91644;-48.65254;Fazenda;;
288;;;endereco;Associacao dos Despachantes de Transito da Região de Blumenau, Rua Sete de Setembro, 1714, Centro, Blumenau - SC, 89010-202, Brasil;Rua Sete de Setembro 1714 Blumenau SC 89010202 Brazil;Blumenau;SC;89010202;-26.91641;-49.07167;-26.91641;-49.07167;Centro;;
289;;;endereco;Rua Padre Anchieta, 2285, Bigorrilho, Curitiba - PR, 80730-001, Brasil;Rua Padre Anchieta 2285 Curitiba PR 80730001 Brazil;Curitiba;PR;80730001;-25.43394;-49.30111;-25.43394;-49.30111;Bigorrilho;;
290;;;endereco;Rua Visconde do Rio Branco, 1488, Centro, Curitiba - PR, 80420-210, Brasil;Rua Visconde do Rio Branco 1488 Curitiba PR 80420210 Brazil;Curitiba;PR;80420210;-25.43477;-49.27877;-25.43477;-49.27877;Centro;;
291;;;endereco;Vf Instalações Hidraulicas, Rua 2070, 1050, Centro, Balneário Camboriú - SC, 88330-454, Brasil;Rua 2070 1050 Balneario Camboriu SC 88330454 Brazil;Balneário Camboriú;SC;88330454;-26.99861;-48.63965;-26.99861;-48.63965;Centro;;
292;;;endereco;Drogaria Farmagnus, Rua Jorge Lacerda, Rio Fortuna - SC, 88760-000, Brasil;Rua Jorge Lacerda Rio Fortuna SC 88760000 Brazil;Rio Fortuna;SC;88760000;-28.13258;-49.10495;-28.13258;-49.10495;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
293;;;endereco;Rua Manoel Antônio de Souza, 390, Centro, Imbituba - SC, 88780-000, Brasil;Rua Manoel Antonio de Souza 390 Imbituba SC 88780000 Brazil;Imbituba;SC;88780000;-28.24432;-48.66364;-28.24432;-48.66364;Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
294;;;endereco;Rua Dezenove de Dezembro, 530, Ibiporã - PR, 86200-000, Brasil;Rua Dezenove de Dezembro 530 Ibipora PR 86200000 Brazil;Ibiporã;PR;86200000;-23.26605;-51.04943;-23.26605;-51.04943;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
295;;;endereco;Avenida Inglaterra, 930, Inglaterra, Londrina - PR, 86046-000, Brasil;Avenida Inglaterra 930 Londrina PR 86046000 Brazil;Londrina;PR;86046000;-23.34736;-51.14759;-23.34736;-51.14759;Inglaterra;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
296;;;endereco;Rua Cândido Xavier, 602, Água Verde, Curitiba - PR, 80240-280, Brasil;Rua Candido Xavier 602 Curitiba PR 80240280 Brazil;Curitiba;PR;80240280;-25.45181;-49.29149;-25.45181;-49.29149;Água Verde;;
297;;;endereco;Avenida República Argentina, 1237, Água Verde, Curitiba - PR, 80620-010, Brasil;Avenida Republica Argentina 1237 Curitiba PR 80620010 Brazil;Curitiba;PR;80620010;-25.45761;-49.28822;-25.45761;-49.28822;Água Verde;;
298;;;endereco;Zarp Studio, Avenida República Argentina, 1236, Vila Izabel, Curitiba - PR, 80620-010, Brasil;Avenida Republica Argentina 1236 Curitiba PR 80620010 Brazil;Curitiba;PR;80620010;-25.45736;-49.28893;-25.45736;-49.28893;Vila Izabel;;
