linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
29;;;endereco;Rua Ottokar Doerffel, Anita Garibaldi, Joinville - SC, 89203-001, Brasil;Rua Ottokar Doerffel Anita Garibaldi Joinville SC 89203001 Brazil;Joinville;SC;89203001;-26.31697;-48.86623;-26.31697;-48.86623;;ALTO;sem numero de porta
30;;;endereco;Estrada da Riviera, Ferraria, Campo Largo - PR, Brasil;Estrada da Riviera Ferraria Campo Largo PR Brazil;Campo Largo;PR;;-25.4402;-49.39213;-25.4402;-49.39213;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
31;;;endereco;Rua José Rodrigues Fortes, 526, Quatro Barras - PR, 83420-000, Brasil;Rua Jose Rodrigues Fortes 526 Quatro Barras PR 83420000 Brazil;Quatro Barras;PR;83420000;-25.37661;-49.08482;-25.37661;-49.08482;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
32;;;endereco;Rua Belo Horizonte, Pinhalzinho - SC, 89870-000, Brasil;Rua Belo Horizonte Pinhalzinho SC 89870000 Brazil;Pinhalzinho;SC;89870000;-26.84855;-52.99225;-26.84855;-52.99225;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
33;;;endereco;Luis, Avenida Paraná, Centro, Fazenda Rio Grande - PR, 83829-010, Brasil;Avenida Parana Centro Fazenda Rio Grande PR 83829010 Brazil;Fazenda Rio Grande;PR;83829010;-25.65205;-49.31526;-25.65205;-49.31526;;ALTO;sem numero de porta
34;;;endereco;Rua Estéphano Rudeck, 73, Castro - PR, 84172-070, Brasil;Rua Estephano Rudeck 73 Castro PR 84172070 Brazil;Castro;PR;84172070;-24.78778;-49.99456;-24.78778;-49.99456;;;
35;;;endereco;Rua Viveiros de Castro, 386-536, Uvaranas, Ponta Grossa - PR, 84025-090, Brasil;Rua Viveiros de Castro 386 536 Uvaranas Ponta Grossa PR 84025090 Brazil;Ponta Grossa;PR;84025090;-25.09832;-50.10244;-25.09832;-50.10244;;ALTO;sem numero de porta
36;;;endereco;Rua Doutor Dagoberto Purch, 164, Castro - PR, 84174-130, Brasil;Rua Doutor Dagoberto Purch 164 Castro PR 84174130 Brazil;Castro;PR;84174130;-24.80656;-49.98824;-24.80656;-49.98824;;;
37;;;endereco;Rua das Indústrias, 1702, Apiaí - SP, 18320-000, Brasil;Rua das Industrias 1702 Apiai SP 18320000 Brazil;Apiaí;SP;18320000;-24.51723;-48.85021;-24.51723;-48.85021;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
38;;;endereco;Rua B, São Jorge d'Oeste - PR, 85575-000, Brasil;Rua B Sao Jorge d Oeste PR 85575000 Brazil;São Jorge d'Oeste;PR;85575000;-25.56651;-52.99722;-25.56651;-52.99722;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
39;;;endereco;Rep Shoppings, Itaim Bibi, São Paulo - SP, Brasil;Rep Shoppings Itaim Bibi Sao Paulo SP Brazil;São Paulo;SP;;-23.59837;-46.69024;-23.59837;-46.69024;;ALTO;sem numero de porta
40;;;endereco;Abraphe, Santana, São Paulo - SP, Brasil;Abraphe Santana Sao Paulo SP Brazil;São Paulo;SP;;-23.51161;-46.63931;-23.51161;-46.63931;;ALTO;sem numero de porta
41;;;endereco;Avenida Riachuelo, 85, Conceição, Diadema - SP, 09912-190, Brasil;Avenida Riachuelo 85 Diadema SP 09912190 Brazil;Diadema;SP;09912190;-23.68962;-46.60653;-23.68962;-46.60653;Conceição;;
42;;;endereco;Avenida Alfredo Egídio de Souza Aranha, 100, Santo Amaro, São Paulo - SP, 04726-170, Brasil;Avenida Alfredo Egidio de Souza Aranha 100 Sao Paulo SP 04726170 Brazil;São Paulo;SP;04726170;-23.6329;-46.71191;-23.6329;-46.71191;Santo Amaro;;
43;;;endereco;Tmg Capital, Rua Joaquim Floriano, 72, Itaim Bibi, São Paulo - SP, 04534-000, Brasil;Rua Joaquim Floriano 72 Sao Paulo SP 04534000 Brazil;São Paulo;SP;04534000;-23.5834;-46.67097;-23.5834;-46.67097;Itaim Bibi;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
44;;;endereco;Kraft Foods Brasil, Rua Surubim, 373, Itaim Bibi, São Paulo - SP, 04571-050, Brasil;Rua Surubim 373 Sao Paulo SP 04571050 Brazil;São Paulo;SP;04571050;-23.6016;-46.69253;-23.6016;-46.69253;Itaim Bibi;;
