lat,lng,formatted_address,city,uf,cep
-23.00971,-43.30319,"Avenida Ministro Ivan Lins, 240, Barra da Tijuca, Rio de Janeiro - RJ, 22620-110, Brasil",Rio de Janeiro,RJ,22620-110
-22.94507,-43.18531,"Rua Bambina, 43, Botafogo, Rio de Janeiro - RJ, 22251-050, Brasil",Rio de Janeiro,RJ,22251-050
-23.00998,-43.30303,"Rua Armando Coelho de Freitas, 16, Barra da Tijuca, Rio de Janeiro - RJ, 22620-090, Brasil",Rio de Janeiro,RJ,22620-090
-26.94842,-48.68301,"Rodovia BR-101, Canhanduba, Itajaí - SC, 88307-710, Brasil",Itajaí,SC,88307-710
-27.8129,-50.36966,"Rua Vivandeiro Santos do Valle, 43, Caroba, Lages - SC, 88516-000, Brasil",Lages,SC,88516-000
-26.99946,-51.1021,"Rodovia da Maçã, Rio das Pedras, Videira - SC, 89560-000, Brasil",Videira,SC,89560-000
-18.18303,-49.29062,"Ponto De Carregamento Para Veículos Elétricos, BR-153, Panamá - GO, 75580-000, Brasil",Panamá,GO,75580-000
-27.0016,-52.64974,"Faixa de Domínio da Rodovia, 279, Trevo, Chapecó - SC, Brasil",Chapecó,SC,
-25.51037,-49.34119,"Estrada da Saudade, São Miguel, Curitiba - PR, Brasil",Curitiba,PR,
-26.89209,-49.07167,"Dimas - Blumenau, Via Expressa Paul Fritz Kuehnrich, 955, Itoupava Norte, Blumenau - SC, 89052-381, Brasil",Blumenau,SC,89052-381
-25.45469,-49.29021,"Rua Cândido Xavier, 937, Vila Izabel, Curitiba - PR, 80320-220, Brasil",Curitiba,PR,80320-220
-23.42239,-51.90886,"Avenida Tuiuti, 561, Zona 10, Maringá - PR, 87040-360, Brasil",Maringá,PR,87040-360
-23.29951,-51.1885,"Avenida Tiradentes, 1436, Shangri-Lá, Londrina - PR, 86070-545, Brasil",Londrina,PR,86070-545
-23.63669,-46.54289,"Avenida Dom Pedro II, 2276, Campestre, Santo André - SP, 09080-110, Brasil",Santo André,SP,09080-110
-23.54408,-46.59012,"Avenida Alcântara Machado, 3752, Belém, São Paulo - SP, 03302-000, Brasil",São Paulo,SP,03302-000
-23.60335,-46.62513,"Volvo, Avenida Doutor Ricardo Jafet, 3113, Cursino, São Paulo - SP, 04129-020, Brasil",São Paulo,SP,04129-020
-18.36608,-49.21396,"BR-153, Itumbiara - GO, Brasil",Itumbiara,GO,
-28.46678,-49.00694,"Patrícia Correa Sobrancelhas, Vila Esperança, Tubarão - SC, Brasil",Tubarão,SC,
-26.99024,-48.6323,"Avenida Brasil, 1860, Centro, Balneário Camboriú - SC, 88330-050, Brasil",Balneário Camboriú,SC,88330-050
-23.6008,-46.69458,"Rua Surubim, 577, Itaim Bibi, São Paulo - SP, 04571-050, Brasil",São Paulo,SP,04571-050
-23.55044,-51.46401,"Rua Miguel Simião, 15, Centro, Apucarana - PR, 86800-260, Brasil",Apucarana,PR,86800-260
-22.95056,-49.87755,"Rodovia Raposo Tavares, Chácaras Bom Retiro, Ourinhos - SP, 19915-022, Brasil",Ourinhos,SP,19915-022
-22.73854,-48.6082,"Avenida Francisco Pagliato, 1135, São Manuel - SP, 18658-422, Brasil",São Manuel,SP,18658-422
-23.57788,-46.68126,"Avenida Europa, 930, Pinheiros, São Paulo - SP, 01449-001, Brasil",São Paulo,SP,01449-001
-23.63891,-46.72096,"Volvo, Rua Luiz Seraphico Júnior, 1079, Santo Amaro, São Paulo - SP, 04729-080, Brasil",São Paulo,SP,04729-080
-23.4988,-46.85894,"Volvo, Alameda Araguaia, 260, Alphaville, Barueri - SP, 06455-000, Brasil",Barueri,SP,06455-000
-23.52321,-46.65764,"Autostar - Pacaembú, Rua Norma Pieruccini Giannotti, 725, Santa Cecília, São Paulo - SP, 01138-000, Brasil",São Paulo,SP,01138-000
-23.18233,-46.87841,"Volvo, Avenida Antônio Frederico Ozanan, 3833, Ponte São João, Jundiaí - SP, 13201-125, Brasil",Jundiaí,SP,13201-125
-23.50056,-46.85469,"Sec Jet, Avenida Juruá, Alphaville, Barueri - SP, 06455-010, Brasil",Barueri,SP,06455-010
-23.42382,-46.39209,"Garrett Motion Indústria Automotiva Brasil, Avenida Júlia Gaiolli, 282, Água Chata, Guarulhos - SP, 07251-500, Brasil",Guarulhos,SP,07251-500
-23.52926,-46.20243,"Rua Ipiranga, 1952, Mogi das Cruzes - SP, 08730-000, Brasil",Mogi das Cruzes,SP,08730-000
-22.62071,-47.34634,"Via Anhanguera, Limeira - SP, 13486-850, Brasil",Limeira,SP,13486-850
-23.20097,-45.9096,"Exxpp Serviços de Apoio Administrativo, Avenida Doutor Eduardo Cury, 350, Jardim Esplanada, São José dos Campos - SP, 12242-001, Brasil",São José dos Campos,SP,12242-001
-22.57859,-47.36733,"Rua Orlando Modolo, 1365, Jardim Olga Veroni, Limeira - SP, 13487-162, Brasil",Limeira,SP,13487-162
-23.10679,-45.6958,"Rua Doutor Rosalvo de Almeida Telles, 500, Parque Residencial Nova Caçapava, Caçapava - SP, 12283-020, Brasil",Caçapava,SP,12283-020
-22.4226,-45.47029,"Avenida Pres. Tancredo de Almeida Neves, 822, São Judas, Itajubá - MG, 37504-071, Brasil",Itajubá,MG,37504-071
-21.1941,-47.77586,"Avenida Presidente Castelo Branco, Subsetor Leste-6, Ribeirão Preto - SP, 14095-000, Brasil",Ribeirão Preto,SP,14095-000
-23.794,-45.39992,"Rodovia Doutor Manoel Hyppólito Rego, 1224, Porto Grande, São Sebastião - SP, 11608-269, Brasil",São Sebastião,SP,11608-269
-23.00979,-43.30649,"Avenida Érico Veríssimo, 858, Barra da Tijuca, Rio de Janeiro - RJ, 22621-180, Brasil",Rio de Janeiro,RJ,22621-180
-22.75184,-43.28691,"Rua Francisco Glicério, Gramacho, Duque de Caxias - RJ, 25055-410, Brasil",Duque de Caxias,RJ,25055-410
-22.92027,-43.17002,"Rio Boat Club, Glória, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,RJ,22210-030
-19.95907,-43.95687,"Ponto De Carregamento Para Veículos Elétricos, Avenida Raja Gabaglia, 2601, São Bento, Belo Horizonte - MG, 30350-563, Brasil",Belo Horizonte,MG,30350-563
-19.9602,-44.16847,"Rua Doutor Antônio Gravatá, 325, Betim Industrial, Betim - MG, 32670-436, Brasil",Betim,MG,32670-436
-21.73849,-41.32937,"Rua Lindolfo Fraga, 90, Parque Vera Cruz, Campos dos Goytacazes - RJ, 28060-040, Brasil",Campos dos Goytacazes,RJ,28060-040
-18.92906,-48.24385,"Avenida João Naves de Ávila, 4955, Santa Mônica, Uberlândia - MG, 38408-288, Brasil",Uberlândia,MG,38408-288
-18.86335,-48.25536,"Zletric, BR-050, Minas Gerais, Uberlândia - MG, Brasil",Uberlândia,MG,
-21.21427,-47.75944,"Exotico Prime Motel, L-13, Ribeirão Preto - SP, Brasil",Ribeirão Preto,SP,
-18.63962,-46.49111,"Rodovia BR-365, 349, Planalto, Patos de Minas - MG, 38706-328, Brasil",Patos de Minas,MG,38706-328
-18.95146,-48.27926,"Avenida dos Vinhedos, Morada da Colina, Uberlândia - MG, 38411-159, Brasil",Uberlândia,MG,38411-159
-21.77029,-48.24111,"Rodovia Washington Luís, Portal das Laranjeiras, Araraquara - SP, 14808-080, Brasil",Araraquara,SP,14808-080
-20.85759,-49.41146,"Volvo, Avenida Presidente Juscelino K. de Oliveira, Moyses Miguel Haddad, São José do Rio Preto - SP, 15091-450, Brasil",São José do Rio Preto,SP,15091-450
-20.89081,-49.43119,"Rodovia Transbrasiliana, São José do Rio Preto - SP, 15053-750, Brasil",São José do Rio Preto,SP,15053-750
-16.70669,-49.2374,"Volvo, Avenida Deputado Jamel Cecílio, 3235, Jardim Goiás, Goiânia - GO, 74810-190, Brasil",Goiânia,GO,74810-190
-16.82752,-49.24233,"BR-153, Jardim Belo Horizonte, Aparecida de Goiânia - GO, Brasil",Aparecida de Goiânia,GO,
-16.62925,-49.20516,"Alameda das Sibipirunas, Ceasa, Goiânia - GO, 74681-215, Brasil",Goiânia,GO,74681-215
-21.25673,-50.41911,"Rodovia Marechal Rondon, Alvorada, Araçatuba - SP, Brasil",Araçatuba,SP,
-15.80332,-47.96803,"Sia Trecho 2, SIA - DF, 71200-020, Brasil",SIA,DF,71200-020
-22.26625,-51.30191,"Rodovia Raposo Tavares, Regente Feijó - SP, 19570-000, Brasil",Regente Feijó,SP,19570-000
