lat,lng,formatted_address,city,uf,cep
-30.02582,-51.20345,"Rua Hilário Ribeiro, 340, Moinhos de Vento, Porto Alegre - RS, 90510-040, Brasil",Porto Alegre,RS,90510-040
-30.02879,-51.22683,"Rua Marechal Floriano Peixoto, 10, Centro Histórico, Porto Alegre - RS, 90020-060, Brasil",Porto Alegre,RS,90020-060
-29.46261,-51.96728,"Bergamaschi Advogados Associados, Avenida Benjamin Constant, 1010, Centro, Lajeado - RS, 95906-280, Brasil",Lajeado,RS,95906-280
-30.03193,-51.1628,"Rua Doutor Barbosa Gonçalves, 368, Chácara das Pedras, Porto Alegre - RS, 91330-320, Brasil",Porto Alegre,RS,91330-320
-22.53301,-41.96178,"Rua Ayrton Senna da Silva, 126, Nova Aliança, Rio das Ostras - RJ, 28890-407, Brasil",Rio das Ostras,RJ,28890-407
-25.53835,-49.19732,"Rua Visconde do Rio Branco, 2156, Centro, São José dos Pinhais - PR, 83005-420, Brasil",São José dos Pinhais,PR,83005-420
-28.67,-49.37693,"Rua Hilário Fernandes Pacheco, 52, Vera Cruz, Criciúma - SC, 88810-040, Brasil",Criciúma,SC,88810-040
-27.59445,-48.55853,"Santander, Rua Cristovão Nunes Pires, 98, Centro, Florianópolis - SC, 88010-120, Brasil",Florianópolis,SC,88010-120
-26.92179,-49.06635,"Ed. Donna Guiomar, Rua Sete de Setembro, Centro, Blumenau - SC, 89010-203, Brasil",Blumenau,SC,89010-203
-25.4291,-49.26355,"Rua Marechal Deodoro, 950, Centro, Curitiba - PR, 80060-010, Brasil",Curitiba,PR,80060-010
-26.30298,-48.84296,"Rua Jerônimo Coelho, 240, Centro, Joinville - SC, 89201-050, Brasil",Joinville,SC,89201-050
-23.52119,-47.46408,"Rua José Maria Hannickel, 55, Parque Campolim, Sorocaba - SP, 18047-360, Brasil",Sorocaba,SP,18047-360
-23.54522,-47.4668,"Avenida Gisele Constantino, 850, Votorantim - SP, 18110-650, Brasil",Votorantim,SP,18110-650
-23.50051,-47.45512,"Rua Quinze de Novembro, 202, Centro, Sorocaba - SP, 18010-081, Brasil",Sorocaba,SP,18010-081
-25.41476,-49.25992,"Rua Alberto Bolliger, 826, Juveve, Curitiba - PR, 80030-280, Brasil",Curitiba,PR,80030-280
-25.44022,-49.28135,"Rua Benjamin Lins, 761, Batel, Curitiba - PR, 80420-100, Brasil",Curitiba,PR,80420-100
-25.40202,-49.24144,"Avenida Prefeito Erasto Gaertner, 555, Bacacheri, Curitiba - PR, 82510-160, Brasil",Curitiba,PR,82510-160
-25.44304,-49.29085,"Confidence Câmbio, Avenida do Batel, 1868, Batel, Curitiba - PR, 80420-090, Brasil",Curitiba,PR,80420-090
-25.43377,-49.30034,"Rua Padre Anchieta, 2206, Bigorrilho, Curitiba - PR, 80730-001, Brasil",Curitiba,PR,80730-001
-23.62623,-46.68819,"Avenida Roque Petroni Júnior, 75, Santo Amaro, São Paulo - SP, 04707-000, Brasil",São Paulo,SP,04707-000
-23.19286,-45.89425,"Itaú, Avenida Anchieta, Jardim Nova América, São José dos Campos - SP, 12242-280, Brasil",São José dos Campos,SP,12242-280
-23.21998,-45.91062,"Igc, Avenida Cassiano Ricardo, Parque Residencial Aquarius, São José dos Campos - SP, 12240-540, Brasil",São José dos Campos,SP,12240-540
-23.02635,-45.58046,"Avenida Merimar Barbosa, 852, Barranco, Taubaté - SP, 12040-810, Brasil",Taubaté,SP,12040-810
-23.49322,-46.84967,"Alameda Rio Negro, 1439, Alphaville, Barueri - SP, 06454-000, Brasil",Barueri,SP,06454-000
-23.52187,-46.18218,"Avenida Capitão Manoel Rudge, 170, Mogi das Cruzes - SP, 08780-290, Brasil",Mogi das Cruzes,SP,08780-290
-27.58681,-48.54864,"Avenida Trompowsky, 432, Centro, Florianópolis - SC, 88015-300, Brasil",Florianópolis,SC,88015-300
-22.40298,-41.79572,"Rua Jorge Reid, 15, Cavaleiros, Macaé - RJ, 27920-260, Brasil",Macaé,RJ,27920-260
-29.68189,-51.1291,"Rua Bento Gonçalves, 2802, Centro, Novo Hamburgo - RS, 93510-138, Brasil",Novo Hamburgo,RS,93510-138
-30.03329,-51.21497,"Avenida Osvaldo Aranha, 720, Bom Fim, Porto Alegre - RS, 90035-191, Brasil",Porto Alegre,RS,90035-191
-23.50084,-46.63744,"Rua Macaiá-Mirim, 1368, Santana, São Paulo - SP, 02013-080, Brasil",São Paulo,SP,02013-080
-23.45298,-46.54332,"Rua São João, 26, Picanço, Guarulhos - SP, 07134-280, Brasil",Guarulhos,SP,07134-280
-23.51015,-46.19156,"Clínica Dra. Pâmela Costa, Avenida Prefeito Carlos Ferreira Lopes, 703, Mogi das Cruzes - SP, 08773-490, Brasil",Mogi das Cruzes,SP,08773-490
-23.62405,-46.58067,"Alameda Terracota, Cerâmica, São Caetano do Sul - SP, 09531-190, Brasil",São Caetano do Sul,SP,09531-190
-23.53714,-46.67318,"Rua Doutor Franco da Rocha, 551, Perdizes, São Paulo - SP, 05015-040, Brasil",São Paulo,SP,05015-040
-23.57301,-46.65093,"Rua Maria Figueiredo, 595, Vila Mariana, São Paulo - SP, 04007-003, Brasil",São Paulo,SP,04007-003
-23.57779,-46.64031,"Fair, Rua Vergueiro, 1753, Vila Mariana, São Paulo - SP, 04101-000, Brasil",São Paulo,SP,04101-000
-25.0995,-50.15758,"Rua Sete de Setembro, 322, Centro, Ponta Grossa - PR, 84010-350, Brasil",Ponta Grossa,PR,84010-350
-26.9232,-49.06474,"Rua Floriano Peixoto, 300, Centro, Blumenau - SC, 89010-022, Brasil",Blumenau,SC,89010-022
-26.49623,-49.0904,"Rua João Januário Ayroso, 293, Jaraguá Esquerdo, Jaraguá do Sul - SC, 89253-100, Brasil",Jaraguá do Sul,SC,89253-100
-26.49914,-49.08312,"Rua Martim Stahl, 507, Vila Nova, Jaraguá do Sul - SC, 89259-310, Brasil",Jaraguá do Sul,SC,89259-310
-26.9152,-49.07126,"Rua Paulo Zimmermann, 142, Centro, Blumenau - SC, 89010-170, Brasil",Blumenau,SC,89010-170
-28.30763,-54.25796,"Avenida Venâncio Aires, 758, Santo Ângelo - RS, 98801-660, Brasil",Santo Ângelo,RS,98801-660
-27.86775,-54.47992,"Avenida Santa Cruz, 654, Centro, Santa Rosa - RS, 98780-744, Brasil",Santa Rosa,RS,98780-744
-27.77899,-54.23411,"Avenida Uruguai, 620, Três de Maio - RS, 98910-000, Brasil",Três de Maio,RS,98910-000
-27.77524,-54.23215,"Czech Fit Treinamento Personalizado, Rua Marechal Floriano, Três de Maio - RS, 98910-000, Brasil",Três de Maio,RS,98910-000
-27.63204,-54.30825,"Rua Dahne de Abreu, 729, Horizontina - RS, 98920-000, Brasil",Horizontina,RS,98920-000
-28.29541,-54.26569,"Rua Marquês de Tamandaré, 561, Santo Ângelo - RS, 98802-573, Brasil",Santo Ângelo,RS,98802-573
-27.10658,-52.61566,"Avenida Fernando Machado, 141, Centro, Chapecó - SC, 89802-110, Brasil",Chapecó,SC,89802-110
-23.58648,-46.67917,"Rua Clodomiro Amazonas, 249, Itaim Bibi, São Paulo - SP, 04537-010, Brasil",São Paulo,SP,04537-010
-23.59471,-46.68182,"Zletric, Rua Elvira Ferraz, 256, Itaim Bibi, São Paulo - SP, 04552-040, Brasil",São Paulo,SP,04552-040
-23.63089,-46.71329,"Phix It, Santo Amaro, São Paulo - SP, 04719-002, Brasil",São Paulo,SP,04719-002
-23.56566,-46.66826,"Rua Augusta, 2898, Jardim Paulista, São Paulo - SP, 01412-100, Brasil",São Paulo,SP,01412-100
-23.58786,-46.68038,"Zletric, Rua Leopoldo Couto Magalhães Júnior, 758, Itaim Bibi, São Paulo - SP, Brasil",São Paulo,SP,
-23.56657,-46.66559,"Rua Rio Preto, 38, Jardim Paulista, São Paulo - SP, 01426-010, Brasil",São Paulo,SP,01426-010
-23.5976,-46.68495,"Edifício Olímpia Trade Center, Rua Lourenço Marques, Itaim Bibi, São Paulo - SP, 04547-100, Brasil",São Paulo,SP,04547-100
-23.57337,-46.68974,"Avenida Brigadeiro Faria Lima, 1800, Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,SP,05477-000
-23.6232,-46.68183,"Rua Barão do Triunfo, Campo Belo, São Paulo - SP, 04620-001, Brasil",São Paulo,SP,04620-001
-23.57525,-46.69598,"Banco Western Union do Brasil, Pinheiros, São Paulo - SP, 05477-000, Brasil",São Paulo,SP,05477-000
-23.5618,-46.66017,"Ironhack, Alameda Jaú, 1301, Jardim Paulista, São Paulo - SP, 01420-001, Brasil",São Paulo,SP,01420-001
-27.46214,-51.90944,"Rua Leite, 1, Marcelino Ramos - RS, 99800-000, Brasil",Marcelino Ramos,RS,99800-000
-29.17153,-51.17567,"Meia Maratona de Caxias do Sul, Rua Alfredo Chaves, Exposição, Caxias do Sul - RS, 95020-460, Brasil",Caxias do Sul,RS,95020-460
-29.1777,-51.49526,"Rua Aurino Argemiro Zandonai, 1070, Santa Marta, Bento Gonçalves - RS, 95702-190, Brasil",Bento Gonçalves,RS,95702-190
-28.59436,-51.78377,"Avenida Castelo Branco, 1837, Paraí - RS, 95360-000, Brasil",Paraí,RS,95360-000
