name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,POI,Estado,Latitude,Longitude,Radius Distance
,,,"Rua Heitor Stockler de França, 356, Centro Cívico, Curitiba - PR, 80030-030, Brasil",Curitiba,,PR,,80030-030,-25.42098,-49.26812,,,,,,Bancos,Demais Praças,-25.4207846,-49.268057,0.3
,,,"Rua Assis Brasil, 415, Barreirinha, Curitiba - PR, 82220-150, Brasil",Curitiba,,PR,,82220-150,-25.36875,-49.2637,,,,,,Bancos,Demais Praças,-25.3685575,-49.2638378,0.3
,,,"Rua Doutor Pedrosa, 151, Centro, Curitiba - PR, 80420-120, Brasil",Curitiba,,PR,,80420-120,-25.43814,-49.27551,,,,,,Bancos,Demais Praças,-25.4381369,-49.2754104,0.3
,,,"Rua Padre Anchieta, 2050, Bigorrilho, Curitiba - PR, 80730-001, Brasil",Curitiba,,PR,,80730-001,-25.43275,-49.29927,,,,,,Bancos,Demais Praças,-25.4327799,-49.29918610000001,0.3
,,,"Avenida Sete de Setembro, 4484, Batel, Curitiba - PR, 80250-085, Brasil",Curitiba,,PR,,80250-085,-25.44323,-49.28182,,,,,,Bancos,Demais Praças,-25.4429984,-49.2819485,0.3
,,,"Espaço Vida Saudável do Renan, Avenida Cândido de Abreu, 526, Centro Cívico, Curitiba - PR, 80030-030, Brasil",Curitiba,,PR,,80030-030,-25.42021,-49.2686,,,,,,Bancos,Demais Praças,-25.4201651,-49.2685498,0.3
,,,"Mix Eletrônicos, Rodovia Professor Alfredo Rolim de Moura, 1001, Mogi das Cruzes - SP, 08880-000, Brasil",Mogi das Cruzes,,SP,,08880-000,-23.51696,-46.17904,,,,,,Bancos,SP,-23.5169108,-46.1790669,0.3
,,,"Power2Go, Rua Alexandre Herculano, 197, Gonzaga, Santos - SP, 11050-031, Brasil",Santos,,SP,,11050-031,-23.95937,-46.32986,,,,,,Bancos,SP,-23.9593729,-46.3298604,0.3
,,,"Rua Onze de Junho, 692, Centro, Santo André - SP, 09015-520, Brasil",Santo André,,SP,,09015-520,-23.66352,-46.52164,,,,,,Bancos,SP,-23.6634558,-46.5216963,0.3
,,,"Rua Doutor Renato Paes de Barros, 717, Itaim Bibi, São Paulo - SP, 04530-001, Brasil",São Paulo,,SP,,04530-001,-23.58488,-46.67327,,,,,,Bancos,SP,-23.5848825,-46.6731957,0.3
,,,"Viaduto Boa Vista, 47, Sé, São Paulo - SP, 01014-030, Brasil",São Paulo,,SP,,01014-030,-23.54723,-46.63338,,,,,,Bancos,SP,-23.5472411,-46.6334317,0.3
,,,"Rua Amazonas, 439, Santa Paula, São Caetano do Sul - SP, 09520-060, Brasil",São Caetano do Sul,,SP,,09520-060,-23.61454,-46.56939,,,,,,Bancos,SP,-23.6146049,-46.569119,0.3
,,,"C M Serviços Contabeis, Avenida Frei Pacífico Wagner, 163, Centro, Caraguatatuba - SP, 11660-280, Brasil",Caraguatatuba,,SP,,11660-280,-23.62179,-45.41451,,,,,,Bancos,SP,-23.6217465,-45.4144704,0.3
,,,"Avenida Adolfo Pinheiro, 1029, Santo Amaro, São Paulo - SP, 04734-002, Brasil",São Paulo,,SP,,04734-002,-23.64446,-46.7004,,,,,,Bancos,SP,-23.6444404,-46.7005036,0.3
,,,"Máxima Automóveis, Rua Raimundo Corrêa, Vila Marina Dias, Sorocaba - SP, 18035-265, Brasil",Sorocaba,,SP,,18035-265,-23.50623,-47.45844,,,,,,Bancos,SP,-23.5061647,-47.45842469999999,0.3
,,,"10 Andar Torre Maggiore, Rua Nestor Guimarães, Estrela, Ponta Grossa - PR, 84040-130, Brasil",Ponta Grossa,,PR,,84040-130,-25.10326,-50.15888,,,,,,Bancos,Demais Praças,-25.1032528,-50.1589075,0.3
,,,"Rua Claudionor Sandoval, 741, Jardim Paulista, Presidente Prudente - SP, 19023-200, Brasil",Presidente Prudente,,SP,,19023-200,-22.11518,-51.40008,,,,,,Bancos,SP,-22.1152563,-51.4001587,0.3
,,,"Avenida Ayrton Senna da Silva, 600, Palhano, Londrina - PR, 86050-460, Brasil",Londrina,,PR,,86050-460,-23.33119,-51.17756,,,,,,Bancos,Demais Praças,-23.3310776,-51.1778012,0.3
,,,"Rua Leoberto Leal, 440, Papanduva - SC, 89370-000, Brasil",Papanduva,,SC,,89370-000,-26.40772,-50.13995,,,,,,Bancos,Demais Praças,-26.4078596,-50.1398922,0.3
,,,"Rua Professora Amazilia, 69, União da Vitória - PR, 84600-285, Brasil",União da Vitória,,PR,,84600-285,-26.22849,-51.08989,,,,,,Bancos,Demais Praças,-26.2285009,-51.0898298,0.3
,,,"Rua David de Paula e Silva, 687, São Mateus do Sul - PR, 83900-126, Brasil",São Mateus do Sul,,PR,,83900-126,-25.87481,-50.38519,,,,,,Bancos,Demais Praças,-25.8748302,-50.3851688,0.3
,,,"Rua Marechal Deodoro, 254, Centro, Curitiba - PR, 80020-320, Brasil",Curitiba,,PR,,80020-320,-25.43163,-49.26974,,,,,,Bancos,Demais Praças,-25.4318572,-49.2697078,0.3
,,,"Avenida Manoel Ribas, 2028, Alto da XV, Guarapuava - PR, 85010-180, Brasil",Guarapuava,,PR,,85010-180,-25.38779,-51.46205,,,,,,Bancos,Demais Praças,-25.387732,-51.4619923,0.3
,,,"Rua Pedroso Alvarenga, 1254, Itaim Bibi, São Paulo - SP, 04531-012, Brasil",São Paulo,,SP,,04531-012,-23.58276,-46.68231,,,,,,Bancos,SP,-23.5826533,-46.6823747,0.3
,,,"Chesse Cake, Rua Líbero Badaró, 398, Sé, São Paulo - SP, 01008-000, Brasil",São Paulo,,SP,,01008-000,-23.5462,-46.6359,,,,,,Bancos,SP,-23.546218,-46.635848,0.3
,,,"Rua Barão de Jundiaí, 397, Centro, Jundiaí - SP, 13201-010, Brasil",Jundiaí,,SP,,13201-010,-23.19105,-46.88246,,,,,,Bancos,SP,-23.1910411,-46.8824595,0.3
,,,"Rua Visconde do Rio Branco, 11A, Monte Mor - SP, 13190-000, Brasil",Monte Mor,,SP,,13190-000,-22.95057,-47.30672,,,,,,Bancos,SP,-22.9506168,-47.3068051,0.3
,,,"Rua Quinze de Novembro, 1803, Cidade Alta, Piracicaba - SP, 13417-100, Brasil",Piracicaba,,SP,,13417-100,-22.73031,-47.64028,,,,,,Bancos,SP,-22.7303916,-47.6403249,0.3
,,,"Rua Sebastião Monteiro dos Santos, 354, Jardim Nova Itália, Limeira - SP, 13484-329, Brasil",Limeira,,SP,,13484-329,-22.56077,-47.41701,,,,,,Bancos,SP,-22.560772,-47.4170862,0.3
,,,"Avenida Presidente Vargas, 3235, Indaiatuba - SP, 13338-705, Brasil",Indaiatuba,,SP,,13338-705,-23.08532,-47.18438,,,,,,Bancos,SP,-23.0847649,-47.1841655,0.3
,,,"Gênesis Informática, Rua Romano Anselmo Fontana, 839, Centro, Concórdia - SC, 89700-000, Brasil",Concórdia,,SC,,89700-000,-27.22621,-52.02986,,,,,,Bancos,Demais Praças,-27.2263175,-52.0299208,0.3
,,,"Rua Pedro Álvares Cabral, 574, Centro, Erechim - RS, 99700-248, Brasil",Erechim,,RS,,99700-248,-27.63955,-52.26915,,,,,,Bancos,Demais Praças,-27.6394597,-52.2691309,0.3
,,,"Rua Santa Catarina, 864, Nazaré, Concórdia - SC, 89707-024, Brasil",Concórdia,,SC,,89707-024,-27.23562,-52.03715,,,,,,Bancos,Demais Praças,-27.2355554,-52.0372458,0.3
,,,"Rua Thomaz Gonzaga, 1, Vila Fátima, Passo Fundo - RS, 99020-170, Brasil",Passo Fundo,,RS,,99020-170,-28.24782,-52.40643,,,,,,Bancos,Demais Praças,-28.2477488,-52.4064379,0.3
,,,"Rua Teixeira Soares, 1117, Centro, Passo Fundo - RS, 99010-080, Brasil",Passo Fundo,,RS,,99010-080,-28.26264,-52.41235,,,,,,Bancos,Demais Praças,-28.2627198,-52.4124802,0.3
,,,"Rua Independência, 829, Centro, Passo Fundo - RS, 99010-041, Brasil",Passo Fundo,,RS,,99010-041,-28.26386,-52.4078,,,,,,Bancos,Demais Praças,-28.2638377,-52.4077477,0.3
,,,"Rua Herculano Hércules Zanuzzo, 500, Seara - SC, 89770-000, Brasil",Seara,,SC,,89770-000,-27.15883,-52.31573,,,,,,Bancos,Demais Praças,-27.1588542,-52.3159161,0.3
,,,"Avenida Brasil Oeste, 1261, Centro, Passo Fundo - RS, 99025-003, Brasil",Passo Fundo,,RS,,99025-003,-28.26459,-52.41588,,,,,,Bancos,Demais Praças,-28.264498,-52.4158869,0.3
,,,"Rua Antônio Araújo, 560, Centro, Passo Fundo - RS, 99010-220, Brasil",Passo Fundo,,RS,,99010-220,-28.25525,-52.39896,,,,,,Bancos,Demais Praças,-28.2552393,-52.3989398,0.3
,,,"Rua Coronel Farrapo, 555, Centro, Campos Novos - SC, 89620-000, Brasil",Campos Novos,,SC,,89620-000,-27.40273,-51.22881,,,,,,Bancos,Demais Praças,-27.402741,-51.2288067,0.3
,,,"Servilar, Avenida Sete de Setembro, Centro, Passo Fundo - RS, 99010-121, Brasil",Passo Fundo,,RS,,99010-121,-28.26571,-52.40519,,,,,,Bancos,Demais Praças,-28.2656563,-52.4053007,0.3
,,,"Avenida Brasil Oeste, 1111, Centro, Passo Fundo - RS, 99025-003, Brasil",Passo Fundo,,RS,,99025-003,-28.26406,-52.41472,,,,,,Bancos,Demais Praças,-28.263936,-52.41481049999999,0.3
,,,"Avenida Sete de Setembro, 1055, Centro, Passo Fundo - RS, 83649-600, Brasil",Passo Fundo,,RS,,83649-600,-28.26547,-52.40333,,,,,,Bancos,Demais Praças,-28.2653942,-52.40343000000001,0.3
,,,"Rua Barão do Rio Branco, 120, Casca - RS, 99260-000, Brasil",Casca,,RS,,99260-000,-28.56281,-51.97356,,,,,,Bancos,Demais Praças,-28.562689,-51.9736594,0.3
,,,"Avenida Itália, 433, São Pelegrino, Caxias do Sul - RS, 95010-040, Brasil",Caxias do Sul,,RS,,95010-040,-29.16867,-51.19336,,,,,,Bancos,Demais Praças,-29.168735,-51.19335599999999,0.3
,,,"Avenida Sete de Setembro, 185, Centro, Passo Fundo - RS, 99010-121, Brasil",Passo Fundo,,RS,,99010-121,-28.26555,-52.40207,,,,,,Bancos,Demais Praças,-28.2653195,-52.4021053,0.3
,,,"Rua Inácia Vieira, 403, Vacaria - RS, 95200-019, Brasil",Vacaria,,RS,,95200-019,-28.50713,-50.93697,,,,,,Bancos,Demais Praças,-28.5070995,-50.9370111,0.3
,,,"Rua Feijó Júnior, 583, São Pelegrino, Caxias do Sul - RS, 95034-160, Brasil",Caxias do Sul,,RS,,95034-160,-29.1668,-51.18867,,,,,,Bancos,Demais Praças,-29.1668043,-51.1886903,0.3
,,,"Rua Marechal Deodoro, 630, Centro, Curitiba - PR, 80010-010, Brasil",Curitiba,,PR,,80010-010,-25.43027,-49.26626,,,,,,Bancos,Demais Praças,-25.4303032,-49.2662611,0.3
,,,"Rua Otávio Francisco Dias, 542, Água Verde, Curitiba - PR, 80620-310, Brasil",Curitiba,,PR,,80620-310,-25.4581,-49.27743,,,,,,Bancos,Demais Praças,-25.4581037,-49.2774677,0.3
,,,"Alameda Doutor Carlos de Carvalho, 555, Centro, Curitiba - PR, 80430-180, Brasil",Curitiba,,PR,,80430-180,-25.4333,-49.28041,,,,,,Bancos,Demais Praças,-25.433458,-49.28045969999999,0.3
,,,"Rua Bom Jesus, 150, Juveve, Curitiba - PR, 80035-010, Brasil",Curitiba,,PR,,80035-010,-25.41084,-49.25542,,,,,,Bancos,Demais Praças,-25.410797,-49.2554463,0.3
,,,"Rua Orleans, 1005, América, Joinville - SC, 89204-580, Brasil",Joinville,,SC,,89204-580,-26.28485,-48.85644,,,,,,Bancos,Demais Praças,-26.284753,-48.8565787,0.3
,,,"Avenida Presidente Wenceslau Bráz, 1902, Guaíra, Curitiba - PR, 81010-000, Brasil",Curitiba,,PR,,81010-000,-25.47439,-49.27332,,,,,,Bancos,Demais Praças,-25.4743195,-49.2733638,0.3
,,,"Basesul Empreendimentos, Rua Grã Nicco, Mossungue, Curitiba - PR, 81200-200, Brasil",Curitiba,,PR,,81200-200,-25.43709,-49.32912,,,,,,Bancos,Demais Praças,-25.4371102,-49.3291009,0.3
,,,"Avenida Brigadeiro Faria Lima, Itaim Bibi, São Paulo - SP, 04538-133, Brasil",São Paulo,,SP,,04538-133,-23.58592,-46.68285,,,,,,Bancos,SP,-23.5859777,-46.6829919,0.3
,,,"Rua Américo Brasiliense, 1922, Santo Amaro, São Paulo - SP, 04715-004, Brasil",São Paulo,,SP,,04715-004,-23.62965,-46.70471,,,,,,Bancos,SP,-23.6298641,-46.7048838,0.3
,,,"Avenida Ibirapuera, 2120, Moema, São Paulo - SP, 04028-001, Brasil",São Paulo,,SP,,04028-001,-23.60279,-46.66177,,,,,,Bancos,SP,-23.6026769,-46.6618652,0.3
,,,"Tupinambá, Rua Ministro Jesuíno Cardoso, 454, Itaim Bibi, São Paulo - SP, 04544-050, Brasil",São Paulo,,SP,,04544-050,-23.59236,-46.68203,,,,,,Bancos,SP,-23.5923048,-46.6821803,0.3
,,,"Alameda Raja Gabaglia, 62, Itaim Bibi, São Paulo - SP, 04551-090, Brasil",São Paulo,,SP,,04551-090,-23.59447,-46.68883,,,,,,Bancos,SP,-23.5944972,-46.6889693,0.3
,,,"Rua Brasílio Bacellar Filho, 59, Tinguí, Curitiba - PR, 82620-250, Brasil",Curitiba,,PR,,82620-250,-25.38637,-49.22172,,,,,,Bancos,Demais Praças,-25.3864172,-49.22178359999999,0.3
,,,"Rua Corupá, 100, Anita Garibaldi, Joinville - SC, 89203-620, Brasil",Joinville,,SC,,89203-620,-26.31294,-48.8574,,,,,,Bancos,Demais Praças,-26.3129518,-48.8574474,0.3
,,,"Rua Itaiópolis, 730, Saguaçu, Joinville - SC, 89221-155, Brasil",Joinville,,SC,,89221-155,-26.28762,-48.84127,,,,,,Bancos,Demais Praças,-26.2876715,-48.8413941,0.3
,,,"Rua Lourenço Pinto, 190, Centro, Curitiba - PR, 80010-160, Brasil",Curitiba,,PR,,80010-160,-25.43528,-49.26883,,,,,,Bancos,Demais Praças,-25.4353808,-49.2688172,0.3
,,,"Rua Marcílio Dias, 333, Santo Antônio, Joinville - SC, 89218-005, Brasil",Joinville,,SC,,89218-005,-26.27567,-48.85338,,,,,,Bancos,Demais Praças,-26.2757997,-48.85325210000001,0.3
,,,"Rua Ismael Carlos Correia, 93, Saguaçu, Joinville - SC, 89221-520, Brasil",Joinville,,SC,,89221-520,-26.27448,-48.84349,,,,,,Bancos,Demais Praças,-26.2743993,-48.843554,0.3
,,,"Rua Visconde do Rio Branco, 1630, Centro, Curitiba - PR, 80420-210, Brasil",Curitiba,,PR,,80420-210,-25.43548,-49.27774,,,,,,Bancos,Demais Praças,-25.4355763,-49.2778139,0.3
,,,"Rua General Andrade Neves, 435, Centro, Cruz Alta - RS, 98005-239, Brasil",Cruz Alta,,RS,,98005-239,-28.64094,-53.60605,,,,,,Bancos,Demais Praças,-28.6409549,-53.6060241,0.3
,,,"Rua General Osório, 1032, Ibirubá - RS, 98200-000, Brasil",Ibirubá,,RS,,98200-000,-28.62998,-53.09088,,,,,,Bancos,Demais Praças,-28.6299492,-53.0908402,0.3
,,,"Avenida Marechal Floriano Peixoto, 1256, Soledade - RS, 99300-000, Brasil",Soledade,,RS,,99300-000,-28.82674,-52.51173,,,,,,Bancos,Demais Praças,-28.8267706,-52.5117947,0.3
,,,"Projettos Fabrica de Pastas e Bolsas, Rua Marechal Floriano Peixoto, 467, Centro, Santa Maria - RS, 97015-372, Brasil",Santa Maria,,RS,,97015-372,-29.69258,-53.80764,,,,,,Bancos,Demais Praças,-29.6926316,-53.8076314,0.3
,,,"Dr. Diego Chemello, Centro, Santa Maria - RS, Brasil",Santa Maria,,RS,,,-29.69154,-53.80625,,,,,,Bancos,Demais Praças,-29.691607,-53.8063205,0.3
,,,"Rua Marechal Deodoro, 582, Centro, Santa Cruz do Sul - RS, 96810-102, Brasil",Santa Cruz do Sul,,RS,,96810-102,-29.71845,-52.42599,,,,,,Bancos,Demais Praças,-29.7184624,-52.4259487,0.3
,,,"Avenida Carlos Gomes, 1408, Três Figueiras, Porto Alegre - RS, 90480-001, Brasil",Porto Alegre,,RS,,90480-001,-30.03358,-51.17819,,,,,,Bancos,Demais Praças,-30.03352,-51.1781063,0.3
,,,"Rua Hilário Ribeiro, 340, Moinhos de Vento, Porto Alegre - RS, 90510-040, Brasil",Porto Alegre,,RS,,90510-040,-30.02593,-51.20358,,,,,,Bancos,Demais Praças,-30.02582259999999,-51.20345409999999,0.3
,,,"Rua Marechal Floriano Peixoto, 10, Centro Histórico, Porto Alegre - RS, 90020-060, Brasil",Porto Alegre,,RS,,90020-060,-30.02879,-51.22662,,,,,,Bancos,Demais Praças,-30.028792,-51.2268294,0.3
,,,"Bergamaschi Advogados Associados, Avenida Benjamin Constant, 1010, Centro, Lajeado - RS, 95906-280, Brasil",Lajeado,,RS,,95906-280,-29.46254,-51.96723,,,,,,Bancos,Demais Praças,-29.46260729999999,-51.9672817,0.3
,,,"Rua Doutor Barbosa Gonçalves, 368, Chácara das Pedras, Porto Alegre - RS, 91330-320, Brasil",Porto Alegre,,RS,,91330-320,-30.03193,-51.16271,,,,,,Bancos,Demais Praças,-30.0319304,-51.1627954,0.3
,,,"Rua Ayrton Senna da Silva, 126, Nova Aliança, Rio das Ostras - RJ, 28890-407, Brasil",Rio das Ostras,,RJ,,28890-407,-22.53263,-41.96176,,,,,,Bancos,Demais Praças,-22.5330113,-41.9617784,0.3
,,,"Rua Visconde do Rio Branco, 2156, Centro, São José dos Pinhais - PR, 83005-420, Brasil",São José dos Pinhais,,PR,,83005-420,-25.53839,-49.1973,,,,,,Bancos,Demais Praças,-25.5383453,-49.1973221,0.3
,,,"Rua Hilário Fernandes Pacheco, 52, Vera Cruz, Criciúma - SC, 88810-040, Brasil",Criciúma,,SC,,88810-040,-28.67019,-49.3769,,,,,,Bancos,Demais Praças,-28.6700023,-49.3769314,0.3
,,,"Santander, Rua Cristovão Nunes Pires, 98, Centro, Florianópolis - SC, 88010-120, Brasil",Florianópolis,,SC,,88010-120,-27.59449,-48.55854,,,,,,Bancos,Demais Praças,-27.594447,-48.55852789999999,0.3
,,,"Ed. Donna Guiomar, Rua Sete de Setembro, Centro, Blumenau - SC, 89010-203, Brasil",Blumenau,,SC,,89010-203,-26.92179,-49.06635,,,,,,Bancos,Demais Praças,-26.9217872,-49.066348,0.3
,,,"Rua Marechal Deodoro, 950, Centro, Curitiba - PR, 80060-010, Brasil",Curitiba,,PR,,80060-010,-25.42908,-49.26353,,,,,,Bancos,Demais Praças,-25.4290975,-49.2635466,0.3
,,,"Rua Jerônimo Coelho, 240, Centro, Joinville - SC, 89201-050, Brasil",Joinville,,SC,,89201-050,-26.30275,-48.84301,,,,,,Bancos,Demais Praças,-26.3029807,-48.8429624,0.3
,,,"Rua José Maria Hannickel, 55, Parque Campolim, Sorocaba - SP, 18047-360, Brasil",Sorocaba,,SP,,18047-360,-23.52125,-47.46396,,,,,,Bancos,SP,-23.5211928,-47.4640756,0.3
,,,"Avenida Gisele Constantino, 850, Votorantim - SP, 18110-650, Brasil",Votorantim,,SP,,18110-650,-23.54525,-47.46679,,,,,,Bancos,SP,-23.5452203,-47.4667951,0.3
,,,"Rua Quinze de Novembro, 202, Centro, Sorocaba - SP, 18010-081, Brasil",Sorocaba,,SP,,18010-081,-23.50034,-47.45496,,,,,,Bancos,SP,-23.5005083,-47.4551195,0.3
,,,"Rua Alberto Bolliger, 826, Juveve, Curitiba - PR, 80030-280, Brasil",Curitiba,,PR,,80030-280,-25.41485,-49.25992,,,,,,Bancos,Demais Praças,-25.4147576,-49.2599228,0.3
,,,"Rua Benjamin Lins, 761, Batel, Curitiba - PR, 80420-100, Brasil",Curitiba,,PR,,80420-100,-25.44024,-49.28127,,,,,,Bancos,Demais Praças,-25.440218,-49.2813509,0.3
,,,"Avenida Prefeito Erasto Gaertner, 555, Bacacheri, Curitiba - PR, 82510-160, Brasil",Curitiba,,PR,,82510-160,-25.40214,-49.24136,,,,,,Bancos,Demais Praças,-25.4020181,-49.2414378,0.3
,,,"Confidence Câmbio, Avenida do Batel, 1868, Batel, Curitiba - PR, 80420-090, Brasil",Curitiba,,PR,,80420-090,-25.44304,-49.29085,,,,,,Bancos,Demais Praças,-25.4430439,-49.29084779999999,0.3
,,,"Rua Padre Anchieta, 2206, Bigorrilho, Curitiba - PR, 80730-001, Brasil",Curitiba,,PR,,80730-001,-25.43358,-49.30029,,,,,,Bancos,Demais Praças,-25.4337695,-49.3003394,0.3
,,,"Avenida Roque Petroni Júnior, 75, Santo Amaro, São Paulo - SP, 04707-000, Brasil",São Paulo,,SP,,04707-000,-23.62627,-46.68814,,,,,,Bancos,SP,-23.6262316,-46.6881874,0.3
,,,"Itaú, Avenida Anchieta, Jardim Nova América, São José dos Campos - SP, 12242-280, Brasil",São José dos Campos,,SP,,12242-280,-23.19283,-45.89414,,,,,,Bancos,SP,-23.1928589,-45.8942529,0.3
,,,"Igc, Avenida Cassiano Ricardo, Parque Residencial Aquarius, São José dos Campos - SP, 12240-540, Brasil",São José dos Campos,,SP,,12240-540,-23.22002,-45.91058,,,,,,Bancos,SP,-23.2199841,-45.9106168,0.3
,,,"Avenida Merimar Barbosa, 852, Barranco, Taubaté - SP, 12040-810, Brasil",Taubaté,,SP,,12040-810,-23.02652,-45.58056,,,,,,Bancos,SP,-23.0263481,-45.5804566,0.3
,,,"Alameda Rio Negro, 1439, Alphaville, Barueri - SP, 06454-000, Brasil",Barueri,,SP,,06454-000,-23.4933,-46.84964,,,,,,Bancos,SP,-23.4932242,-46.84966559999999,0.3
,,,"Avenida Capitão Manoel Rudge, 170, Mogi das Cruzes - SP, 08780-290, Brasil",Mogi das Cruzes,,SP,,08780-290,-23.5217,-46.18219,,,,,,Bancos,SP,-23.5218692,-46.18218230000001,0.3
,,,"Avenida Trompowsky, 432, Centro, Florianópolis - SC, 88015-300, Brasil",Florianópolis,,SC,,88015-300,-27.58685,-48.5487,,,,,,Bancos,Demais Praças,-27.5868104,-48.5486449,0.3
,,,"Rua Jorge Reid, 15, Cavaleiros, Macaé - RJ, 27920-260, Brasil",Macaé,,RJ,,27920-260,-22.40306,-41.79575,,,,,,Bancos,Demais Praças,-22.4029823,-41.7957208,0.3
,,,"Rua Bento Gonçalves, 2802, Centro, Novo Hamburgo - RS, 93510-138, Brasil",Novo Hamburgo,,RS,,93510-138,-29.68196,-51.129,,,,,,Bancos,Demais Praças,-29.6818871,-51.129099,0.3
,,,"Avenida Osvaldo Aranha, 720, Bom Fim, Porto Alegre - RS, 90035-191, Brasil",Porto Alegre,,RS,,90035-191,-30.03338,-51.21495,,,,,,Bancos,Demais Praças,-30.0332949,-51.214968,0.3
,,,"Rua Macaiá-Mirim, 1368, Santana, São Paulo - SP, 02013-080, Brasil",São Paulo,,SP,,02013-080,-23.50089,-46.63749,,,,,,Bancos,SP,-23.5008449,-46.6374361,0.3
,,,"Rua São João, 26, Picanço, Guarulhos - SP, 07134-280, Brasil",Guarulhos,,SP,,07134-280,-23.45293,-46.5436,,,,,,Bancos,SP,-23.452984,-46.5433242,0.3
,,,"Clínica Dra. Pâmela Costa, Avenida Prefeito Carlos Ferreira Lopes, 703, Mogi das Cruzes - SP, 08773-490, Brasil",Mogi das Cruzes,,SP,,08773-490,-23.51015,-46.19149,,,,,,Bancos,SP,-23.5101501,-46.1915632,0.3
,,,"Alameda Terracota, Cerâmica, São Caetano do Sul - SP, 09531-190, Brasil",São Caetano do Sul,,SP,,09531-190,-23.62405,-46.58094,,,,,,Bancos,SP,-23.6240509,-46.5806709,0.3
,,,"Rua Doutor Franco da Rocha, 551, Perdizes, São Paulo - SP, 05015-040, Brasil",São Paulo,,SP,,05015-040,-23.53711,-46.67322,,,,,,Bancos,SP,-23.5371445,-46.67318179999999,0.3
,,,"Rua Maria Figueiredo, 595, Vila Mariana, São Paulo - SP, 04007-003, Brasil",São Paulo,,SP,,04007-003,-23.57303,-46.65091,,,,,,Bancos,SP,-23.5730136,-46.6509349,0.3
,,,"Fair, Rua Vergueiro, 1753, Vila Mariana, São Paulo - SP, 04101-000, Brasil",São Paulo,,SP,,04101-000,-23.57776,-46.64041,,,,,,Bancos,SP,-23.5777878,-46.6403056,0.3
,,,"Rua Sete de Setembro, 322, Centro, Ponta Grossa - PR, 84010-350, Brasil",Ponta Grossa,,PR,,84010-350,-25.09946,-50.15749,,,,,,Bancos,Demais Praças,-25.0994977,-50.157585,0.3
,,,"Rua Floriano Peixoto, 300, Centro, Blumenau - SC, 89010-022, Brasil",Blumenau,,SC,,89010-022,-26.92364,-49.06471,,,,,,Bancos,Demais Praças,-26.9231993,-49.0647439,0.3
,,,"Rua João Januário Ayroso, 293, Jaraguá Esquerdo, Jaraguá do Sul - SC, 89253-100, Brasil",Jaraguá do Sul,,SC,,89253-100,-26.49623,-49.09038,,,,,,Bancos,Demais Praças,-26.4962272,-49.0904047,0.3
,,,"Rua Martim Stahl, 507, Vila Nova, Jaraguá do Sul - SC, 89259-310, Brasil",Jaraguá do Sul,,SC,,89259-310,-26.49914,-49.08318,,,,,,Bancos,Demais Praças,-26.4991385,-49.0831217,0.3
,,,"Rua Paulo Zimmermann, 142, Centro, Blumenau - SC, 89010-170, Brasil",Blumenau,,SC,,89010-170,-26.91494,-49.07151,,,,,,Bancos,Demais Praças,-26.9152032,-49.0712623,0.3
,,,"Avenida Venâncio Aires, 758, Santo Ângelo - RS, 98801-660, Brasil",Santo Ângelo,,RS,,98801-660,-28.30748,-54.25798,,,,,,Bancos,Demais Praças,-28.3076289,-54.2579588,0.3
,,,"Avenida Santa Cruz, 654, Centro, Santa Rosa - RS, 98780-744, Brasil",Santa Rosa,,RS,,98780-744,-27.86786,-54.48011,,,,,,Bancos,Demais Praças,-27.8677495,-54.4799152,0.3
,,,"Avenida Uruguai, 620, Três de Maio - RS, 98910-000, Brasil",Três de Maio,,RS,,98910-000,-27.77886,-54.23416,,,,,,Bancos,Demais Praças,-27.7789854,-54.2341072,0.3
,,,"Czech Fit Treinamento Personalizado, Rua Marechal Floriano, Três de Maio - RS, 98910-000, Brasil",Três de Maio,,RS,,98910-000,-27.77511,-54.23217,,,,,,Bancos,Demais Praças,-27.7752377,-54.2321493,0.3
,,,"Rua Dahne de Abreu, 729, Horizontina - RS, 98920-000, Brasil",Horizontina,,RS,,98920-000,-27.632,-54.30828,,,,,,Bancos,Demais Praças,-27.6320372,-54.3082523,0.3
,,,"Rua Marquês de Tamandaré, 561, Santo Ângelo - RS, 98802-573, Brasil",Santo Ângelo,,RS,,98802-573,-28.29524,-54.2657,,,,,,Bancos,Demais Praças,-28.2954059,-54.2656941,0.3
,,,"Avenida Fernando Machado, 141, Centro, Chapecó - SC, 89802-110, Brasil",Chapecó,,SC,,89802-110,-27.10655,-52.61576,,,,,,Bancos,Demais Praças,-27.1065818,-52.615665,0.3
,,,"Rua Clodomiro Amazonas, 249, Itaim Bibi, São Paulo - SP, 04537-010, Brasil",São Paulo,,SP,,04537-010,-23.58647,-46.67931,,,,,,Bancos,SP,-23.5864814,-46.6791683,0.3
,,,"Zletric, Rua Elvira Ferraz, 256, Itaim Bibi, São Paulo - SP, 04552-040, Brasil",São Paulo,,SP,,04552-040,-23.59478,-46.68186,,,,,,Bancos,SP,-23.5947096,-46.6818209,0.3
,,,"Phix It, Santo Amaro, São Paulo - SP, 04719-002, Brasil",São Paulo,,SP,,04719-002,-23.63094,-46.71324,,,,,,Bancos,SP,-23.6308943,-46.71329470000001,0.3
