Latitude,Longitude,Radius Distance,Estado,POI
-23.2246649,-45.910188,0.3,SP,Bancos
-23.2138469,-45.9093664,0.3,SP,Bancos
-23.2656619,-45.9383422,0.3,SP,Bancos
-23.2157293,-45.9095397,0.3,SP,Bancos
-23.5235148,-46.1963753,0.3,SP,Bancos
-23.221346,-45.910705,0.3,SP,Bancos
-23.9787216,-46.309005,0.3,SP,Bancos
-23.9809304,-46.2988577,0.3,SP,Bancos
-23.6209359,-46.5280537,0.3,SP,Bancos
-23.562184,-46.6550358,0.3,SP,Bancos
-23.5472722,-46.5569987,0.3,SP,Bancos
-23.5667203,-46.6524286,0.3,SP,Bancos
-23.5692422,-46.6486111,0.3,SP,Bancos
-23.3301665,-51.178355,0.3,Demais Praças,Bancos
-23.3171341,-51.1798297,0.3,Demais Praças,Bancos
-15.759032,-49.313784,0.3,Demais Praças,Clubes
-26.8997375,-49.0110756,0.3,Demais Praças,Clubes
-25.979821,-52.5678016,0.3,Demais Praças,Clubes
-23.51643,-46.170281,0.3,SP,Clubes
-30.98612462,-54.66432301,0.3,Demais Praças,Clubes
-16.9722816,-49.7762669,0.3,Demais Praças,Clubes
-22.9713942,-46.9941723,0.3,SP,Clubes
-17.23112083,-48.25886586,0.3,Demais Praças,Clubes
-22.2522523,-45.7035974,0.3,Demais Praças,Clubes
-17.8407034,-41.5151601,0.3,Demais Praças,Clubes
-23.603634,-51.6400085,0.3,Demais Praças,Clubes
-32.1172747,-52.1757186,0.3,Demais Praças,Clubes
-21.4930634,-47.3787585,0.3,SP,Clubes
-23.53315186,-47.63666189,0.3,SP,Clubes
-15.7959909,-47.885041,0.3,Demais Praças,Clubes
-18.032094,-41.6827892,0.3,Demais Praças,Clubes
-20.50313746,-48.59679205,0.3,SP,Clubes
-19.650884,-43.896641,0.3,Demais Praças,Clubes
-24.243247,-51.676508,0.3,Demais Praças,Clubes
-22.501065,-43.184566,0.3,Demais Praças,Clubes
-25.2842978,-54.0861785,0.3,Demais Praças,Clubes
-23.4340664,-52.2933985,0.3,Demais Praças,Clubes
-22.9737694,-43.4937589,0.3,Demais Praças,Clubes
-26.222079,-51.0932582,0.3,Demais Praças,Clubes
-23.0952593,-52.4827066,0.3,Demais Praças,Clubes
-16.084277,-48.500508,0.3,Demais Praças,Clubes
-26.454616,-52.693551,0.3,Demais Praças,Clubes
-21.7836507,-43.3600731,0.3,Demais Praças,Clubes
-23.553747,-46.634948,0.3,SP,Clubes
-20.4442588,-48.0133293,0.3,SP,Clubes
-24.94351084,-53.45144357,0.3,Demais Praças,Clubes
-22.43618,-44.303643,0.3,Demais Praças,Clubes
-19.8263408,-43.3599814,0.3,Demais Praças,Clubes
-24.57184134,-51.34207233,0.3,Demais Praças,Clubes
-23.470134,-52.5549674,0.3,Demais Praças,Clubes
-29.7112876,-52.3995353,0.3,Demais Praças,Clubes
-20.492542,-45.4334691,0.3,Demais Praças,Clubes
-22.508668,-43.172836,0.3,Demais Praças,Clubes
-19.9481255,-44.1498578,0.3,Demais Praças,Clubes
-21.92641866,-45.07234909,0.3,Demais Praças,Clubes
-24.47348,-53.952883,0.3,Demais Praças,Clubes
-22.2916016,-42.5369601,0.3,Demais Praças,Clubes
-22.7575434,-51.6582701,0.3,Demais Praças,Clubes
-22.952485,-45.484173,0.3,SP,Clubes
-22.57494505,-46.64745249,0.3,SP,Clubes
-22.97170465,-43.32295988,0.3,Demais Praças,Clubes
-21.2490323,-47.7982928,0.3,SP,Clubes
-23.324825,-46.587702,0.3,SP,Clubes
-22.4465825,-45.487816,0.3,Demais Praças,Clubes
-23.6191974,-52.2207636,0.3,Demais Praças,Clubes
-22.99492627,-43.54873461,0.3,Demais Praças,Clubes
-28.94345575,-49.4269939,0.3,Demais Praças,Clubes
-22.5316634,-44.7785327,0.3,SP,Clubes
-23.411049,-46.3707986,0.3,SP,Clubes
-22.89736699,-43.03451419,0.3,Demais Praças,Clubes
-21.1293485,-42.9500064,0.3,Demais Praças,Clubes
-22.3824947,-43.1180455,0.3,Demais Praças,Clubes
-22.922513,-43.267523,0.3,Demais Praças,Clubes
-25.246888,-53.9808565,0.3,Demais Praças,Clubes
-27.1021869,-52.6700591,0.3,Demais Praças,Clubes
-22.0748479,-47.83769507,0.3,SP,Clubes
-26.2217166,-48.8828937,0.3,Demais Praças,Clubes
-22.0640027,-42.0601711,0.3,Demais Praças,Clubes
-30.1324483,-51.1713653,0.3,Demais Praças,Clubes
-15.94549405,-41.11525245,0.3,Demais Praças,Clubes
-21.304365,-46.698129,0.3,Demais Praças,Clubes
-18.8426298,-41.9542326,0.3,Demais Praças,Clubes
-23.77868914,-46.74307548,0.3,SP,Clubes
-16.753912,-48.517458,0.3,Demais Praças,Clubes
-30.132229,-51.339843,0.3,Demais Praças,Clubes
-20.026872,-43.933938,0.3,Demais Praças,Clubes
-22.027376,-45.835855,0.3,Demais Praças,Clubes
-25.7714923,-53.534619,0.3,Demais Praças,Clubes
-23.7346704,-52.858999,0.3,Demais Praças,Clubes
-23.8786864,-47.9940081,0.3,SP,Clubes
-19.855855,-43.9485134,0.3,Demais Praças,Clubes
-20.266201,-43.769575,0.3,Demais Praças,Clubes
-24.540318,-52.9828575,0.3,Demais Praças,Clubes
-22.8628731,-43.4430607,0.3,Demais Praças,Clubes
-23.100409,-48.9160363,0.3,SP,Clubes
-22.9405796,-46.9771989,0.3,SP,Clubes
-21.715283,-49.728543,0.3,SP,Clubes
-20.002293,-43.88971,0.3,Demais Praças,Clubes
-22.4142809,-43.1273661,0.3,Demais Praças,Clubes
-25.7464549,-53.0615734,0.3,Demais Praças,Clubes
-22.4836725,-42.2015431,0.3,Demais Praças,Clubes
-22.428453,-43.1155966,0.3,Demais Praças,Clubes
-23.8714093,-49.8024588,0.3,Demais Praças,Clubes
-23.82555071,-51.66789997,0.3,Demais Praças,Clubes
-25.5318354,-49.2035722,0.3,Demais Praças,Clubes
-21.9314519,-42.605043,0.3,Demais Praças,Clubes
-28.0576777,-53.0684395,0.3,Demais Praças,Clubes
-21.970417,-46.762504,0.3,SP,Clubes
-22.93634,-43.23884,0.3,Demais Praças,Clubes
-22.201818,-45.259698,0.3,Demais Praças,Clubes
-24.612633,-53.325178,0.3,Demais Praças,Clubes
-22.807867,-45.196882,0.3,SP,Clubes
-19.90678391,-42.22853559,0.3,Demais Praças,Clubes
-22.9851278,-43.2123242,0.3,Demais Praças,Clubes
-17.7405182,-46.1741639,0.3,Demais Praças,Clubes
-23.1843867,-50.6428495,0.3,Demais Praças,Clubes
-23.5030795,-46.501829,0.3,SP,Clubes
-23.2980974,-50.0726882,0.3,Demais Praças,Clubes
-22.2522523,-45.7035974,0.3,Demais Praças,Clubes
-22.9973488,-43.2643762,0.3,Demais Praças,Clubes
-25.3944002,-51.4672472,0.3,Demais Praças,Clubes
-16.31185816,-49.06249476,0.3,Demais Praças,Clubes
-22.7669357,-43.4028568,0.3,Demais Praças,Clubes
-16.7823764,-49.3537987,0.3,Demais Praças,Clubes
-23.190556,-46.936393,0.3,SP,Clubes
-22.2326299,-49.9801951,0.3,SP,Clubes
-20.8938356,-45.2721363,0.3,Demais Praças,Clubes
-23.4346259,-51.9468805,0.3,Demais Praças,Clubes
-17.0806813,-40.9387356,0.3,Demais Praças,Clubes
-23.43639656,-50.56196247,0.3,Demais Praças,Clubes
-20.5599813,-48.5660143,0.3,SP,Clubes
-20.7205051,-46.611621,0.3,Demais Praças,Clubes
-19.882842,-44.597903,0.3,Demais Praças,Clubes
-21.53330083,-42.61731754,0.3,Demais Praças,Clubes
-23.061979,-47.157422,0.3,SP,Clubes
-23.4195684,-49.7176129,0.3,SP,Clubes
-16.818505,-49.240444,0.3,Demais Praças,Clubes
-16.5585736,-41.5025529,0.3,Demais Praças,Clubes
-23.168673,-47.071553,0.3,SP,Clubes
-18.7749518,-46.4061588,0.3,Demais Praças,Clubes
-23.326213,-53.0664175,0.3,Demais Praças,Clubes
-25.407165,-49.2486083,0.3,Demais Praças,Clubes
-22.6262971,-43.9058584,0.3,Demais Praças,Clubes
-17.2202002,-46.8700982,0.3,Demais Praças,Clubes
-22.5112498,-43.1779306,0.3,Demais Praças,Clubes
-18.9311526,-48.2753329,0.3,Demais Praças,Clubes
-21.2039575,-42.8590292,0.3,Demais Praças,Clubes
-15.82636853,-50.60873846,0.3,Demais Praças,Clubes
-30.0201559,-51.171396,0.3,Demais Praças,Clubes
-23.0441679,-50.2262471,0.3,Demais Praças,Clubes
-23.711566,-47.40563,0.3,SP,Clubes
-22.7352565,-53.0390174,0.3,Demais Praças,Clubes
-15.9085409,-47.9406712,0.3,Demais Praças,Clubes
-23.0365724,-50.8321348,0.3,Demais Praças,Clubes
-23.553425,-46.892038,0.3,SP,Clubes
-23.311145,-51.3648668,0.3,Demais Praças,Clubes
-21.08302267,-42.449496,0.3,Demais Praças,Clubes
-24.590026,-53.518319,0.3,Demais Praças,Clubes
-23.2765765,-45.9019645,0.3,SP,Clubes
-30.02512,-51.16242,0.3,Demais Praças,Shoppings
-29.17606,-51.22034,0.3,Demais Praças,Shoppings
-27.59011,-48.51503,0.3,Demais Praças,Shoppings
-25.44293,-49.29081,0.3,Demais Praças,Shoppings
-23.59891,-46.69760,0.3,SP,Shoppings
-23.59145,-46.68982,0.3,SP,Shoppings
-23.57704,-46.68819,0.3,SP,Shoppings
-23.53366,-47.46344,0.3,SP,Shoppings
-23.50456,-46.84836,0.3,SP,Shoppings
-22.99934,-43.35155,0.3,Demais Praças,Shoppings
-22.92833,-43.22536,0.3,Demais Praças,Shoppings
-22.91933,-43.25019,0.3,Demais Praças,Shoppings
-22.89264,-47.02727,0.3,SP,Shoppings
-22.89234,-47.02688,0.3,SP,Shoppings
-22.01751,-47.91500,0.3,SP,Shoppings
-21.22570,-47.83524,0.3,SP,Shoppings
-20.86646,-49.41453,0.3,SP,Shoppings
-19.94401,-44.04065,0.3,Demais Praças,Shoppings
-18.91045,-48.25980,0.3,Demais Praças,Shoppings
-18.59798,-46.51376,0.3,Demais Praças,Shoppings
-15.72094,-47.88592,0.3,Demais Praças,Shoppings
-23.5255533,-46.50845,0.3,SP,Restaurantes
-23.5662429,-46.679553,0.3,SP,Restaurantes
-23.5449103,-46.6446962,0.3,SP,Restaurantes
-23.5651184,-46.6659616,0.3,SP,Restaurantes
-23.5448362,-46.6462222,0.3,SP,Restaurantes
-23.566461,-46.6686649,0.3,SP,Restaurantes
-23.5518264,-46.6943104,0.3,SP,Restaurantes
-23.5561245,-46.6925681,0.3,SP,Restaurantes
-23.5448362,-46.6462222,0.3,SP,Restaurantes
-23.5554987,-46.6571041,0.3,SP,Restaurantes
-23.5644473,-46.6694869,0.3,SP,Restaurantes
-23.5988139,-46.6982423,0.3,SP,Restaurantes
-23.5682867,-46.6897416,0.3,SP,Restaurantes
-23.5626208,-46.6686011,0.3,SP,Restaurantes
-23.5597308,-46.6993553,0.3,SP,Restaurantes
-23.5651537,-46.6688076,0.3,SP,Restaurantes
-23.5855831,-46.6848146,0.3,SP,Restaurantes
-23.5605285,-46.6623253,0.3,SP,Restaurantes
-23.58487,-46.6850098,0.3,SP,Restaurantes
-23.5448362,-46.6462222,0.3,SP,Restaurantes
-23.5647292,-46.6811122,0.3,SP,Restaurantes
-23.5678069,-46.6639107,0.3,SP,Restaurantes
-23.5971295,-46.667915,0.3,SP,Restaurantes
-23.5578576,-46.6737616,0.3,SP,Restaurantes
-23.5650382,-46.6709180999999,0.3,SP,Restaurantes
-23.5676048,-46.6934236,0.3,SP,Restaurantes
-23.5647869,-46.6804664,0.3,SP,Restaurantes
-23.5651184,-46.6659616,0.3,SP,Restaurantes
-23.5646715,-46.6808476,0.3,SP,Restaurantes
-23.5627159,-46.6681971,0.3,SP,Restaurantes
-23.5635306,-46.6731127,0.3,SP,Restaurantes
-23.5554987,-46.6571041,0.3,SP,Restaurantes
-23.5647292,-46.6811122,0.3,SP,Restaurantes
-23.5637434,-46.6694044,0.3,SP,Restaurantes
-23.5676086,-46.6883343,0.3,SP,Restaurantes
-23.5666615,-46.6798234,0.3,SP,Restaurantes
-23.5645262,-46.6801825999999,0.3,SP,Restaurantes
-23.5662429,-46.679553,0.3,SP,Restaurantes
-23.5635306,-46.6731127,0.3,SP,Restaurantes
-23.5554987,-46.6571041,0.3,SP,Restaurantes
-23.5682867,-46.6897416,0.3,SP,Restaurantes
-23.5453644,-46.6434585,0.3,SP,Restaurantes
-23.5633779,-46.6689304999999,0.3,SP,Restaurantes
-22.9844538,-43.2274071,0.3,Demais Praças,Restaurantes
-22.9862747,-43.1890001,0.3,Demais Praças,Restaurantes
-22.9847776,-43.2280374,0.3,Demais Praças,Restaurantes
-23.5568907,-46.6591864,0.3,SP,Restaurantes
-23.5868611,-46.678221,0.3,SP,Restaurantes
-23.5670739,-46.6791816,0.3,SP,Restaurantes
-23.5644275,-46.6802643,0.3,SP,Restaurantes
-23.5515971,-46.5647406,0.3,SP,Restaurantes
-23.5635108,-46.6671836,0.3,SP,Restaurantes
-23.5670775,-46.6791783,0.3,SP,Restaurantes
-23.5648737,-46.6814586,0.3,SP,Restaurantes
-23.550347,-46.6450502,0.3,SP,Restaurantes
-23.5636317,-46.6619337,0.3,SP,Restaurantes
-23.5654002,-46.6656225,0.3,SP,Restaurantes
-23.5685106,-46.6627388,0.3,SP,Restaurantes
-23.5660429,-46.6652975,0.3,SP,Restaurantes
-23.5596155,-46.6649989,0.3,SP,Restaurantes
-23.566766,-46.6646685,0.3,SP,Restaurantes
-23.5643969,-46.6687103,0.3,SP,Restaurantes
-22.9846421,-43.2277591,0.3,Demais Praças,Restaurantes
-23.5647869,-46.6804664,0.3,SP,Restaurantes
-23.5670739,-46.6791816,0.3,SP,Restaurantes
-22.9840863,-43.2275155,0.3,Demais Praças,Restaurantes
-23.5649842,-46.6815426,0.3,SP,Restaurantes
-23.5917828,-46.6727333,0.3,SP,Restaurantes
-23.5663397,-46.6671155,0.3,SP,Restaurantes
-23.5465907,-46.6504608,0.3,SP,Restaurantes
-23.5714476,-46.6543719,0.3,SP,Restaurantes
-23.5664606,-46.6942735,0.3,SP,Restaurantes
-23.5847422,-46.6754499,0.3,SP,Restaurantes
-23.5645382,-46.6805126,0.3,SP,Restaurantes
-23.5649842,-46.6815426,0.3,SP,Restaurantes
-23.5816309,-46.6823493,0.3,SP,Restaurantes
-23.5670289,-46.6647549,0.3,SP,Restaurantes
-23.5645262,-46.6801825999999,0.3,SP,Restaurantes
-22.9534323,-43.1784013,0.3,Demais Praças,Restaurantes
-22.9841156,-43.2049635,0.3,Demais Praças,Restaurantes
-22.9680091,-43.1879064,0.3,Demais Praças,Restaurantes
-23.6179549,-46.6654856,0.3,SP,Restaurantes
-23.5636298,-46.6692585,0.3,SP,Restaurantes
-23.5613555,-46.6648502,0.3,SP,Restaurantes
-23.5645659,-46.6666917,0.3,SP,Restaurantes
-23.5670739,-46.6791816,0.3,SP,Restaurantes
-23.5636317,-46.6619337,0.3,SP,Restaurantes
-23.5602963,-46.6518741,0.3,SP,Restaurantes
-22.9710159,-43.1874411999999,0.3,Demais Praças,Restaurantes
-22.9834786,-43.2267468,0.3,Demais Praças,Restaurantes
-22.9846421,-43.2277591,0.3,Demais Praças,Restaurantes
-22.9844479,-43.227792,0.3,Demais Praças,Restaurantes
-22.9844118,-43.2277645,0.3,Demais Praças,Restaurantes
-22.9842562,-43.2272483,0.3,Demais Praças,Restaurantes
-23.5478547,-46.6575253,0.3,SP,Restaurantes
-22.9791393,-43.189599,0.3,Demais Praças,Restaurantes
-23.5670775,-46.6791783,0.3,SP,Restaurantes
-23.5645659,-46.6666917,0.3,SP,Restaurantes
-23.5593967,-46.6687592,0.3,SP,Restaurantes
-22.9550349,-43.1948681,0.3,Demais Praças,Restaurantes
-23.5645659,-46.6666917,0.3,SP,Restaurantes
-22.9846421,-43.2277591,0.3,Demais Praças,Restaurantes
-22.9815216,-43.2232330999999,0.3,Demais Praças,Restaurantes
-22.9037688,-43.1800731,0.3,Demais Praças,Restaurantes
-23.5851658,-46.6853352,0.3,SP,Restaurantes
-23.5645659,-46.6666917,0.3,SP,Restaurantes
-22.9846421,-43.2277591,0.3,Demais Praças,Restaurantes
-22.9846421,-43.2277591,0.3,Demais Praças,Restaurantes
-19.9380594,-43.9394697,0.3,Demais Praças,Restaurantes
-15.7886622,-47.8369928,0.3,Demais Praças,Restaurantes
-23.5673358,-46.6701801,0.3,SP,Restaurantes
-23.5596709,-46.6621449,0.3,SP,Restaurantes
-23.5637973,-46.6709768,0.3,SP,Restaurantes
-23.5734314,-46.6832171,0.3,SP,Restaurantes
-23.5849077,-46.6853841,0.3,SP,Restaurantes
-23.5683813,-46.670402,0.3,SP,Restaurantes
-23.5809843,-46.6831538,0.3,SP,Restaurantes
-23.5830847,-46.6878393,0.3,SP,Restaurantes
-23.5644474,-46.6712508,0.3,SP,Restaurantes
-23.5842738,-46.6844344999999,0.3,SP,Restaurantes
-23.5681187,-46.6702887999999,0.3,SP,Restaurantes
-23.5771128,-46.6880055,0.3,SP,Restaurantes
-23.5715735,-46.692248,0.3,SP,Restaurantes
-22.9814077,-43.2098679,0.3,Demais Praças,Restaurantes
-22.9812349,-43.2086745999999,0.3,Demais Praças,Restaurantes
-22.9857538,-43.2248386,0.3,Demais Praças,Restaurantes
-22.9998574,-43.3044122,0.3,Demais Praças,Restaurantes
-22.9814133,-43.2050132,0.3,Demais Praças,Restaurantes
-22.9819458,-43.2170213,0.3,Demais Praças,Restaurantes
-22.9839506,-43.2194037,0.3,Demais Praças,Restaurantes
-22.9840213,-43.2118586,0.3,Demais Praças,Restaurantes
-25.4384454,-49.2867884,0.3,Demais Praças,Restaurantes
-25.436609,-49.2846428,0.3,Demais Praças,Restaurantes
-19.9327287,-43.9303013,0.3,Demais Praças,Restaurantes
-25.4385984,-49.2817124,0.3,Demais Praças,Restaurantes
-15.8436965,-47.8941886,0.3,Demais Praças,Restaurantes
-15.8277639,-47.9249014,0.3,Demais Praças,Restaurantes
-19.9184552,-43.9322528,0.3,Demais Praças,Restaurantes
-19.9367735,-43.9317986999999,0.3,Demais Praças,Restaurantes
-30.0369818,-51.180505,0.3,Demais Praças,Restaurantes
-30.0325472,-51.165599,0.3,Demais Praças,Restaurantes
-27.5857167,-48.5885174,0.3,Demais Praças,Restaurantes
-22.8751844,-46.7903824,0.3,SP,Restaurantes
-22.9819379,-46.8222764,0.3,SP,Restaurantes
-23.5350212,-47.1899227,0.3,SP,Restaurantes
-22.9416598,-44.0417808,0.3,Demais Praças,Restaurantes
-23.1007998,-46.5766929,0.3,SP,Restaurantes
-23.0136633,-43.3140554,0.3,Demais Praças,Restaurantes
-23.2187136,-44.7140044,0.3,Demais Praças,Restaurantes
-22.7639463,-41.8977043,0.3,Demais Praças,Restaurantes
-23.8165908,-45.3667925,0.3,SP,Restaurantes
-15.8414298,-47.8767513,0.3,Demais Praças,Restaurantes
-22.7741097,-41.8885351,0.3,Demais Praças,Restaurantes
-22.9190249,-43.1832895999999,0.3,Demais Praças,Restaurantes
-23.5670289,-46.6647549,0.3,SP,Restaurantes
-22.9889184,-43.227737,0.3,Demais Praças,Restaurantes
-22.9036515,-43.1706985,0.3,Demais Praças,Restaurantes
-27.6049532,-48.4392918,0.3,Demais Praças,Restaurantes
-22.96731,-43.1793323,0.3,Demais Praças,Restaurantes
-23.5381131,-46.7270175,0.3,SP,Restaurantes
-25.4426305,-49.2857798999999,0.3,Demais Praças,Restaurantes
-15.7879402,-47.8042337,0.3,Demais Praças,Restaurantes
-23.8165908,-45.3667925,0.3,SP,Restaurantes
-23.5618737,-47.1316203,0.3,SP,Restaurantes
-23.5831933,-46.6085945,0.3,SP,Restaurantes
-22.9383813,-43.1318225,0.3,Demais Praças,Restaurantes
-23.5086476,-47.6085697,0.3,SP,Restaurantes
-22.9575836,-43.1891615,0.3,Demais Praças,Restaurantes
-22.9944067,-43.2715516,0.3,Demais Praças,Restaurantes
-23.5486274,-46.6804231,0.3,SP,Restaurantes
-22.9874827,-43.308623,0.3,Demais Praças,Restaurantes
-20.3855212,-43.5036999,0.3,Demais Praças,Restaurantes
-21.8992518,-41.8032559,0.3,Demais Praças,Restaurantes
-15.8272432,-50.265662,0.3,Demais Praças,Restaurantes
-15.7887865,-47.893357,0.3,Demais Praças,Restaurantes
-23.2196998,-44.715342,0.3,Demais Praças,Restaurantes
-19.8609834,-43.2268717,0.3,Demais Praças,Restaurantes
-28.5457445,-54.5515456,0.3,Demais Praças,Restaurantes
-28.552057,-54.5544674,0.3,Demais Praças,Restaurantes
-28.4483816,-54.7090926,0.3,Demais Praças,Restaurantes
-28.3642114,-54.2674101,0.3,Demais Praças,Restaurantes
-23.5651184,-46.6659616,0.3,SP,Restaurantes
-32.561098,-53.3767343,0.3,Demais Praças,Restaurantes
-23.5648811,-46.6813279,0.3,SP,Restaurantes
-23.5646605,-46.6808936,0.3,SP,Restaurantes
-23.5663224,-46.6675722,0.3,SP,Restaurantes
-23.5651184,-46.6659616,0.3,SP,Restaurantes
-23.5644275,-46.6802643,0.3,SP,Restaurantes
-23.5644275,-46.6802643,0.3,SP,Restaurantes
-23.5449136,-46.6447336,0.3,SP,Restaurantes
-23.55012,-46.6463715999999,0.3,SP,Restaurantes
-23.5499142,-46.6464724999999,0.3,SP,Restaurantes
-23.5499142,-46.6464724999999,0.3,SP,Restaurantes
-23.5660066,-46.6655264,0.3,SP,Restaurantes
-23.5499142,-46.6464724999999,0.3,SP,Restaurantes
-23.5685106,-46.6627388,0.3,SP,Restaurantes
-23.5827613,-46.6739488,0.3,SP,Restaurantes
-23.5633865,-46.672788,0.3,SP,Restaurantes
-23.6009115,-46.7280425999999,0.3,SP,Restaurantes
-23.5747369,-46.6464858999999,0.3,SP,Restaurantes
-23.6105308,-46.6512924,0.3,SP,Restaurantes
-23.5466528,-46.638548,0.3,SP,Restaurantes
-23.5615171,-46.655961,0.3,SP,Restaurantes
-23.5665283,-46.6668467999999,0.3,SP,Restaurantes
-23.584097,-46.6761539,0.3,SP,Restaurantes
-23.5652369,-46.6697294,0.3,SP,Restaurantes
-23.5890297,-46.6774656,0.3,SP,Restaurantes
-23.5671005,-46.6790585,0.3,SP,Restaurantes
-23.5627103,-46.6700773,0.3,SP,Restaurantes
-23.5989077,-46.6976032,0.3,SP,Restaurantes
-23.5636288,-46.6697984,0.3,SP,Restaurantes
-23.5654486,-46.6664884,0.3,SP,Restaurantes
-23.5672241,-46.6640855,0.3,SP,Restaurantes
-23.5841029,-46.6825512,0.3,SP,Restaurantes
-23.5539502,-46.6859644,0.3,SP,Restaurantes
-23.5680267,-46.6641495,0.3,SP,Restaurantes
-23.5584777,-46.6465399999999,0.3,SP,Restaurantes
-27.6004226,-48.5454851999999,0.3,Demais Praças,Restaurantes
-23.5685892,-46.6491982999999,0.3,SP,Restaurantes
-23.56365,-46.6642404,0.3,SP,Restaurantes
-23.4922571,-46.6294839,0.3,SP,Restaurantes
-23.5540219,-46.6891577,0.3,SP,Restaurantes
-23.5716393,-46.6585798,0.3,SP,Restaurantes
-23.5448511,-46.6480077,0.3,SP,Restaurantes
-23.5467877,-46.6608166,0.3,SP,Restaurantes
-23.5599221,-46.6775776,0.3,SP,Restaurantes
-23.5595241,-46.6684101,0.3,SP,Restaurantes
-23.566417,-46.6888574,0.3,SP,Restaurantes
-23.5553948,-46.6855309,0.3,SP,Restaurantes
-23.5612849,-46.6964372,0.3,SP,Restaurantes
-23.5283889,-46.6825194,0.3,SP,Restaurantes
-23.5616078,-46.6641445,0.3,SP,Restaurantes
-23.5815706,-46.6769962,0.3,SP,Restaurantes
-23.4620117,-46.694852,0.3,SP,Restaurantes
-16.706871,-49.237572,0.3,Demais Praças,Joalherias
-22.999455,-43.351358,0.3,Demais Praças,Joalherias
-15.719407,-47.8851768,0.3,Demais Praças,Joalherias
-23.590418,-46.690551,0.3,SP,Joalherias
-23.5972545,-46.6973275,0.3,SP,Joalherias
-23.5773238,-46.6881771,0.3,SP,Joalherias
-23.5708974,-46.6907247,0.3,SP,Joalherias
-23.633823,-46.825586,0.3,SP,Joalherias
-25.443489,-49.290557,0.3,Demais Praças,Joalherias
-23.6264827,-46.57980531,0.3,SP,Joalherias
-16.629942,-49.275523,0.3,Demais Praças,Joalherias
-23.6233825,-46.6986091,0.3,SP,Joalherias
-22.9387565,-43.2481818,0.3,Demais Praças,Joalherias
-26.993018,-48.646905,0.3,Demais Praças,Joalherias
-25.429332,-49.214691,0.3,Demais Praças,Joalherias
-23.566335,-46.65094,0.3,SP,Joalherias
-21.781628,-43.360941,0.3,Demais Praças,Joalherias
-26.303521,-48.850279,0.3,Demais Praças,Joalherias
-22.8927317,-47.0278787,0.3,SP,Joalherias
-22.6903073,-43.291485,0.3,Demais Praças,Joalherias
-23.5260444,-46.6808775,0.3,SP,Joalherias
-25.4228528,-49.270658,0.3,Demais Praças,Joalherias
-19.874395,-43.926673,0.3,Demais Praças,Joalherias
-22.8273552,-43.3476307,0.3,Demais Praças,Joalherias
-23.5807459,-46.59401,0.3,SP,Joalherias
-26.251735,-48.852608,0.3,Demais Praças,Joalherias
-23.422109,-47.161163,0.3,SP,Joalherias
-20.57512,-48.558546,0.3,SP,Joalherias
-20.5477468,-47.4167514,0.3,SP,Joalherias
-22.342332,-49.049463,0.3,SP,Joalherias
-23.57113,-46.643948,0.3,SP,Joalherias
-23.1853305,-45.8528748,0.3,SP,Joalherias
-23.620509,-46.627679,0.3,SP,Joalherias
-19.94004233,-43.93410667,0.3,Demais Praças,Joalherias
-27.17724824,-48.61195677,0.3,Demais Praças,Joalherias
-23.5309589,-46.44674867,0.3,SP,Joalherias
-23.6100344,-46.6672731,0.3,SP,Joalherias
-23.550895,-47.46581,0.3,SP,Joalherias
-22.8787218,-43.4668192,0.3,Demais Praças,Joalherias
-22.8876746,-43.2830163,0.3,Demais Praças,Joalherias
-16.7061712,-49.2690578,0.3,Demais Praças,Joalherias
-23.562087,-46.560815,0.3,SP,Joalherias
-22.9819599,-43.2168358,0.3,Demais Praças,Joalherias
-25.435518,-49.3163973,0.3,Demais Praças,Joalherias
-16.74023867,-43.870405,0.3,Demais Praças,Joalherias
-16.74325387,-49.27874241,0.3,Demais Praças,Joalherias
-22.3151323,-49.0551481,0.3,SP,Joalherias
-25.434723,-49.413096,0.3,Demais Praças,Joalherias
-21.225334,-47.837001,0.3,SP,Joalherias
-22.8513296,-43.3110368,0.3,Demais Praças,Joalherias
-23.0175314,-43.5112831,0.3,Demais Praças,Joalherias
-30.080301,-51.247159,0.3,Demais Praças,Joalherias
-25.440186,-49.276927,0.3,Demais Praças,Joalherias
-22.876926,-42.0323402,0.3,Demais Praças,Joalherias
-21.783575,-48.200789,0.3,SP,Joalherias
-23.440477,-46.543281,0.3,SP,Joalherias
-22.955587,-43.339941,0.3,Demais Praças,Joalherias
-22.11690134,-51.406212,0.3,SP,Joalherias
-15.8159611,-47.9043809,0.3,Demais Praças,Joalherias
-23.614849,-46.775503,0.3,SP,Joalherias
-25.437528,-49.265823,0.3,Demais Praças,Joalherias
-23.5251956,-46.5470113,0.3,SP,Joalherias
-15.7942287,-47.8821658,0.3,Demais Praças,Joalherias
-23.5417688,-46.5766632,0.3,SP,Joalherias
-15.803598,-47.903099,0.3,Demais Praças,Joalherias
-22.186194,-49.966884,0.3,SP,Joalherias
-23.684125,-46.692289,0.3,SP,Joalherias
-23.486605,-46.549867,0.3,SP,Joalherias
-29.914949,-51.165644,0.3,Demais Praças,Joalherias
-23.69301167,-46.55183267,0.3,SP,Joalherias
-23.0002151,-43.3607073,0.3,Demais Praças,Joalherias
-23.5037325,-46.8336407,0.3,SP,Joalherias
-22.5704017,-47.4081761,0.3,SP,Joalherias
