severidade;linha;nome;endereco_dsp;risco
ALTO;181;;Rodovia Washington Luis Portal das Laranjeiras Araraquara SP 14808080 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;182;;Avenida Presidente Juscelino K de Oliveira Moyses Miguel Haddad Sao Jose do Rio Preto SP 15091450 Brazil;sem numero de porta
ALTO;183;;Rodovia Transbrasiliana Sao Jose do Rio Preto SP 15053750 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;185;;BR 153 Jardim Belo Horizonte Aparecida de Goiania GO Brazil;sem numero de porta
ALTO;186;;Alameda das Sibipirunas Ceasa Goiania GO 74681215 Brazil;sem numero de porta
ALTO;187;;Rodovia Marechal Rondon Alvorada Aracatuba SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;189;;Rodovia Raposo Tavares Regente Feijo SP 19570000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;190;;Rodovia Celso Garcia Cid Cambe PR Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;191;;Anel Viario Aldo Casali Campo Mourao PR Brazil;sem numero de porta
ALTO;192;;PR 323 Umuarama PR 87507000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;193;;Avenida Doutor Ezuel Portes Presidente Cascavel PR 62850000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;194;;Avenida Doutor Ezuel Portes Cascavel Velho Cascavel PR 85810000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;197;;Dicave VOLVO Santa Catarina Canhanduba Itajai SC Brazil;sem numero de porta
ALTO;199;;Rodovia Tertuliano Brito Xavier Jurere Leste Florianopolis SC 88054601 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;200;;Vila Real Balneario Camboriu SC 88337080 Brazil;sem numero de porta
ALTO;201;;Rodovia Tertuliano Brito Xavier 3000 Florianopolis SC 88054601 Brazil;endereco de rodovia (57-67% falharam)
ALTO;202;;Sia SIA DF 71200025 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;210;;Estrada Francisco da Cruz Nunes Cafuba Niteroi RJ 24350310 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;212;;Top Cell Da Praia dos Amores Balneario Camboriu SC 88331440 Brazil;sem numero de porta
ALTO;216;;Estrada da Aldeinha 120 Barueri SP 06465100 Brazil;endereco de rodovia (57-67% falharam)
ALTO;219;;Casco Branco Pinheiros Sao Paulo SP Brazil;sem numero de porta
ALTO;229;;Rua Principado de Monaco Consolacao Sao Paulo SP 01247040 Brazil;sem numero de porta
ALTO;230;;Travessa Maria Domingas das Neves Cangaiba Sao Paulo SP 03717010 Brazil;sem numero de porta
ALTO;236;;Rua Aspasia Itaim Bibi Sao Paulo SP 01451011 Brazil;sem numero de porta
ALTO;238;;Rua Dona Alzira Sarandi Porto Alegre RS 91060410 Brazil;sem numero de porta
ALTO;243;;Rua 7 Tuiuti SP 12930000 Brazil;"logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;244;;Avenida das Maritacas Lindoia Londrina PR 86031070 Brazil;sem numero de porta
ALTO;245;;Avenida Deputado Jamel Cecilio Sul Goiania GO 74085580 Brazil;sem numero de porta
ALTO;249;;Estrada Ernesto Diedericksen Campos do Jordao SP 12460000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;250;;Rua Harry Bertell Jardim Martinelli Itatiaia RJ 27580000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;253;;Alameda das Siriemas Porto Feliz SP 18540000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;254;;Boa Vista Surf Lodge Porto Feliz SP 18540000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;255;;Rodovia Miguel Melhado Campos Itupeva SP 13295000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;256;;Rodovia Jorge Fortulino Balneario Rincao SC 88828000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;258;;Avenida Beira Mar Pereque Mirim Ubatuba SP 11680000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;261;;Rua Lateral BR 101 243 Biguacu SC 88160000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;266;;Rodovia Ariovaldo de Almeida Viana Guaruja SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;267;;Avenida Celso Romano de Oliveira Porto Rico PR 87950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;268;;Rua Brasil Centro Campo Mourao PR Brazil;sem numero de porta
ALTO;278;;Magazine Luiza Cassia MG 37980000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;282;;PR 412 Pontal do Parana PR 83255000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;289;;Rodovia Tertuliano Brito Xavier 1800 Florianopolis SC 88054601 Brazil;endereco de rodovia (57-67% falharam)
ALTO;290;;Avenida Rio Branco Indaia Caraguatatuba SP 11665600 Brazil;sem numero de porta
ALTO;291;;Estrada Cubatao Grande 2101 Joinville SC 89226833 Brazil;endereco de rodovia (57-67% falharam)
ALTO;292;;Rodovia Ariovaldo de Almeida Viana Guaruja SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;298;;Rodovia Arlindo Bettio Rosana SP 19273000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;307;;Estrada Cubatao Grande 2315 Joinville SC 89226833 Brazil;endereco de rodovia (57-67% falharam)
ALTO;308;;SC 410 Governador Celso Ramos SC 88190000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;311;;Rua do Feliciano Nazare Paulista SP 12960000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;316;;Rodovia Prefeito Casimiro Teixeira Iguape SP 11920000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;317;;Rua Joaquim Lopes Porto Rico PR 87950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;318;;Estrada da Cumbica 422 Sao Paulo SP 04947000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;324;;Avenida Beira Rio Itumbiara GO 75524272 Brazil;sem numero de porta
ALTO;331;;Gipsy Garden Golfe Armacao dos Buzios RJ 28950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;333;;Avenida Celso Romano de Oliveira Porto Rico PR 87950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;345;;PR 412 Pontal do Parana PR 83255000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;347;;Rua Rio Claro Porto Sao Jose Sao Pedro do Parana PR 87957000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;352;;Estrada Vereador Benedito Adelino 21 Angra dos Reis RJ 23909400 Brazil;endereco de rodovia (57-67% falharam)
ALTO;357;;PR 412 Pontal do Parana PR 83255000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;360;;Rua do Barrigudinho Bracui Angra dos Reis RJ 23943120 Brazil;sem numero de porta
ALTO;364;;Chacara do Tie Joanopolis SP 12980000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;365;;Rodovia Jose Henrique Rupp Sao Jorge d Oeste PR 85575000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;366;;Rodovia Ariovaldo de Almeida Viana Guaruja SP Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;378;;Avenida Pedro Ometto Barra Bonita SP 17340001 Brazil;sem numero de porta
ALTO;379;;Avenida Rio Branco Indaia Caraguatatuba SP 11665600 Brazil;sem numero de porta
ALTO;381;;Avenida Vicente de Carvalho Centro Bertioga SP 11250045 Brazil;sem numero de porta
ALTO;383;;PR 412 Pontal do Parana PR 83255000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;384;;Rua Alegrete Imbe RS 95625000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;392;;PR 412 Pontal do Parana PR 83255000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;398;;Estrada Henrique Rosa 445 Sao Bernardo do Campo SP 09831500 Brazil;endereco de rodovia (57-67% falharam)
ALTO;405;;Estrada Timbe 10283 Joinville SC 89226500 Brazil;endereco de rodovia (57-67% falharam)
ALTO;409;;Rodovia Baldicero Filomeno 12520 Florianopolis SC 88064002 Brazil;endereco de rodovia (57-67% falharam)
ALTO;417;;Avenida Beira Rio Porto Maringa Marilena PR 87960000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;418;;Avenida Marcolino Antonio Rosa Icem SP 15460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;424;;Gipsy Garden Golfe Armacao dos Buzios RJ 28950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;428;;Rua Francisco de Barros Ibiuna SP 18150000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;429;;Rua Rio Claro Porto Sao Jose Sao Pedro do Parana PR 87957000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;436;;Avenida Jose da Silva Pacheco Itapema do Norte Itapoa SC 89249000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;437;;Avenida Jose da Silva Pacheco Itapema do Norte Itapoa SC 89249000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;438;;Magazine Luiza Cassia MG 37980000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;439;;Estrada Timbe Jardim Paraiso Joinville SC 89226500 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;443;;Avenida Coronel Cirilo Lopes de Moraes Caldas Novas GO 75690000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;446;;Yucatan BR Akita Inu Brasil Igarata SP 12350000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;452;;Rodovia Rio Santos Maranduba Ubatuba SP 11680000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;453;;Avenida das Canoas Mato Grande Canoas RS 92323270 Brazil;sem numero de porta
ALTO;462;;Rua Laurindo Januario da Silveira Canto da Lagoa Florianopolis SC 88062201 Brazil;sem numero de porta
ALTO;465;;Via Gastronomica 65 Balneario Camboriu SC 88337070 Brazil;endereco de rodovia (57-67% falharam)
ALTO;466;;Drogariasaope Abadiania GO 72940000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;468;;Rua Joaquim Lopes Porto Rico PR 87950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;469;;Estrada da Barra da Tijuca 347 Rio de Janeiro RJ 22611201 Brazil;endereco de rodovia (57-67% falharam)
ALTO;470;;Rua Japao Parque Bitaru Sao Vicente SP 11330210 Brazil;sem numero de porta
ALTO;471;;Estrada Uniao e Acucar Areal RJ 25845000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;474;;Estrada S S das Aguas Claras Sao Sebastiao das Aguas Claras Nova Lima MG 34000000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;475;;Avenida Presidente Roosevelt Golfe Teresopolis RJ Brazil;sem numero de porta
ALTO;477;;Avenida Juca Batista Belem Novo Porto Alegre RS 91781001 Brazil;sem numero de porta
ALTO;479;;Alameda dos Pinus Porto Feliz SP 18548100 Brazil;sem numero de porta
ALTO;484;;VRS 829 Caxias do Sul RS Brazil;"sem numero de porta; logradouro sem nome"
ALTO;486;;Avenida Benjamin Constant Torres RS 95560000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;491;;Rodovia Raposo Tavares Aracoiaba da Serra SP 18190000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;492;;Shell ERL S Zona Civico Administrativa Brasilia DF Brazil;sem numero de porta
ALTO;493;;Rua Amazonas Braz I Avare SP 18701180 Brazil;sem numero de porta
ALTO;494;;Avenida Heraclito Fontoura Sobral Pinto Ribeirao Preto SP 14022020 Brazil;sem numero de porta
ALTO;500;;Rua Mauro Lopes Aruja SP 07434300 Brazil;sem numero de porta
ALTO;502;;Praca Kunito Miyasaka Bastos SP 17690000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;503;;Bar da Cocheira Cambe PR Brazil;sem numero de porta
ALTO;505;;Estrada da Gavea 800 Rio de Janeiro RJ 22610002 Brazil;endereco de rodovia (57-67% falharam)
ALTO;507;;Avenida Julio de Vasconcelos Nova Veneza Sumare SP 13174405 Brazil;sem numero de porta
ALTO;508;;Rua Sao Jose Golfe Condominio Terras de Sao Jose Itu SP Brazil;sem numero de porta
ALTO;509;;Rua 3 Campinho Braganca Paulista SP 12918001 Brazil;sem numero de porta
ALTO;510;;Estrada Iva 351 Itupeva SP 13295000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;511;;Estrada Fazenda Velha 3365 Aruja SP 07400000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;512;;Rua Galenbeck Sao Bernardo do Campo SP Brazil;sem numero de porta
ALTO;514;;Estrada do Matao I Vargem Grande Paulista SP 06730000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;515;;Estrada da Barra da Tijuca Itanhanga Rio de Janeiro RJ 22611201 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;524;;Cronix Security Anhangabau Jundiai SP 13208703 Brazil;sem numero de porta
ALTO;534;;Dr Sergio Keinert Praca Sao Paulo da Cruz Juveve Curitiba PR 80030480 Brazil;sem numero de porta
ALTO;536;;Avenida Iguacu Agua Verde Curitiba PR 80240031 Brazil;sem numero de porta
ALTO;537;;Avenida Rodrigo Fernando Grillo Jardim dos Manacas Araraquara SP 14801534 Brazil;sem numero de porta
ALTO;542;;Avenida Brigadeiro Faria Lima Pinheiros Sao Paulo SP 01452001 Brazil;sem numero de porta
ALTO;561;;Cronix Security Anhangabau Jundiai SP 13208703 Brazil;sem numero de porta
ALTO;569;;Avenida Sete de Setembro Reboucas 80230 010 Curitiba PR 40033001 Brazil;sem numero de porta
ALTO;571;;Rua Jose Fernandes Maldonado Bairro Alto Curitiba PR 82840020 Brazil;sem numero de porta
ALTO;579;;Rodovia Professor Alfredo Rolim de Moura 1001 Mogi das Cruzes SP 08880000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;587;;Rua Raimundo Correa Vila Marina Dias Sorocaba SP 18035265 Brazil;sem numero de porta
ALTO;588;;10 Andar Torre Maggiore Rua Nestor Guimaraes Estrela Ponta Grossa PR 84040130 Brazil;sem numero de porta
ALTO;613;;Avenida Sete de Setembro Centro Passo Fundo RS 99010121 Brazil;sem numero de porta
ALTO;627;;Rua Gra Nicco Mossungue Curitiba PR 81200200 Brazil;sem numero de porta
ALTO;628;;Avenida Brigadeiro Faria Lima Itaim Bibi Sao Paulo SP 04538133 Brazil;sem numero de porta
ALTO;644;;Dr Diego Chemello Centro Santa Maria RS Brazil;sem numero de porta
ALTO;655;;Rua Sete de Setembro Centro Blumenau SC 89010203 Brazil;sem numero de porta
ALTO;667;;Avenida Anchieta Jardim Nova America Sao Jose dos Campos SP 12242280 Brazil;sem numero de porta
ALTO;668;;Avenida Cassiano Ricardo Parque Residencial Aquarius Sao Jose dos Campos SP 12240540 Brazil;sem numero de porta
ALTO;679;;Alameda Terracota Ceramica Sao Caetano do Sul SP 09531190 Brazil;sem numero de porta
ALTO;691;;Rua Marechal Floriano Tres de Maio RS 98910000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;697;;Phix It Santo Amaro Sao Paulo SP 04719002 Brazil;sem numero de porta
ALTO;701;;Rua Lourenco Marques Itaim Bibi Sao Paulo SP 04547100 Brazil;sem numero de porta
ALTO;703;;Rua Barao do Triunfo Campo Belo Sao Paulo SP 04620001 Brazil;sem numero de porta
ALTO;704;;Banco Western Union do Brasil Pinheiros Sao Paulo SP 05477000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;707;;Rua Alfredo Chaves Exposicao Caxias do Sul RS 95020460 Brazil;sem numero de porta
ALTO;712;;Abin RS Petropolis Porto Alegre RS Brazil;sem numero de porta
ALTO;713;;Abf Advogados Associados Boa Vista Porto Alegre RS 90470130 Brazil;sem numero de porta
ALTO;736;;Rua Doutor Jose Bonifacio Malburg Centro Itajai SC 88301350 Brazil;sem numero de porta
ALTO;743;;Praca Prefeito Dogelo Goss Centro Concordia SC 89700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;751;;Rua Antonio Carlos Berta Vila Ipiranga Porto Alegre RS 91340020 Brazil;sem numero de porta
ALTO;760;;Avenida Mauro Ramos Agronomica Florianopolis SC Brazil;sem numero de porta
ALTO;769;;Zoo Trindade Centro Florianopolis SC 88015200 Brazil;sem numero de porta
ALTO;770;;Rodovia Jose Carlos Daux 4100 Florianopolis SC 88032005 Brazil;endereco de rodovia (57-67% falharam)
ALTO;772;;Rua Esteves Junior Centro Florianopolis SC 88015130 Brazil;sem numero de porta
ALTO;779;;Rodovia Osvaldo Reis 600 Itajai SC 88306000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;780;;Cafe Cassol Praia Brava Itajai SC 88306002 Brazil;sem numero de porta
ALTO;783;;Rodovia Jose Carlos Daux 10416 Florianopolis SC 88050001 Brazil;endereco de rodovia (57-67% falharam)
ALTO;796;;Tonia s House Centro Itajai SC 88301350 Brazil;sem numero de porta
ALTO;801;;Rua Doutor Jose Bonifacio Malburg Centro Itajai SC 88301350 Brazil;sem numero de porta
ALTO;809;;Rua Jorge Lacerda Rio Fortuna SC 88760000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;817;;Avenida Doutor Victor do Amaral Centro Araucaria PR 83702040 Brazil;sem numero de porta
ALTO;820;;Alameda Doutor Octavio Pinheiro Brisolla Vila Cidade Universitaria Bauru SP 17012424 Brazil;sem numero de porta
ALTO;821;;Avenida Getulio Vargas 21 51 Vila Aviacao Bauru SP 17017383 Brazil;sem numero de porta
ALTO;826;;Ibbca 2008 Corretora de Seguros Centro Florianopolis SC 88015200 Brazil;sem numero de porta
ALTO;836;;Rua Padre Nobrega Oficinas Ponta Grossa PR 84040090 Brazil;sem numero de porta
ALTO;846;;D Daniel 620 686 Rua Dom Jose Vila Real Balneario Camboriu SC 88337130 Brazil;sem numero de porta
ALTO;855;;Rua Adolfo Serra Subsetor Sul 4 Ribeirao Preto SP 14020605 Brazil;sem numero de porta
ALTO;863;;Rua Alferes Angelo Sampaio Merces Curitiba PR 80730460 Brazil;sem numero de porta
ALTO;873;;Gsw Interior Paulista Subsetor Sul 5 Ribeirao Preto SP Brazil;sem numero de porta
ALTO;877;;Rua Carlos de Gaitani L 13 Ribeirao Preto SP 14098340 Brazil;sem numero de porta
ALTO;884;;Sognare Consorcios Hs Consorcios Matao SP 15990130 Brazil;sem numero de porta
ALTO;898;;Avenida dos Municipios Tabajaras Uberlandia MG 38400254 Brazil;sem numero de porta
ALTO;899;;Familia Luccine Vigilato Pereira Uberlandia MG 38408447 Brazil;sem numero de porta
ALTO;900;;Avenida Anisio Haddad Vivendas Sao Jose do Rio Preto SP 15093000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;908;;McDonald s Jardim Lima Franca SP 14403117 Brazil;sem numero de porta
ALTO;922;;FAST SHOP Gavea Uberlandia MG 38411106 Brazil;sem numero de porta
ALTO;923;;Rua Niteroi Tibery Uberlandia MG 38405178 Brazil;sem numero de porta
ALTO;936;;Rua Nove Qd 8 141 Parque dos Buritis II Rio Verde GO 75907300 Brazil;sem numero de porta
ALTO;945;;Estrada Municipal Bela Vista 2500 Santana de Parnaiba SP 06539010 Brazil;endereco de rodovia (57-67% falharam)
ALTO;946;;Avenida Yojiro Takaoka Alphaville Santana de Parnaiba SP 06541038 Brazil;sem numero de porta
ALTO;947;;Rua Tenente Avelar Pires Azevedo Centro Osasco SP 06016060 Brazil;sem numero de porta
ALTO;950;;Avenida Deputado Jamel Cecilio Jardim Goias Goiania GO 74810100 Brazil;sem numero de porta
ALTO;952;;Rua Quatorze 16 13 Jardim Goias Goiania GO 74810180 Brazil;sem numero de porta
ALTO;956;;Ceasa Pouso Alegre MG 37550000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;957;;Rodovia Fernao Dias Extrema MG 37640000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;965;;Park Station Estacione Barra Funda Sao Paulo SP 01139000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;966;;Viela Ouro Picanco Guarulhos SP 07081290 Brazil;sem numero de porta
ALTO;971;;Estrada Uniao e Industria 10395 Petropolis RJ 25750226 Brazil;endereco de rodovia (57-67% falharam)
ALTO;975;;Rua Ataliba de Barros Sao Mateus Juiz de Fora MG 36025275 Brazil;sem numero de porta
ALTO;981;;Rua Ataliba de Barros Sao Mateus Juiz de Fora MG 36025275 Brazil;sem numero de porta
ALTO;987;;Rua Garca Barra da Tijuca Rio de Janeiro RJ 23064250 Brazil;sem numero de porta
ALTO;1004;;Emporio Brew Nova Friburgo RJ 28623020 Brazil;sem numero de porta
ALTO;1009;;Banca Alpha Graciosa Alphaville Barueri SP 06473000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1012;;Avenida Franklin Roosevelt Centro Rio de Janeiro RJ 20021120 Brazil;sem numero de porta
ALTO;1020;;Downtown Leste Barra da Tijuca Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;1028;;Agencia Corpo Barra da Tijuca Rio de Janeiro RJ 22775057 Brazil;sem numero de porta
ALTO;1029;;Essendi Clinica Barra da Tijuca Rio de Janeiro RJ 22640100 Brazil;sem numero de porta
ALTO;1030;;Avenida Nilo Pecanha Centro Rio de Janeiro RJ 20020100 Brazil;sem numero de porta
ALTO;1033;;Rua Quinze de Novembro Centro Niteroi RJ 24020125 Brazil;sem numero de porta
ALTO;1038;;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22640102 Brazil;sem numero de porta
ALTO;1039;;Rua do Passeio Centro Rio de Janeiro RJ 20021290 Brazil;sem numero de porta
ALTO;1083;;Rua da Paisagem Nova Lima MG 34006059 Brazil;sem numero de porta
ALTO;1096;;Qe 7 Guara DF 71020115 Brazil;logradouro sem nome
ALTO;1098;;Rua C 237 540 13 Jardim America Goiania GO 74290140 Brazil;sem numero de porta
ALTO;1099;;Dermatologia Orion Oeste Goiania GO 74150030 Brazil;sem numero de porta
ALTO;1100;;Rua C 38 Jardim America Goiania GO 74265280 Brazil;sem numero de porta
ALTO;1101;;Rua Maria Alice 63 10 Jardim Atlantico Goiania GO 74345290 Brazil;sem numero de porta
ALTO;1106;;ATM Asa Norte Brasilia DF 70716900 Brazil;sem numero de porta
ALTO;1108;;Rua Lazer Urias Magalhaes Goiania GO 74013035 Brazil;sem numero de porta
ALTO;1109;;Avenida T 15 Bueno Goiania GO 74230010 Brazil;sem numero de porta
ALTO;1110;;Via Hi 4 Lago Sul DF 71615110 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1113;;Sescoop Ocb Asa Sul Brasilia DF 70070936 Brazil;sem numero de porta
ALTO;1114;;SQN 111 Asa Norte Brasilia DF 70754020 Brazil;sem numero de porta
ALTO;1115;;SQN 210 Bloco D Asa Norte Brasilia DF 70862050 Brazil;sem numero de porta
ALTO;1118;;Avenida das Araucarias Aguas Claras DF 71927000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1119;;Mrv Engenharia Asa Sul Brasilia DF 70306000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1120;;Sbn Bloco B Asa Norte Brasilia DF 70040020 Brazil;sem numero de porta
ALTO;1122;;Rodovia GO 010 Goiania GO Brazil;endereco de rodovia (57-67% falharam)
ALTO;1123;;Rua Cinquenta e Seis Jardim Goias Goiania GO 74810240 Brazil;sem numero de porta
ALTO;1124;;Sia Guara DF 71215000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1125;;Windsor Brasilia Hotel Shn Asa Norte Brasilia DF 70701030 Brazil;sem numero de porta
ALTO;1127;;Rua C 267 614 17 Nova Suica Goiania GO 74280290 Brazil;sem numero de porta
ALTO;1132;;CLN 202 Bloco C Bloco C Asa Norte Brasilia DF 70832535 Brazil;sem numero de porta
ALTO;1133;;Avenida T 63 2 8 Jardim Europa Goiania GO 74335030 Brazil;sem numero de porta
ALTO;1134;;Rua C 139 567 13 Jardim America Goiania GO 74268165 Brazil;sem numero de porta
ALTO;1136;;Rua Quatro D 128 17 Setor Garavelo Aparecida de Goiania GO 74930090 Brazil;sem numero de porta
ALTO;1140;;Elia Spa Aguas Claras DF 71931720 Brazil;sem numero de porta
ALTO;1143;;Avenida Milao Celina Park Goiania GO 74373270 Brazil;sem numero de porta
ALTO;1144;;Avenida C Cento e Setenta e Um Jardim America Goiania GO 74275010 Brazil;sem numero de porta
ALTO;1153;;Imobiliaria Wolf Sorocaba SP 18085850 Brazil;sem numero de porta
ALTO;1181;;Polo Wear Primavera Guarapuava PR 85050030 Brazil;sem numero de porta
ALTO;1215;;Avenida Cassiano Ricardo Parque Residencial Aquarius Sao Jose dos Campos SP 12240540 Brazil;sem numero de porta
