severidade;linha;nome;endereco_dsp;risco
ALTO;475;;Praca Sao Perpetuo Barra da Tijuca Rio de Janeiro RJ 22620280 Brazil;sem numero de porta
ALTO;476;;Praca Sao Perpetuo Barra da Tijuca Rio de Janeiro RJ 22620280 Brazil;sem numero de porta
ALTO;480;;Avenida Professor Pereira Reis Santo Cristo Rio de Janeiro RJ 20220800 Brazil;sem numero de porta
ALTO;482;;Avenida Francisco Bicalho Santo Cristo Rio de Janeiro RJ 20220310 Brazil;sem numero de porta
ALTO;485;;Avenida Afonso de Taunay Barra da Tijuca Rio de Janeiro RJ 22621310 Brazil;sem numero de porta
ALTO;486;;Rua Adao Pereira Nunes Barra da Tijuca Rio de Janeiro RJ 22793076 Brazil;sem numero de porta
ALTO;490;;Avenida Armando Lombardi Barra da Tijuca Rio de Janeiro RJ 22640020 Brazil;sem numero de porta
ALTO;493;;AVENIDA EPITACIO PESSOA Rio de Janeiro RJ 22411071 Brazil;sem numero de porta
ALTO;494;;AVENIDA EPITACIO PESSOA Rio de Janeiro RJ 22411071 Brazil;sem numero de porta
ALTO;495;;Rua Belfort Roxo Copacabana Rio de Janeiro RJ 22020010 Brazil;sem numero de porta
ALTO;497;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22471003 Brazil;sem numero de porta
ALTO;498;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22471003 Brazil;sem numero de porta
ALTO;503;;Rua Governador Irineu Bornhausen Flamengo Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;504;;Rua Governador Irineu Bornhausen Flamengo Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;511;;Praia do Flamengo Flamengo Rio de Janeiro RJ 22210030 Brazil;sem numero de porta
ALTO;512;;Praia do Flamengo Flamengo Rio de Janeiro RJ 22210030 Brazil;sem numero de porta
ALTO;513;;Avenida das Nacoes Unidas Botafogo Rio de Janeiro RJ 22250150 Brazil;sem numero de porta
ALTO;514;;Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22410090 Brazil;sem numero de porta
ALTO;515;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22010000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;516;;Avenida Borges de Medeiros Lagoa Rio de Janeiro RJ 22470001 Brazil;sem numero de porta
ALTO;517;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22021001 Brazil;sem numero de porta
ALTO;518;;Avenida Atlantica Rio de Janeiro RJ Brazil;sem numero de porta
ALTO;519;;Parque do Cantagalo Avenida Epitacio Pessoa Lagoa Rio de Janeiro RJ 22471003 Brazil;sem numero de porta
ALTO;520;;Avenida Maracana Maracana Rio de Janeiro RJ 20271111 Brazil;sem numero de porta
ALTO;521;;Avenida Atlantica Copacabana Rio de Janeiro RJ 22070000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
