linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
178;;;endereco;Avenida Henrique Dodsworth, Lagoa, Rio de Janeiro - RJ, 22061-030, Brasil;Avenida Henrique Dodsworth Lagoa Rio de Janeiro RJ 22061030 Brazil;Rio de Janeiro;RJ;22061030;-22.97654;-43.19857;-22.97654;-43.19857;;ALTO;sem numero de porta
179;;;endereco;Avenida Ayrton Senna, Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brasil;Avenida Ayrton Senna Barra da Tijuca Rio de Janeiro RJ 22775003 Brazil;Rio de Janeiro;RJ;22775003;-22.99249;-43.36568;-22.99249;-43.36568;;ALTO;sem numero de porta
180;;;endereco (logradouro de coluna alternativa);Passagem Paulo Barreto Lopes Lima, Botafogo, Rio de Janeiro - RJ, 22290-070, Brasil;Avenida Lauro Sodre Rio de Janeiro RJ 22290070 Brazil;Rio de Janeiro;RJ;22290070;-22.95549;-43.17815;-22.95549;-43.17815;;ALTO;sem numero de porta
181;;;endereco;Avenida Maracanã, Maracanã, Rio de Janeiro - RJ, 20271-111, Brasil;Avenida Maracana Maracana Rio de Janeiro RJ 20271111 Brazil;Rio de Janeiro;RJ;20271111;-22.91419;-43.22815;-22.91419;-43.22815;;ALTO;sem numero de porta
182;;;endereco;Obrativa Office, Rua Baltazar Lisboa, Vila Isabel, Rio de Janeiro - RJ, 20540-130, Brasil;Rua Baltazar Lisboa Vila Isabel Rio de Janeiro RJ 20540130 Brazil;Rio de Janeiro;RJ;20540130;-22.92132;-43.23595;-22.92132;-43.23595;;ALTO;sem numero de porta
183;;;endereco;Avenida Ministro Ivan Lins, 270, Barra da Tijuca, Rio de Janeiro - RJ, 22620-110, Brasil;Avenida Ministro Ivan Lins 270 Rio de Janeiro RJ 22620110 Brazil;Rio de Janeiro;RJ;22620110;-23.01062;-43.30229;-23.01062;-43.30229;Barra da Tijuca;;
184;;;endereco;Avenida Olegário Maciel, 263, Barra da Tijuca, Rio de Janeiro - RJ, 22621-200, Brasil;Avenida Olegario Maciel 263 Rio de Janeiro RJ 22621200 Brazil;Rio de Janeiro;RJ;22621200;-23.0126;-43.30532;-23.0126;-43.30532;Barra da Tijuca;;
185;;;endereco;Avenida Olegário Maciel, 600, Barra da Tijuca, Rio de Janeiro - RJ, 22621-200, Brasil;Avenida Olegario Maciel 600 Rio de Janeiro RJ 22621200 Brazil;Rio de Janeiro;RJ;22621200;-23.00968;-43.30438;-23.00968;-43.30438;Barra da Tijuca;;
186;;;endereco;Avenida Rodolfo Amoedo, 10, Barra da Tijuca, Rio de Janeiro - RJ, 22620-350, Brasil;Avenida Rodolfo Amoedo 10 Rio de Janeiro RJ 22620350 Brazil;Rio de Janeiro;RJ;22620350;-23.01162;-43.31717;-23.01162;-43.31717;Barra da Tijuca;;
187;;;endereco (logradouro de coluna alternativa);Autoestrada Lagoa-Barra, São Conrado, Rio de Janeiro - RJ, 22610-170, Brasil;Estrada Da Gavea Rio de Janeiro RJ 22610170 Brazil;Rio de Janeiro;RJ;22610170;-22.99913;-43.26896;-22.99913;-43.26896;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
188;;;endereco;Comparsaria, Rua das Laranjeiras, Catete, Rio de Janeiro - RJ, 22221-020, Brasil;Rua das Laranjeiras Catete Rio de Janeiro RJ 22221020 Brazil;Rio de Janeiro;RJ;22221020;-22.93126;-43.17851;-22.93126;-43.17851;;ALTO;sem numero de porta
189;;;endereco;Rua Barata Ribeiro, 204, Copacabana, Rio de Janeiro - RJ, 22011-001, Brasil;Rua Barata Ribeiro 204 Rio de Janeiro RJ 22011001 Brazil;Rio de Janeiro;RJ;22011001;-22.96512;-43.18054;-22.96512;-43.18054;Copacabana;;
190;;;endereco;Praça Professora Camisão, 41, Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22760-151, Brasil;Praca Professora Camisao 41 Rio de Janeiro RJ 22760151 Brazil;Rio de Janeiro;RJ;22760151;-22.94041;-43.34332;-22.94041;-43.34332;Freguesia (Jacarepaguá);;
191;;;endereco;Brs 3,I: Visconde de Ouro Preto I, Praia de Botafogo, Botafogo, Rio de Janeiro - RJ, 22250-040, Brasil;Brs 3 I Visconde de Ouro Preto I Praia de Botafogo Botafogo Rio de Janeiro RJ 22250040 Brazil;Rio de Janeiro;RJ;22250040;-22.94649;-43.18267;-22.94649;-43.18267;;ALTO;sem numero de porta
192;;;endereco;Praia do Flamengo, 176, Flamengo, Rio de Janeiro - RJ, 22210-030, Brasil;Praia do Flamengo 176 Rio de Janeiro RJ 22210030 Brazil;Rio de Janeiro;RJ;22210030;-22.93082;-43.17453;-22.93082;-43.17453;Flamengo;;
193;;;endereco;Rua Real Grandeza, 254, Botafogo, Rio de Janeiro - RJ, 22281-034, Brasil;Rua Real Grandeza 254 Rio de Janeiro RJ 22281034 Brazil;Rio de Janeiro;RJ;22281034;-22.95659;-43.19205;-22.95659;-43.19205;Botafogo;;
194;;;endereco;Rua Voluntários da Pátria, 95, Botafogo, Rio de Janeiro - RJ, 22270-010, Brasil;Rua Voluntarios da Patria 95 Rio de Janeiro RJ 22270010 Brazil;Rio de Janeiro;RJ;22270010;-22.95166;-43.18461;-22.95166;-43.18461;Botafogo;;
195;;;endereco;Hortifruti, Rua Adalberto Ferreira, 18, Leblon, Rio de Janeiro - RJ, 22441-040, Brasil;Rua Adalberto Ferreira 18 Rio de Janeiro RJ 22441040 Brazil;Rio de Janeiro;RJ;22441040;-22.97958;-43.22316;-22.97958;-43.22316;Leblon;;
196;;;endereco;Rua Barão de Mesquita, 349, Tijuca, Rio de Janeiro - RJ, 20540-003, Brasil;Rua Barao de Mesquita 349 Rio de Janeiro RJ 20540003 Brazil;Rio de Janeiro;RJ;20540003;-22.92364;-43.23555;-22.92364;-43.23555;Tijuca;;
197;;;endereco;Rua Bolívar, 135, Copacabana, Rio de Janeiro - RJ, 22061-020, Brasil;Rua Bolivar 135 Rio de Janeiro RJ 22061020 Brazil;Rio de Janeiro;RJ;22061020;-22.97585;-43.19215;-22.97585;-43.19215;Copacabana;;
198;;;endereco;Rua das Laranjeiras, 445, Laranjeiras, Rio de Janeiro - RJ, 22240-005, Brasil;Rua das Laranjeiras 445 Rio de Janeiro RJ 22240005 Brazil;Rio de Janeiro;RJ;22240005;-22.93854;-43.19034;-22.93854;-43.19034;Laranjeiras;;
199;;;endereco;Rua Fonte da Saudade, 129, Lagoa, Rio de Janeiro - RJ, Brasil;Rua Fonte da Saudade 129 Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.96283;-43.20274;-22.96283;-43.20274;Lagoa;;
200;;;endereco;Rua Humaitá, 104, Humaitá, Rio de Janeiro - RJ, 22261-001, Brasil;Rua Humaita 104 Rio de Janeiro RJ 22261001 Brazil;Rio de Janeiro;RJ;22261001;-22.95683;-43.19884;-22.95683;-43.19884;Humaitá;;
201;;;endereco;Rua Maria Quitéria, 107, Ipanema, Rio de Janeiro - RJ, 22410-040, Brasil;Rua Maria Quiteria 107 Rio de Janeiro RJ 22410040 Brazil;Rio de Janeiro;RJ;22410040;-22.98283;-43.20707;-22.98283;-43.20707;Ipanema;;
202;;;endereco;Praça Nossa Senhora Auxiliadora, Leblon, Rio de Janeiro - RJ, 22431-000, Brasil;Praca Nossa Senhora Auxiliadora Leblon Rio de Janeiro RJ 22431000 Brazil;Rio de Janeiro;RJ;22431000;-22.97792;-43.22284;-22.97792;-43.22284;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
203;;;endereco;Avenida Visconde de Albuquerque, 1302, Leblon, Rio de Janeiro - RJ, 22450-001, Brasil;Avenida Visconde de Albuquerque 1302 Rio de Janeiro RJ 22450001 Brazil;Rio de Janeiro;RJ;22450001;-22.97806;-43.22579;-22.97806;-43.22579;Leblon;;
204;;;endereco;Rua Santo Afonso, 320, Tijuca, Rio de Janeiro - RJ, 20511-170, Brasil;Rua Santo Afonso 320 Rio de Janeiro RJ 20511170 Brazil;Rio de Janeiro;RJ;20511170;-22.92358;-43.23393;-22.92358;-43.23393;Tijuca;;
205;;;endereco;Rua Marechal Francisco de Moura, Botafogo, Rio de Janeiro - RJ, 22260-140, Brasil;Rua Marechal Francisco de Moura Botafogo Rio de Janeiro RJ 22260140 Brazil;Rio de Janeiro;RJ;22260140;-22.95041;-43.19288;-22.95041;-43.19288;;ALTO;sem numero de porta
206;;;endereco;Rua São Francisco Xavier, 321, Tijuca, Rio de Janeiro - RJ, 20550-010, Brasil;Rua Sao Francisco Xavier 321 Rio de Janeiro RJ 20550010 Brazil;Rio de Janeiro;RJ;20550010;-22.91641;-43.22947;-22.91641;-43.22947;Tijuca;;
207;;;endereco;Rua Visconde de Pirajá, 339, Ipanema, Rio de Janeiro - RJ, 22410-001, Brasil;Rua Visconde de Piraja 339 Rio de Janeiro RJ 22410001 Brazil;Rio de Janeiro;RJ;22410001;-22.9844;-43.20532;-22.9844;-43.20532;Ipanema;;
208;;;endereco;Rua Voluntários da Pátria, 213, Botafogo, Rio de Janeiro - RJ, 22270-001, Brasil;Rua Voluntarios da Patria 213 Rio de Janeiro RJ 22270001 Brazil;Rio de Janeiro;RJ;22270001;-22.95323;-43.1889;-22.95323;-43.1889;Botafogo;;
209;;;endereco;Rua São Clemente, 145A, Botafogo, Rio de Janeiro - RJ, 22260-001, Brasil;Rua Sao Clemente 145A Rio de Janeiro RJ 22260001 Brazil;Rio de Janeiro;RJ;22260001;-22.94952;-43.18678;-22.94952;-43.18678;Botafogo;;
210;;;endereco;Pizza Hut, Rodovia dos Bandeirantes, Caieiras - SP, 07700-000, Brasil;Rodovia dos Bandeirantes Caieiras SP 07700000 Brazil;Caieiras;SP;07700000;-23.35073;-46.79707;-23.35073;-46.79707;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
211;;;endereco;Swaerospace, Avenida Gastão Sengés, Barra da Tijuca, Rio de Janeiro - RJ, 22631-002, Brasil;Avenida Gastao Senges Barra da Tijuca Rio de Janeiro RJ 22631002 Brazil;Rio de Janeiro;RJ;22631002;-23.00095;-43.3416;-23.00095;-43.3416;;ALTO;sem numero de porta
212;;;endereco (logradouro de coluna alternativa);Estella Gourmet, Barra Olímpica, Rio de Janeiro - RJ, Brasil;AVENIDA SALVADOR ALLENDE Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.98004;-43.41111;-22.98004;-43.41111;;ALTO;sem numero de porta
213;;;endereco;Avenida Olegário Maciel, 600, Barra da Tijuca, Rio de Janeiro - RJ, 22621-200, Brasil;Avenida Olegario Maciel 600 Rio de Janeiro RJ 22621200 Brazil;Rio de Janeiro;RJ;22621200;-23.00968;-43.30438;-23.00968;-43.30438;Barra da Tijuca;;
214;;;endereco;Q Tapa Barbearia - Cortes Por Assinatura - Barbearia Em Barra da Tijuca RJ - Corte de Cabelo Mascul., Avenida das Américas, 7380, Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brasil;Avenida das Americas 7380 Rio de Janeiro RJ 22793081 Brazil;Rio de Janeiro;RJ;22793081;-22.9992;-43.40503;-22.9992;-43.40503;Barra da Tijuca;;
215;;;endereco;West Side Tattoo, Avenida das Américas, Barra da Tijuca, Rio de Janeiro - RJ, 22793-080, Brasil;Avenida das Americas Barra da Tijuca Rio de Janeiro RJ 22793080 Brazil;Rio de Janeiro;RJ;22793080;-23.0007;-43.37389;-23.0007;-43.37389;;ALTO;sem numero de porta
216;;;endereco;Assaí, Avenida das Américas, 900, Barra da Tijuca, Rio de Janeiro - RJ, 22640-100, Brasil;Avenida das Americas 900 Rio de Janeiro RJ 22640100 Brazil;Rio de Janeiro;RJ;22640100;-23.00189;-43.32328;-23.00189;-43.32328;Barra da Tijuca;;
217;;;endereco;Recar, Avenida Ernani Cardoso, 350, Madureira, Rio de Janeiro - RJ, 21310-310, Brasil;Avenida Ernani Cardoso 350 Rio de Janeiro RJ 21310310 Brazil;Rio de Janeiro;RJ;21310310;-22.88177;-43.33915;-22.88177;-43.33915;Madureira;;
218;;;endereco;Avenida Dom Helder Câmara, 9783, Cascadura, Rio de Janeiro - RJ, 21380-003, Brasil;Avenida Dom Helder Camara 9783 Rio de Janeiro RJ 21380003 Brazil;Rio de Janeiro;RJ;21380003;-22.88319;-43.3216;-22.88319;-43.3216;Cascadura;;
219;;;endereco;Rua da Carioca, 49, Centro, Rio de Janeiro - RJ, 20050-008, Brasil;Rua da Carioca 49 Rio de Janeiro RJ 20050008 Brazil;Rio de Janeiro;RJ;20050008;-22.9067;-43.18041;-22.9067;-43.18041;Centro;;
220;;;endereco;PD7 Tech, Rua Riachuelo, 130, Centro, Rio de Janeiro - RJ, 20230-014, Brasil;Rua Riachuelo 130 Rio de Janeiro RJ 20230014 Brazil;Rio de Janeiro;RJ;20230014;-22.91422;-43.18506;-22.91422;-43.18506;Centro;;
221;;;endereco;Praça Monte Castelo, 20, Centro, Rio de Janeiro - RJ, 20051-030, Brasil;Praca Monte Castelo 20 Rio de Janeiro RJ 20051030 Brazil;Rio de Janeiro;RJ;20051030;-22.90405;-43.18083;-22.90405;-43.18083;Centro;;
222;;;endereco;WESTERN UNION, Estrada do Monteiro, 1200, Campo Grande, Rio de Janeiro - RJ, 23036-430, Brasil;Estrada do Monteiro 1200 Rio de Janeiro RJ 23036430 Brazil;Rio de Janeiro;RJ;23036430;-22.92753;-43.57391;-22.92753;-43.57391;Campo Grande;ALTO;endereco de rodovia (57-67% falharam)
223;;;endereco;Rua Tonelero, 51, Copacabana, Rio de Janeiro - RJ, 22030-001, Brasil;Rua Tonelero 51 Rio de Janeiro RJ 22030001 Brazil;Rio de Janeiro;RJ;22030001;-22.96554;-43.18271;-22.96554;-43.18271;Copacabana;;
224;;;endereco;Rua Pompeu Loureiro, 35, Copacabana, Rio de Janeiro - RJ, 22061-000, Brasil;Rua Pompeu Loureiro 35 Rio de Janeiro RJ 22061000 Brazil;Rio de Janeiro;RJ;22061000;-22.97327;-43.19221;-22.97327;-43.19221;Copacabana;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
225;;;endereco (logradouro de coluna alternativa);Day by Day, Freguesia (Jacarepaguá), Rio de Janeiro - RJ, Brasil;ESTRADA DE JACAREPAGUA Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.94177;-43.34204;-22.94177;-43.34204;;ALTO;"endereco de rodovia (57-67% falharam); sem numero de porta"
226;;;endereco;Rua Visconde de Pirajá, 161, Ipanema, Rio de Janeiro - RJ, 22410-001, Brasil;Rua Visconde de Piraja 161 Rio de Janeiro RJ 22410001 Brazil;Rio de Janeiro;RJ;22410001;-22.98465;-43.20006;-22.98465;-43.20006;Ipanema;;
227;;;endereco;Físioterapia Popular do Rio das Pedras, Estrada de Jacarepaguá, 3602, Jacarepaguá, Rio de Janeiro - RJ, 22753-212, Brasil;Estrada de Jacarepagua 3602 Rio de Janeiro RJ 22753212 Brazil;Rio de Janeiro;RJ;22753212;-22.97196;-43.33154;-22.97196;-43.33154;Jacarepaguá;ALTO;endereco de rodovia (57-67% falharam)
228;;;endereco;Rua das Laranjeiras, 354, Laranjeiras, Rio de Janeiro - RJ, 22240-005, Brasil;Rua das Laranjeiras 354 Rio de Janeiro RJ 22240005 Brazil;Rio de Janeiro;RJ;22240005;-22.93605;-43.19;-22.93605;-43.19;Laranjeiras;;
229;;;endereco;Rua José Linhares, 66, Leblon, Rio de Janeiro - RJ, 22430-220, Brasil;Rua Jose Linhares 66 Rio de Janeiro RJ 22430220 Brazil;Rio de Janeiro;RJ;22430220;-22.98476;-43.22119;-22.98476;-43.22119;Leblon;;
230;;;endereco;Rua Oliveira, 13, Méier, Rio de Janeiro - RJ, 23510-470, Brasil;Rua Oliveira 13 Rio de Janeiro RJ 23510470 Brazil;Rio de Janeiro;RJ;23510470;-22.90314;-43.2814;-22.90314;-43.2814;Méier;;
231;;;endereco;Tim, Rua José Ortiz, Méier, Rio de Janeiro - RJ, 20725-070, Brasil;Rua Jose Ortiz Meier Rio de Janeiro RJ 20725070 Brazil;Rio de Janeiro;RJ;20725070;-22.90388;-43.28366;-22.90388;-43.28366;;ALTO;sem numero de porta
232;;;endereco;Condomínio do Edificio Cabo Herculano, Avenida Meriti, Vila da Penha, Rio de Janeiro - RJ, 21211-800, Brasil;Avenida Meriti Vila da Penha Rio de Janeiro RJ 21211800 Brazil;Rio de Janeiro;RJ;21211800;-22.83435;-43.30873;-22.83435;-43.30873;;ALTO;sem numero de porta
233;;;endereco;Rua Jacurutá, 298, Penha, Rio de Janeiro - RJ, 21020-280, Brasil;Rua Jacuruta 298 Rio de Janeiro RJ 21020280 Brazil;Rio de Janeiro;RJ;21020280;-22.83651;-43.2726;-22.83651;-43.2726;Penha;;
234;;;endereco;Rua Crispim Laranjeira, 106, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-290, Brasil;Rua Crispim Laranjeira 106 Rio de Janeiro RJ 22790290 Brazil;Rio de Janeiro;RJ;22790290;-23.01304;-43.45835;-23.01304;-43.45835;Recreio dos Bandeirantes;;
235;;;endereco;Rua São Luiz Gonzaga, 477, São Cristóvão, Rio de Janeiro - RJ, 20910-061, Brasil;Rua Sao Luiz Gonzaga 477 Rio de Janeiro RJ 20910061 Brazil;Rio de Janeiro;RJ;20910061;-22.90007;-43.22693;-22.90007;-43.22693;São Cristóvão;;
236;;;endereco (logradouro de coluna alternativa);Canteiro de Obra Leduca - Gap, Taquara, Rio de Janeiro - RJ, 22740-362, Brasil;ESTRADA DO TINDIBA 1763 Rio de Janeiro RJ 22740362 Brazil;Rio de Janeiro;RJ;22740362;-22.92573;-43.36982;-22.92573;-43.36982;;ALTO;endereco de rodovia (57-67% falharam)
237;;;endereco;Rua Tenente Vilas Boas, 17, Tijuca, Rio de Janeiro - RJ, 20260-190, Brasil;Rua Tenente Vilas Boas 17 Rio de Janeiro RJ 20260190 Brazil;Rio de Janeiro;RJ;20260190;-22.92083;-43.21974;-22.92083;-43.21974;Tijuca;;
238;;;endereco;Ateliêr Como Vencer a Vida sem Fazer Força, Avenida Maracanã, Tijuca, Rio de Janeiro - RJ, 20511-001, Brasil;Avenida Maracana Tijuca Rio de Janeiro RJ 20511001 Brazil;Rio de Janeiro;RJ;20511001;-22.92751;-43.23934;-22.92751;-43.23934;;ALTO;sem numero de porta
239;;;endereco;Be Free Tur, Rua Igreja Nossa Senhora do Líbano, Tijuca, Rio de Janeiro - RJ, 20530-720, Brasil;Rua Igreja Nossa Senhora do Libano Tijuca Rio de Janeiro RJ 20530720 Brazil;Rio de Janeiro;RJ;20530720;-22.9307;-43.23866;-22.9307;-43.23866;;ALTO;sem numero de porta
240;;;endereco;Rua Clarimundo de Melo, 884, Quintino Bocaiúva, Rio de Janeiro - RJ, 20740-320, Brasil;Rua Clarimundo de Melo 884 Rio de Janeiro RJ 20740320 Brazil;Rio de Janeiro;RJ;20740320;-22.89216;-43.32353;-22.89216;-43.32353;Quintino Bocaiúva;;
241;;;endereco;Rua Projetada B, Campo Grande, Rio de Janeiro - RJ, 21235-635, Brasil;Rua Projetada B Campo Grande Rio de Janeiro RJ 21235635 Brazil;Rio de Janeiro;RJ;21235635;-22.92865;-43.5541;-22.92865;-43.5541;;ALTO;sem numero de porta
242;;;endereco;Rua Delfim Carlos, 274, Olaria, Rio de Janeiro - RJ, 21073-050, Brasil;Rua Delfim Carlos 274 Rio de Janeiro RJ 21073050 Brazil;Rio de Janeiro;RJ;21073050;-22.8485;-43.26968;-22.8485;-43.26968;Olaria;;
243;;;endereco;Creative Studio Personalizados, Avenida Dom Helder Câmara, Cachambi, Rio de Janeiro - RJ, 20771-004, Brasil;Avenida Dom Helder Camara Cachambi Rio de Janeiro RJ 20771004 Brazil;Rio de Janeiro;RJ;20771004;-22.88649;-43.27951;-22.88649;-43.27951;;ALTO;sem numero de porta
244;;;endereco;Avenida Monsenhor Félix, 1148, Irajá, Rio de Janeiro - RJ, 21361-131, Brasil;Avenida Monsenhor Felix 1148 Rio de Janeiro RJ 21361131 Brazil;Rio de Janeiro;RJ;21361131;-22.83362;-43.32722;-22.83362;-43.32722;Irajá;;
245;;;endereco;Estrada da Pedra, 5131, Guaratiba, Rio de Janeiro - RJ, 23030-380, Brasil;Estrada da Pedra 5131 Rio de Janeiro RJ 23030380 Brazil;Rio de Janeiro;RJ;23030380;-22.9678;-43.64763;-22.9678;-43.64763;Guaratiba;ALTO;endereco de rodovia (57-67% falharam)
246;;;endereco;Recar, Rua Cândido Benício, 3936, Tanque, Rio de Janeiro - RJ, 22733-000, Brasil;Rua Candido Benicio 3936 Rio de Janeiro RJ 22733000 Brazil;Rio de Janeiro;RJ;22733000;-22.91376;-43.36167;-22.91376;-43.36167;Tanque;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
247;;;endereco;Madureira Shopping, Estrada do Portela, 222, Madureira, Rio de Janeiro - RJ, 21351-050, Brasil;Estrada do Portela 222 Rio de Janeiro RJ 21351050 Brazil;Rio de Janeiro;RJ;21351050;-22.87088;-43.34128;-22.87088;-43.34128;Madureira;ALTO;endereco de rodovia (57-67% falharam)
248;;;endereco;Avenida Cesário de Melo, 6271, Inhoaíba, Rio de Janeiro - RJ, 23056-000, Brasil;Avenida Cesario de Melo 6271 Rio de Janeiro RJ 23056000 Brazil;Rio de Janeiro;RJ;23056000;-22.91189;-43.59098;-22.91189;-43.59098;Inhoaíba;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
249;;;endereco;Estrada do Monteiro, 318, Campo Grande, Rio de Janeiro - RJ, 23045-830, Brasil;Estrada do Monteiro 318 Rio de Janeiro RJ 23045830 Brazil;Rio de Janeiro;RJ;23045830;-22.9142;-43.56346;-22.9142;-43.56346;Campo Grande;ALTO;endereco de rodovia (57-67% falharam)
250;;;endereco;Arcozelo, Rua Luís Beltrão, Vila Valqueire, Rio de Janeiro - RJ, 21321-230, Brasil;Rua Luis Beltrao Vila Valqueire Rio de Janeiro RJ 21321230 Brazil;Rio de Janeiro;RJ;21321230;-22.88487;-43.36687;-22.88487;-43.36687;;ALTO;sem numero de porta
251;;;endereco;Estrada Rodrigues Caldas, 127, Taquara, Rio de Janeiro - RJ, 22713-372, Brasil;Estrada Rodrigues Caldas 127 Rio de Janeiro RJ 22713372 Brazil;Rio de Janeiro;RJ;22713372;-22.92361;-43.3751;-22.92361;-43.3751;Taquara;ALTO;endereco de rodovia (57-67% falharam)
252;;;endereco;Rua Comandante Rubens Silva, 182, Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22745-281, Brasil;Rua Comandante Rubens Silva 182 Rio de Janeiro RJ 22745281 Brazil;Rio de Janeiro;RJ;22745281;-22.93715;-43.3375;-22.93715;-43.3375;Freguesia (Jacarepaguá);;
253;;;endereco (logradouro de coluna alternativa);Ap da Eve, Anchieta, Rio de Janeiro - RJ, 21645-521, Brasil;Avenida CHRISOTOMO PIMENTEL 1053 Rio de Janeiro RJ 21645521 Brazil;Rio de Janeiro;RJ;21645521;-22.81712;-43.39027;-22.81712;-43.39027;;;
254;;;endereco;Biblioteca Unesa (Campus Sulacap), Jardim Sulacap, Rio de Janeiro - RJ, Brasil;Jardim Sulacap Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.88534;-43.40525;-22.88534;-43.40525;;ALTO;sem numero de porta
255;;;endereco;Binhocar, Rua Maxwell, 301, Vila Isabel, Rio de Janeiro - RJ, Brasil;Rua Maxwell 301 Rio de Janeiro RJ Brazil;Rio de Janeiro;RJ;;-22.91983;-43.24477;-22.91983;-43.24477;Vila Isabel;;
256;;;endereco;Avenida Brasil, São Cristóvão, Rio de Janeiro - RJ, 20940-070, Brasil;Avenida Brasil Sao Cristovao Rio de Janeiro RJ 20940070 Brazil;Rio de Janeiro;RJ;20940070;-22.89367;-43.21551;-22.89367;-43.21551;;ALTO;sem numero de porta
257;;;endereco;Recar, Avenida Alfredo Balthazar da Silveira, 580, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-710, Brasil;Avenida Alfredo Balthazar da Silveira 580 Rio de Janeiro RJ 22790710 Brazil;Rio de Janeiro;RJ;22790710;-23.01007;-43.4425;-23.01007;-43.4425;Recreio dos Bandeirantes;;
258;;;endereco;Eletroposto Celesc, Rua Marquês de São Vicente, 52, Gávea, Rio de Janeiro - RJ, 22451-040, Brasil;Rua Marques de Sao Vicente 52 Rio de Janeiro RJ 22451040 Brazil;Rio de Janeiro;RJ;22451040;-22.97524;-43.22843;-22.97524;-43.22843;Gávea;;
259;;;endereco;Droga Raia, Avenida Afrânio de Melo Franco, 290, Leblon, Rio de Janeiro - RJ, 22430-190, Brasil;Avenida Afranio de Melo Franco 290 Rio de Janeiro RJ 22430190 Brazil;Rio de Janeiro;RJ;22430190;-22.98244;-43.21693;-22.98244;-43.21693;Leblon;;
260;;;endereco;Itech Logic, Avenida Rio Branco, 156, Centro, Rio de Janeiro - RJ, 20040-050, Brasil;Avenida Rio Branco 156 Rio de Janeiro RJ 20040050 Brazil;Rio de Janeiro;RJ;20040050;-22.90706;-43.17758;-22.90706;-43.17758;Centro;;
261;;;endereco;Rua Antônio Cordeiro, 60, Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22750-310, Brasil;Rua Antonio Cordeiro 60 Rio de Janeiro RJ 22750310 Brazil;Rio de Janeiro;RJ;22750310;-22.941;-43.33853;-22.941;-43.33853;Freguesia (Jacarepaguá);;
262;;;endereco;Rua Dias Ferreira, 242, Leblon, Rio de Janeiro - RJ, 22431-050, Brasil;Rua Dias Ferreira 242 Rio de Janeiro RJ 22431050 Brazil;Rio de Janeiro;RJ;22431050;-22.98424;-43.22727;-22.98424;-43.22727;Leblon;;
263;;;endereco;Estrada dos Três Rios, 1049, Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22745-004, Brasil;Estrada dos Tres Rios 1049 Rio de Janeiro RJ 22745004 Brazil;Rio de Janeiro;RJ;22745004;-22.93648;-43.33399;-22.93648;-43.33399;Freguesia (Jacarepaguá);ALTO;endereco de rodovia (57-67% falharam)
264;;;endereco;Rua Conde de Bonfim, 373, Tijuca, Rio de Janeiro - RJ, 20520-051, Brasil;Rua Conde de Bonfim 373 Rio de Janeiro RJ 20520051 Brazil;Rio de Janeiro;RJ;20520051;-22.92515;-43.23367;-22.92515;-43.23367;Tijuca;;
265;;;endereco;Rua Cambaúba, 1357, Jardim Guanabara, Rio de Janeiro - RJ, 21940-001, Brasil;Rua Cambauba 1357 Rio de Janeiro RJ 21940001 Brazil;Rio de Janeiro;RJ;21940001;-22.81544;-43.20606;-22.81544;-43.20606;Jardim Guanabara;;
266;;;endereco;Rua Henrique Lahmeyer de Mello, Barra Olímpica, Rio de Janeiro - RJ, 22775-032, Brasil;Rua Henrique Lahmeyer de Mello Barra Olimpica Rio de Janeiro RJ 22775032 Brazil;Rio de Janeiro;RJ;22775032;-22.9713;-43.36886;-22.9713;-43.36886;;ALTO;sem numero de porta
267;;;endereco;Rua dos Açudes, 320, Bangu, Rio de Janeiro - RJ, 21820-070, Brasil;Rua dos Acudes 320 Rio de Janeiro RJ 21820070 Brazil;Rio de Janeiro;RJ;21820070;-22.87865;-43.46898;-22.87865;-43.46898;Bangu;;
268;;;endereco;Rua Pompeu Loureiro, 41, Copacabana, Rio de Janeiro - RJ, 22061-000, Brasil;Rua Pompeu Loureiro 41 Rio de Janeiro RJ 22061000 Brazil;Rio de Janeiro;RJ;22061000;-22.97346;-43.1919;-22.97346;-43.1919;Copacabana;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
