name,storechain,place_id,formatted_address,city,admin_area,uf,country,cep,lat,lng,categories,types,rating,source,metadata,Nº,Praça,Formato,Veículo,Endereço,Latitude,Longitude
,,,"Roda de Rima, Avenida das Nações Unidas, Botafogo, Rio de Janeiro - RJ, 22250-150, Brasil",Rio de Janeiro,,RJ,,22250-150,-22.94828,-43.18096,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. das Nações Unidas,-22.9482135,-43.18078
,,,"Vidah Gastro Lounge, Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil",Rio de Janeiro,,RJ,,22410-090,-22.97661,-43.19959,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Epitácio Pessoa,-22.9765675,-43.1995551
,,,"Quiosque Pedra do Leme, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22010-000, Brasil",Rio de Janeiro,,RJ,,22010-000,-22.96256,-43.16539,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Atlântica,-22.9623996,-43.1654203
,,,"Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.96306,-43.20966,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Borges de Medeiros,-22.96306,-43.20966
,,,"Ed. Agnus, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22021-001, Brasil",Rio de Janeiro,,RJ,,22021-001,-22.96824,-43.17906,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Atlântica,-22.9681879,-43.178986
,,,"Rio Bar e Restaurante Maximie, Copacabana, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.96949,-43.18093,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Atlântica,-22.9695377,-43.1809135
,,,"Parque do Cantagalo, Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22471-003, Brasil",Rio de Janeiro,,RJ,,22471-003,-22.97367,-43.20499,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Epitácio Pessoa,-22.973826,-43.204808
,,,"Avenida Maracanã, Maracanã, Rio de Janeiro - RJ, 20271-111, Brasil",Rio de Janeiro,,RJ,,20271-111,-22.91423,-43.22819,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Maracanã,-22.91419,-43.2282495
,,,"Zona Sul, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22070-000, Brasil",Rio de Janeiro,,RJ,,22070-000,-22.97643,-43.18779,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Atlântica,-22.9764906,-43.1876357
,,,"Avenida Vieira Souto, Ipanema, Rio de Janeiro - RJ, 22420-008, Brasil",Rio de Janeiro,,RJ,,22420-008,-22.98697,-43.19779,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Vieira Souto,-22.9871495,-43.1980201
,,,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil",Rio de Janeiro,,RJ,,22410-090,-22.9634,-43.20423,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Borges de Medeiros,-22.9634941,-43.2043701
,,,"Rua Afonso Cavalcanti, 10, Cidade Nova, Rio de Janeiro - RJ, 20211-110, Brasil",Rio de Janeiro,,RJ,,20211-110,-22.90924,-43.20061,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Rua Benedito Hipólito,-22.90939,-43.20056
,,,"Avenida Vieira Souto, Ipanema, Rio de Janeiro - RJ, 22420-008, Brasil",Rio de Janeiro,,RJ,,22420-008,-22.98685,-43.1998,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Vieira Souto,-22.9868479,-43.1997998
,,,"Praia de Ipanema, Avenida Vieira Souto, Ipanema, Rio de Janeiro - RJ, 22420-002, Brasil",Rio de Janeiro,,RJ,,22420-002,-22.98656,-43.2083,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Vieira Souto,-22.986469,-43.208307
,,,"Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.96277,-43.21082,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Borges de Medeiros,-22.9628378,-43.2108162
,,,"Avenida Professor Manoel de Abreu Próximo ao, Avenida Professor Manoel de Abreu, Maracanã, Rio de Janeiro - RJ, 20550-170, Brasil",Rio de Janeiro,,RJ,,20550-170,-22.91189,-43.23368,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Prof. Euríco Rabêlo,-22.9121464,-43.2335611
,,,"Avenida Vieira Souto, Ipanema, Rio de Janeiro - RJ, 22420-008, Brasil",Rio de Janeiro,,RJ,,22420-008,-22.98632,-43.20998,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Vieira Souto,-22.9863637,-43.2099794
,,,"Praça General Tibúrcio, Urca, Rio de Janeiro - RJ, 22290-270, Brasil",Rio de Janeiro,,RJ,,22290-270,-22.95568,-43.16535,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça General Tibúrcio,-22.955679,-43.165205
,,,"Avenida Borges de Medeiros, 1, Lagoa, Rio de Janeiro - RJ, 22470-003, Brasil",Rio de Janeiro,,RJ,,22470-003,-22.97373,-43.21628,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Parque dos Patins,-22.9733511,-43.2176516
,,,"Rua Afonso Cavalcanti, 100, Cidade Nova, Rio de Janeiro - RJ, 20211-110, Brasil",Rio de Janeiro,,RJ,,20211-110,-22.91017,-43.20382,,,,,,,Rio de Janeiro,Mub Digital,MUDE,R. Afonso Cavalcanti,-22.91032,-43.20369
,,,"Bicicletário Praça General Tibúrcio, Urca, Rio de Janeiro - RJ, 22290-270, Brasil",Rio de Janeiro,,RJ,,22290-270,-22.95435,-43.16484,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça General Tibúrcio,-22.9545679,-43.1649065
,,,"Avenida Borges de Medeiros, 1000, Lagoa, Rio de Janeiro - RJ, 22430-042, Brasil",Rio de Janeiro,,RJ,,22430-042,-22.97898,-43.21711,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Borges de Medeiros,-22.9790253,-43.2170378
,,,"Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.9863,-43.21568,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Delfim Moreira,-22.9863957,-43.2156718
,,,"Quiosque Persona - Leblon, Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98654,-43.21668,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Delfim Moreira,-22.9864998,-43.2166364
,,,"Sup Arpoador, Ipanema, Rio de Janeiro - RJ, Brasil",Rio de Janeiro,,RJ,,,-22.98939,-43.19084,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Arpoador,-22.9892262,-43.1909303
,,,"Praia de Botafogo, Botafogo, Rio de Janeiro - RJ, 22250-040, Brasil",Rio de Janeiro,,RJ,,22250-040,-22.94217,-43.17745,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Nicarágua,-22.9420828,-43.177369
,,,"Nooma Chocolate Bar, Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98662,-43.21742,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Delfim Moreira,-22.9866023,-43.2174314
,,,"Barraca do João 151, Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98685,-43.21944,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Delfim Moreira,-22.9868276,-43.2195312
,,,"Estrela - Amílcar de Castro, Avenida Delfim Moreira, Leblon, Rio de Janeiro - RJ, 22441-000, Brasil",Rio de Janeiro,,RJ,,22441-000,-22.98861,-43.22737,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Zózimo do Amaral,-22.988693,-43.227453
,,,"Avenida Prefeito Mendes de Moraes, São Conrado, Rio de Janeiro - RJ, 22610-095, Brasil",Rio de Janeiro,,RJ,,22610-095,-23.00033,-43.26996,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Pref. Mendes de Morais,-23.00034,-43.26996
,,,"Avenida Niemeyer, Vidigal, Rio de Janeiro - RJ, 22450-221, Brasil",Rio de Janeiro,,RJ,,22450-221,-22.99845,-43.25537,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Pref. Mendes de Morais,-22.99862,-43.25536
,,,"Kotay Sushi Rio de Janeiro, Avenida do Pepê, Barra da Tijuca, Rio de Janeiro - RJ, 22620-170, Brasil",Rio de Janeiro,,RJ,,22620-170,-23.01438,-43.2982,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. do Pepê,-23.0145064,-43.2979383
,,,"Indefesos, Praça São Perpétuo, Barra da Tijuca, Rio de Janeiro - RJ, 22620-280, Brasil",Rio de Janeiro,,RJ,,22620-280,-23.01219,-43.31757,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça do Ó,-23.0123266,-43.3175745
,,,"Barraca da Baiana, Praça Jornalista Mário Filho, 780, Barra da Tijuca, Rio de Janeiro - RJ, 22620-170, Brasil",Rio de Janeiro,,RJ,,22620-170,-23.01524,-43.30572,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. do Pepê,-23.0151965,-43.3057027
,,,"Avenida do Pepê, 930, Barra da Tijuca, Rio de Janeiro - RJ, 22620-171, Brasil",Rio de Janeiro,,RJ,,22620-171,-23.01495,-43.30676,,,,,,,Rio de Janeiro,Mub Digital,MUDE,"Av. do Pepê,",-23.0152141,-43.3068454
,,,"Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22620-172, Brasil",Rio de Janeiro,,RJ,,22620-172,-23.01343,-43.31631,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.013542,-43.3163351
,,,"Barraca do Delei, Avenida Lúcio Costa, 1030, Barra da Tijuca, Rio de Janeiro - RJ, 22620-172, Brasil",Rio de Janeiro,,RJ,,22620-172,-23.01367,-43.31439,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0139864,-43.3144661
,,,"Avenida do Pepê, 1312, Barra da Tijuca, Rio de Janeiro - RJ, 22620-171, Brasil",Rio de Janeiro,,RJ,,22620-171,-23.01419,-43.31229,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.014337,-43.3124562
,,,"Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22630-010, Brasil",Rio de Janeiro,,RJ,,22630-010,-23.01088,-43.33193,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0109966,-43.3319367
,,,"Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22630-011, Brasil",Rio de Janeiro,,RJ,,22630-011,-23.01041,-43.34214,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.010526,-43.342149
,,,"Rhamita Espaço Zen - Tenda Zen Terapias Corporais, Massagens, Reiki., Avenida Lúcio Costa, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-008, Brasil",Rio de Janeiro,,RJ,,22795-008,-23.02619,-43.46015,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0260001,-43.4602061
,,,"Posto 11, Avenida Lúcio Costa, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-006, Brasil",Rio de Janeiro,,RJ,,22795-006,-23.02883,-43.46717,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0288326,-43.4671856
,,,"Avenida Lúcio Costa, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-006, Brasil",Rio de Janeiro,,RJ,,22795-006,-23.02463,-43.45503,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0245634,-43.455055
,,,"Ponto Final: Leblon Praça Antero de Quental, Avenida General San Martin, Leblon, Rio de Janeiro - RJ, 22441-015, Brasil",Rio de Janeiro,,RJ,,22441-015,-22.98549,-43.2235,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av General San Martin,-22.985373,-43.2233707
,,,"Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-001, Brasil",Rio de Janeiro,,RJ,,22470-001,-22.9644,-43.21473,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Borges de Medeiros,-22.9644203,-43.2147057
,,,"Rua Professor Abelardo Lobo, 38, Lagoa, Rio de Janeiro - RJ, 22470-240, Brasil",Rio de Janeiro,,RJ,,22470-240,-22.96146,-43.20508,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Borges de Medeiros,-22.9618203,-43.2046365
,,,"Avenida Rodrigo Otávio, Gávea, Rio de Janeiro - RJ, 22450-060, Brasil",Rio de Janeiro,,RJ,,22450-060,-22.97767,-43.22625,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Sibélius,-22.9776723,-43.2263317
,,,"Avenida Princesa Isabel, 334, Copacabana, Rio de Janeiro - RJ, 22011-010, Brasil",Rio de Janeiro,,RJ,,22011-010,-22.96181,-43.17559,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Demétrio Ribeiro,-22.961788,-43.175544
,,,"Banco 24horas, Rua Tonelero, Copacabana, Rio de Janeiro - RJ, 22030-001, Brasil",Rio de Janeiro,,RJ,,22030-001,-22.96474,-43.18055,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Cardeal Arcoverde,-22.96491,-43.18052
,,,"Praça Vereador Rocha Leão, 212, Copacabana, Rio de Janeiro - RJ, 22031-060, Brasil",Rio de Janeiro,,RJ,,22031-060,-22.96376,-43.19168,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Vereador Rocha Leão,-22.96374,-43.1917
,,,"Avenida Escritor João Cabral de Melo Neto, Barra da Tijuca, Rio de Janeiro - RJ, 22775-057, Brasil",Rio de Janeiro,,RJ,,22775-057,-22.98992,-43.35813,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. João Cabral de Mello Neto,-22.98997,-43.35807
,,,"Avenida Luís Carlos Prestes, Barra da Tijuca, Rio de Janeiro - RJ, 22775-055, Brasil",Rio de Janeiro,,RJ,,22775-055,-22.99524,-43.36123,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Luís Carlos Prestes,-22.99526,-43.3613
,,,"Avenida Ruy Frazão Soares, Barra da Tijuca, Rio de Janeiro - RJ, 22793-074, Brasil",Rio de Janeiro,,RJ,,22793-074,-23.00809,-43.36608,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Ayrton Senna,-23.00798,-43.36635
,,,"Avenida Lúcio Costa, 6318, Barra da Tijuca, Rio de Janeiro - RJ, 22630-012, Brasil",Rio de Janeiro,,RJ,,22630-012,-23.01036,-43.36174,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lúcio Costa,-23.0105,-43.36174
,,,"Rua Hercílio Gonçalves, Barra da Tijuca, Rio de Janeiro - RJ, 22630-230, Brasil",Rio de Janeiro,,RJ,,22630-230,-23.01025,-43.35821,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lúcio Costa,-23.010255,-43.358285
,,,"Praça Professor José Bernardino, Barra da Tijuca, Rio de Janeiro - RJ, 22621-120, Brasil",Rio de Janeiro,,RJ,,22621-120,-23.01142,-43.30851,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Professor José Bernadino,-23.01143,-43.30846
,,,"Estrada da Barra da Tijuca, Barra da Tijuca, Rio de Janeiro - RJ, 22611-201, Brasil",Rio de Janeiro,,RJ,,22611-201,-23.00645,-43.3033,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Estrada da Barra da Tijuca,-23.00636,-43.30313
,,,"Avenida Augusto Severo, Glória, Rio de Janeiro - RJ, 20021-040, Brasil",Rio de Janeiro,,RJ,,20021-040,-22.91734,-43.17681,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Augusto Severo,-22.9173352,-43.176812
,,,"Praça Varnhagen, Praça Varnhagem, Tijuca, Rio de Janeiro - RJ, 20540-088, Brasil",Rio de Janeiro,,RJ,,20540-088,-22.91915,-43.23395,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Varhagem,-22.91913,-43.23423
,,,"Praia do Flamengo, 144, Flamengo, Rio de Janeiro - RJ, 22210-030, Brasil",Rio de Janeiro,,RJ,,22210-030,-22.92954,-43.17445,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praia do Flamengo,-22.92966,-43.17426
,,,"Arena de Futebol 7 - Flamengo, Avenida Beira Mar, Glória, Rio de Janeiro - RJ, 20021-060, Brasil",Rio de Janeiro,,RJ,,20021-060,-22.92327,-43.17215,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Beira Mar,-22.92326,-43.17245
,,,"Rua São Clemente, Botafogo, Rio de Janeiro - RJ, 22260-001, Brasil",Rio de Janeiro,,RJ,,22260-001,-22.95041,-43.19248,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Corumbá,-22.95036,-43.1925
,,,"Avenida Ayrton Senna, Barra da Tijuca, Rio de Janeiro - RJ, 22775-003, Brasil",Rio de Janeiro,,RJ,,22775-003,-22.9939,-43.36618,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Ayrton Senna,-22.9939,-43.36635
,,,"Mobius Medicamentos es, Rua Francisco de Paula, Barra Olímpica, Rio de Janeiro - RJ, 22775-120, Brasil",Rio de Janeiro,,RJ,,22775-120,-22.97274,-43.39939,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Francisco de Paula,-22.97276,-43.39944
,,,"Avenida Salvador Allende, Barra Olímpica, Rio de Janeiro - RJ, 22780-160, Brasil",Rio de Janeiro,,RJ,,22780-160,-22.96805,-43.39791,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Salvador Allende,-22.96809,-43.39786
,,,"Avenida Salvador Allende, Barra Olímpica, Rio de Janeiro - RJ, 22780-160, Brasil",Rio de Janeiro,,RJ,,22780-160,-22.96524,-43.39533,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Salvador Allende,-22.96529,-43.39526
,,,"Avenida Alfredo Balthazar da Silveira, Barra da Tijuca, Rio de Janeiro - RJ, 22790-710, Brasil",Rio de Janeiro,,RJ,,22790-710,-23.01,-43.44125,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Alfredo Balthazar da Silveira,-23.01002,-43.44124
,,,"Avenida Alfredo Balthazar da Silveira, Barra da Tijuca, Rio de Janeiro - RJ, 22790-710, Brasil",Rio de Janeiro,,RJ,,22790-710,-23.01221,-43.44381,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Alfredo Balthazar da Silveira,-23.01222,-43.4438
,,,"Rua São Clemente, Botafogo, Rio de Janeiro - RJ, 22260-000, Brasil",Rio de Janeiro,,RJ,,22260-000,-22.95089,-43.1936,,,,,,,Rio de Janeiro,Mub Digital,MUDE,R. São Clemente,-22.9509221,-43.1934854
,,,"Avenida Lúcio Costa, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-009, Brasil",Rio de Janeiro,,RJ,,22795-009,-23.02662,-43.46189,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0266791,-43.4618599
,,,"Rua Visconde de Pirajá, 385, Ipanema, Rio de Janeiro - RJ, 22410-003, Brasil",Rio de Janeiro,,RJ,,22410-003,-22.98432,-43.20665,,,,,,,Rio de Janeiro,Mub Digital,MUDE,"Praça Nossa Senhora da Paz - Ipanema, Rio de Janeiro - RJ, 22420-030",-22.98384,-43.20661
,,,"Avenida das Acácias, Barra da Tijuca, Rio de Janeiro - RJ, 22776-000, Brasil",Rio de Janeiro,,RJ,,22776-000,-22.98885,-43.35581,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. das Acácias da Península,-22.98876,-43.3558
,,,"Avenida Visconde de Albuquerque, Leblon, Rio de Janeiro - RJ, 22450-000, Brasil",Rio de Janeiro,,RJ,,22450-000,-22.98794,-43.22814,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Atahualpa,-22.98787,-43.22804
,,,"Malhando na Areia, Avenida Lúcio Costa, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-006, Brasil",Rio de Janeiro,,RJ,,22795-006,-23.02768,-43.46459,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0274738,-43.4643967
,,,"Avenida Lúcio Costa, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-008, Brasil",Rio de Janeiro,,RJ,,22795-008,-23.02514,-43.45742,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lucio Costa,-23.0252674,-43.4573748
,,,"Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22630-012, Brasil",Rio de Janeiro,,RJ,,22630-012,-23.01031,-43.34871,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Lúcio Costa,-23.0103971,-43.3487113
,,,"Avenida Lúcio Costa, Barra da Tijuca, Rio de Janeiro - RJ, 22630-010, Brasil",Rio de Janeiro,,RJ,,22630-010,-23.01079,-43.33089,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Lúcio Costa,-23.010687,-43.330882
,,,"Praça Noeme Alcântara, Rua Professor Abelardo Lobo, Lagoa, Rio de Janeiro - RJ, 22470-240, Brasil",Rio de Janeiro,,RJ,,22470-240,-22.96078,-43.20393,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Praça Gen. Alcio Souto,-22.960768,-43.203972
,,,"Praça Professor Sousa Araújo, Barra da Tijuca, Rio de Janeiro - RJ, 22620-340, Brasil",Rio de Janeiro,,RJ,,22620-340,-23.00693,-43.31648,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Rodolfo Amoedo,-23.006957,-43.316572
,,,"Avenida Lúcio Costa, 102, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-008, Brasil",Rio de Janeiro,,RJ,,22795-008,-23.02407,-43.4534,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lúcio Costa,-23.024044,-43.453438
,,,"Avenida Lúcio Costa, 118, Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22795-009, Brasil",Rio de Janeiro,,RJ,,22795-009,-23.03022,-43.46906,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Lúcio Costa,-23.030027,-43.468942
,,,"Avenida Bartolomeu Mitre, 770, Leblon, Rio de Janeiro - RJ, 22431-003, Brasil",Rio de Janeiro,,RJ,,22431-003,-22.9802,-43.2236,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Largo Sérgio Vieira de Melo,-22.980208,-43.223834
,,,"Avenida Almirante Sílvio de Noronha, 300, Glória, Rio de Janeiro - RJ, 20021-010, Brasil",Rio de Janeiro,,RJ,,20021-010,-22.9139,-43.16865,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Alm. Silvio de Noronha,-22.913966,-43.168534
,,,"Estrada da Barra da Tijuca, 90, Itanhangá, Rio de Janeiro - RJ, 22641-040, Brasil",Rio de Janeiro,,RJ,,22641-040,-22.99511,-43.30362,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Estrada da Barra,-22.995044,-43.303874
,,,"Avenida Borges de Medeiros, Lagoa, Rio de Janeiro - RJ, 22470-003, Brasil",Rio de Janeiro,,RJ,,22470-003,-22.96965,-43.21736,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Borges de Medeiros,-22.969651,-43.21721
,,,"Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil",Rio de Janeiro,,RJ,,22410-090,-22.98041,-43.21173,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Epitácio Pessoa,-22.9804243,-43.211726
,,,"Rio Saúde Consultoria Esportiva, Avenida Epitácio Pessoa, Lagoa, Rio de Janeiro - RJ, 22410-090, Brasil",Rio de Janeiro,,RJ,,22410-090,-22.97881,-43.20106,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Epitácio Pessoa,-22.9789085,-43.2010331
,,,"Rua Geisa Firmo Gonçalves, São Conrado, Rio de Janeiro - RJ, 22451-355, Brasil",Rio de Janeiro,,RJ,,22451-355,-22.9928,-43.25346,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Niemeyer,-22.992787,-43.253553
,,,"Avenida Salvador Allende, Jacarepaguá, Rio de Janeiro - RJ, 22780-160, Brasil",Rio de Janeiro,,RJ,,22780-160,-22.96604,-43.39671,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Salvador Allende,-22.96598,-43.396778
,,,"Avenida Ayrton Senna, Barra Olímpica, Rio de Janeiro - RJ, 22775-005, Brasil",Rio de Janeiro,,RJ,,22775-005,-22.95888,-43.35713,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Ayrton Senna,-22.958906,-43.357022
,,,"Allah's Garden, Avenida Vieira Souto, Ipanema, Rio de Janeiro - RJ, 22420-012, Brasil",Rio de Janeiro,,RJ,,22420-012,-22.98633,-43.21471,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Vieira Souto,-22.986315,-43.214812
,,,"Barraca do Augusto, Avenida Vieira Souto, Ipanema, Rio de Janeiro - RJ, 22420-002, Brasil",Rio de Janeiro,,RJ,,22420-002,-22.98658,-43.20726,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av Vieira Souto,-22.986582,-43.207252
,,,"Avenida Padre Leonel Franca, 182, Gávea, Rio de Janeiro - RJ, 22451-000, Brasil",Rio de Janeiro,,RJ,,22451-000,-22.97876,-43.22877,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Padre Leonel Franca,-22.9789145,-43.2287825
,,,"Rua Adalberto Ferreira, 177, Leblon, Rio de Janeiro - RJ, 22441-040, Brasil",Rio de Janeiro,,RJ,,22441-040,-22.98098,-43.22167,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Rua Adalberto Ferreira,-22.980704,-43.221606
,,,"Quiosque Ginga Rio, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22010-000, Brasil",Rio de Janeiro,,RJ,,22010-000,-22.96284,-43.16716,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Av. Atlântica,-22.962858,-43.167094
,,,"Parquinho da Praia, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22010-000, Brasil",Rio de Janeiro,,RJ,,22010-000,-22.96449,-43.17136,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Avenida Atlântica,-22.96459,-43.17146
,,,"Yoga ao Nascer do Sol, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22010-000, Brasil",Rio de Janeiro,,RJ,,22010-000,-22.96509,-43.17294,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Avenida Atlântica,-22.96516,-43.17279
,,,"Radical Storage, Avenida Atlântica, Copacabana, Rio de Janeiro - RJ, 22011-010, Brasil",Rio de Janeiro,,RJ,,22011-010,-22.9655,-43.17375,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Avenida Atlântica,-22.96558,-43.17385
,,,"Avenida Atlântica, 1020, Copacabana, Rio de Janeiro - RJ, 22021-000, Brasil",Rio de Janeiro,,RJ,,22021-000,-22.96603,-43.17504,,,,,,,Rio de Janeiro,Mub Digital,MUDE,Avenida Atlântica,-22.9661,-43.175
