linha;nome;categoria;origem;endereco_original;endereco_dsp;cidade;uf;cep;lat_original;lon_original;lat_corrigida;lon_corrigida;bairro_descartado;severidade;risco
2448;Cine Gracher - Shopping Gracher;"movie_theater; point_of_interest; establishment";endereco;Av. Cônsul Carlos Renaux, 56 - Centro 1, Brusque - SC, 88350-002, Brazil;Avenida Consul Carlos Renaux 56 Brusque SC 88350002 Brazil;Brusque;SC;88350002;-27.097839999999998;-48.915966;-27.09784;-48.915966;- Centro 1;;
2449;Cine Gracher Havan Joaçaba;"movie_theater; point_of_interest; establishment";endereco;Loja HAVAN - Joaçaba, SC, 89600-000, Brazil;Loja HAVAN Joacaba SC 89600000 Brazil;Joaçaba;SC;89600000;-27.174434599999998;-51.5157472;-27.174435;-51.515747;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
2450;Arcoplex;"movie_theater; point_of_interest; establishment";endereco;Rodovia Paul Fritz Kuehnrich, 1600 - Itoupava Norte, Blumenau - SC, 89052-381, Brazil;Rodovia Paul Fritz Kuehnrich 1600 Blumenau SC 89052381 Brazil;Blumenau;SC;89052381;-26.8875;-49.0683333;-26.8875;-49.068333;- Itoupava Norte;ALTO;endereco de rodovia (57-67% falharam)
2451;Cinema Fraiburgo;"movie_theater; point_of_interest; establishment";endereco;Avenida Anita Garibaldi, número 461 - São JOSÉ, Fraiburgo - SC, 89580-000, Brazil;Avenida Anita Garibaldi numero 461 Fraiburgo SC 89580000 Brazil;Fraiburgo;SC;89580000;-27.0283657;-50.912290399999996;-27.028366;-50.91229;- São JOSÉ;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2452;Cine Peperi Itapiranga;"movie_theater; point_of_interest; establishment";endereco;R. São Bonifácio, 280, Itapiranga - SC, 89896-000, Brazil;Rua Sao Bonifacio 280 Itapiranga SC 89896000 Brazil;Itapiranga;SC;89896000;-27.1723572;-53.7132442;-27.172357;-53.713244;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2453;Casa do Acervo Cinemateca Catarinense;"movie_theater; point_of_interest; establishment";endereco;R. Sete de Setembro, 222 - Joaçaba, SC, 89600-000, Brazil;Rua Sete de Setembro 222 Joacaba SC 89600000 Brazil;Joaçaba;SC;89600000;-27.1725268;-51.5060606;-27.172527;-51.506061;;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2454;Cinema Della Giustina;"movie_theater; point_of_interest; establishment";endereco;Praça Dr. Nereu Ramos, 364 - Centro, Criciúma - SC, 88801-505, Brazil;Praca Dr Nereu Ramos 364 Criciuma SC 88801505 Brazil;Criciúma;SC;88801505;-28.6785308;-49.3699556;-28.678531;-49.369956;- Centro;;
2455;Multicine Cinema;"movie_theater; point_of_interest; establishment";endereco;R. Gerôncio Thives, 1079 - Barreiros, São José - SC, 88117-900, Brazil;Rua Geroncio Thives 1079 Sao Jose SC 88117900 Brazil;São José;SC;88117900;-27.5863226;-48.6140811;-27.586323;-48.614081;- Barreiros;;
2456;Cine Uniplex Shopping Cidade das Flores - Joinville;"movie_theater; point_of_interest; establishment";endereco;R. Mário Lobo, 106 - Centro, Joinville - SC, 89201-330, Brazil;Rua Mario Lobo 106 Joinville SC 89201330 Brazil;Joinville;SC;89201330;-26.2993091;-48.8486299;-26.299309;-48.84863;- Centro;;
2457;Cine Lúmine;"movie_theater; point_of_interest; establishment";endereco;R. Onio Pedrassani, 645 - Centro, Caçador - SC, 89500-000, Brazil;Rua Onio Pedrassani 645 Cacador SC 89500000 Brazil;Caçador;SC;89500000;-26.7795825;-51.017444399999995;-26.779583;-51.017444;- Centro;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2458;Cine + Arte Criciúma;"movie_theater; point_of_interest; establishment";endereco;Shopping Della - R. Mal. Floriano Peixoto, 220 - Centro, Criciúma - SC, 88801-040, Brazil;Shopping Della R Mal Floriano Peixoto 220 Criciuma SC 88801040 Brazil;Criciúma;SC;88801040;-28.6786037;-49.369997299999994;-28.678604;-49.369997;- Centro;;
2459;Ybá Pitanga Cineclube;"movie_theater; point_of_interest; establishment";endereco;Cine Teatro - Praça João Thiago dos Santos, S/N - Centro, Lauro de Freitas - BA, 42700-000, Brazil;Cine Teatro Praca Joao Thiago dos Santos Centro Lauro de Freitas BA 42700000 Brazil;Lauro de Freitas;BA;42700000;-12.896378499999999;-38.3244209;-12.896378;-38.324421;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
2460;Sunset Cine Santa Clara;"movie_theater; point_of_interest; establishment";endereco;Galeria Cine - Av. Soares Lopes, 908 - terreo - Santa Clara, Ilhéus - BA, 45652-065, Brazil;Galeria Cine Av Soares Lopes 908 Ilheus BA 45652065 Brazil;Ilhéus;BA;45652065;-14.7937291;-39.0320883;-14.793729;-39.032088;- terreo - Santa Clara;;
2461;Espaço Arthur 3.0 De Cinema e Teatro Do Laboratório de Poções Mágicas;"movie_theater; point_of_interest; establishment";endereco;R. do Cate - Lago Azul, Manaus - AM, Brazil;Rua do Cate Lago Azul Manaus AM Brazil;Manaus;AM;;-2.9678432999999997;-60.015079;-2.967843;-60.015079;;ALTO;sem numero de porta
2462;Casa Do Cinema;"movie_theater; point_of_interest; establishment";endereco;R. Ferreira Pena, 145 - Centro, Manaus - AM, 69025-010, Brazil;Rua Ferreira Pena 145 Manaus AM 69025010 Brazil;Manaus;AM;69025010;-3.1284235999999996;-60.025458799999996;-3.128424;-60.025459;- Centro;;
2463;Topfilmes2025;"movie_theater; point_of_interest; establishment";endereco;Av. Parintins - Cachoeirinha, Manaus - AM, 69065-050, Brazil;Avenida Parintins Cachoeirinha Manaus AM 69065050 Brazil;Manaus;AM;69065050;-3.1230834;-60.004604699999994;-3.123083;-60.004605;;ALTO;sem numero de porta
2464;Anfiteatro Jorge Teixeira 1;"movie_theater; event_venue; point_of_interest; establishment";endereco;R. dos Trevos, 320 - Jorge Teixeira 1 - Jorge Teixeira, Manaus - AM, 69088-460, Brazil;Rua dos Trevos 320 Manaus AM 69088460 Brazil;Manaus;AM;69088460;-3.0442926999999997;-59.9370483;-3.044293;-59.937048;- Jorge Teixeira 1 - Jorge Teixeira;;
2465;César Produções AM;"movie_theater; point_of_interest; establishment";endereco;R. Amazonas - Compensa, Manaus - AM, 69035-510, Brazil;Rua Amazonas Compensa Manaus AM 69035510 Brazil;Manaus;AM;69035510;-3.0895333;-60.0609202;-3.089533;-60.06092;;ALTO;sem numero de porta
2466;Eric;"movie_theater; point_of_interest; establishment";endereco;R. Cananore - Chapada, Manaus - AM, 69050-049, Brazil;Rua Cananore Chapada Manaus AM 69050049 Brazil;Manaus;AM;69050049;-3.0879984;-60.028442600000005;-3.087998;-60.028443;;ALTO;sem numero de porta
2467;Cinesercla Manaus;"movie_theater; point_of_interest; establishment";endereco;Distrito Industrial II, Manaus - AM, Brazil;Distrito Industrial II Manaus AM Brazil;Manaus;AM;;-3.0583405999999997;-59.9073563;-3.058341;-59.907356;;ALTO;sem numero de porta
2468;Tucandeira Films;"movie_theater; point_of_interest; establishment";endereco;Rua Deusdete Cabral, 08 - Planalto, Manaus - AM, 69044-070, Brazil;Rua Deusdete Cabral 08 Manaus AM 69044070 Brazil;Manaus;AM;69044070;-3.0669599;-60.057551600000004;-3.06696;-60.057552;- Planalto;;
2469;Horizont Rec - Produtora Audiovisual;"movie_theater; consultant; service; point_of_interest; establishment";endereco;R. Libertador, 913 - Nossa Sra. das Graças, Manaus - AM, 69053-090, Brazil;Rua Libertador 913 Manaus AM 69053090 Brazil;Manaus;AM;69053090;-3.1116957999999997;-60.017890099999995;-3.111696;-60.01789;- Nossa Sra. das Graças;;
2470;Cafe e Misterios;"movie_theater; point_of_interest; establishment";endereco;Res Ozias Monteiro I - Cidade Nova, Manaus - AM, 69090-000, Brazil;Res Ozias Monteiro I Cidade Nova Manaus AM 69090000 Brazil;Manaus;AM;69090000;-3.0420536;-59.9955978;-3.042054;-59.995598;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
2471;Biblioteca Pública Roberto Santos;"movie_theater; library; service; point_of_interest; establishment";endereco;R. Cisplatina, 505 - Ipiranga, São Paulo - SP, 04211-040, Brazil;Rua Cisplatina 505 Sao Paulo SP 04211040 Brazil;São Paulo;SP;04211040;-23.5877254;-46.6023973;-23.587725;-46.602397;- Ipiranga;;
2472;Cine Clube Cine Auditório;"movie_theater; point_of_interest; establishment";endereco;Av. Rio Branco - Centro, Jequié - BA, 45200-418, Brazil;Avenida Rio Branco Centro Jequie BA 45200418 Brazil;Jequié;BA;45200418;-13.858948799999999;-40.083779;-13.858949;-40.083779;;ALTO;sem numero de porta
2473;Orient Cinemas | Super Mall Cariri;"movie_theater; point_of_interest; establishment";endereco;R. Antônio Mota Diniz, 52a - Santa Tereza, Juazeiro do Norte - CE, 63041-145, Brazil;Rua Antonio Mota Diniz 52a Juazeiro do Norte CE 63041145 Brazil;Juazeiro do Norte;CE;63041145;-7.2222631999999996;-39.3238251;-7.222263;-39.323825;- Santa Tereza;;
2474;Cine vip Brasilia;"movie_theater; point_of_interest; establishment";endereco;CONIC - SDS VENANCIO IV BLOCO Q Lj 2 - Asa Sul, Brasília - DF, 70393-903, Brazil;CONIC SDS VENANCIO IV BLOCO Q Asa Sul Brasilia DF 70393903 Brazil;Brasília;DF;70393903;-15.795659099999998;-47.884473899999996;-15.795659;-47.884474;;ALTO;sem numero de porta
2475;Encenação da Vida, Paixão e Morte de Cristo;"movie_theater; event_venue; point_of_interest; establishment";endereco;R. Pinheiro, 600 - Vista da Serra I, Serra - ES, 29176-368, Brazil;Rua Pinheiro 600 Serra ES 29176368 Brazil;Serra;ES;29176368;-20.145243999999998;-40.301866;-20.145244;-40.301866;- Vista da Serra I;;
2476;Tvs acabo soluções;"movie_theater; point_of_interest; establishment";endereco;R. Iberê Camargo, 13 - Bicanga, Serra - ES, 29164-755, Brazil;Rua Ibere Camargo 13 Serra ES 29164755 Brazil;Serra;ES;29164755;-20.2123979;-40.2152011;-20.212398;-40.215201;- Bicanga;;
2477;Mulher de Sono;"movie_theater; point_of_interest; establishment";endereco;RP8M+3X - Taquara I, Serra - ES, 29167-113, Brazil;RP8M 3X Taquara I Serra ES 29167113 Brazil;Serra;ES;29167113;-20.1848125;-40.2650625;-20.184812;-40.265062;;ALTO;sem numero de porta
2478;Tela Plus;"movie_theater; point_of_interest; establishment";endereco;Rua Sandro Botecelli - Parque Res. Laranjeiras, Serra - ES, 29165-540, Brazil;Rua Sandro Botecelli Parque Res Laranjeiras Serra ES 29165540 Brazil;Serra;ES;29165540;-20.197715700000003;-40.2458386;-20.197716;-40.245839;;ALTO;sem numero de porta
2479;Fogueira Filmes;"movie_theater; point_of_interest; establishment";endereco;Av. Hugo Musso, 254 - Praia da Costa, Vila Velha - ES, 29101-280, Brazil;Avenida Hugo Musso 254 Vila Velha ES 29101280 Brazil;Vila Velha;ES;29101280;-20.334903200000003;-40.2834267;-20.334903;-40.283427;- Praia da Costa;;
2480;Cinemais;"movie_theater; point_of_interest; establishment";endereco;Santa Inês, Vila Velha - ES, 29106-730, Brazil;Santa Ines Vila Velha ES 29106730 Brazil;Vila Velha;ES;29106730;-20.3433522;-40.3115975;-20.343352;-40.311597;;ALTO;sem numero de porta
2481;REALIZADORES DE CINEMA DO ES.;"movie_theater; service; point_of_interest; establishment";endereco;Av. Est. José Júlio de Souza, 1008 - Praia de Itaparica, Vila Velha - ES, 29102-010, Brazil;Avenida Est Jose Julio de Souza 1008 Vila Velha ES 29102010 Brazil;Vila Velha;ES;29102010;-20.3630936;-40.297694299999996;-20.363094;-40.297694;- Praia de Itaparica;;
2482;Casa Cahoeiro;"movie_theater; point_of_interest; establishment";endereco;R. Maria Assunção Ataíde, 19 - Coramara, Cachoeiro de Itapemirim - ES, 29313-420, Brazil;Rua Maria Assuncao Ataide 19 Cachoeiro de Itapemirim ES 29313420 Brazil;Cachoeiro de Itapemirim;ES;29313420;-20.835611099999998;-41.148722;-20.835611;-41.148722;- Coramara;;
2483;CinePrime Cinema Anashopping;"movie_theater; point_of_interest; establishment";endereco;Res. Araujoville, Anápolis - GO, Brazil;Res Araujoville Anapolis GO Brazil;Anápolis;GO;;-16.302107;-48.948636;-16.302107;-48.948636;;ALTO;sem numero de porta
2484;Alvorada Cinematográfica Internacional;"movie_theater; point_of_interest; establishment";endereco;R. 0009, 240 - qd 20 lt 32 - Vila Amalia, Rio Verde - GO, 75900-185, Brazil;Rua 0009 240 Rio Verde GO 75900185 Brazil;Rio Verde;GO;75900185;-17.8015373;-50.9189442;-17.801537;-50.918944;- qd 20 lt 32 - Vila Amalia;;
2485;Cetor 7;"movie_theater; philharmonic_hall; point_of_interest; establishment";endereco;R. Humberto de Campos, 246 - Campina, São José de Ribamar - MA, 65110-000, Brazil;Rua Humberto de Campos 246 Sao Jose de Ribamar MA 65110000 Brazil;São José de Ribamar;MA;65110000;-2.5579213;-44.0596767;-2.557921;-44.059677;- Campina;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2486;Cinesystem Cinemas;"movie_theater; point_of_interest; establishment";endereco;Av. São Luís Rei de França, 8 - Turu, São Luís - MA, 65065-470, Brazil;Avenida Sao Luis Rei de Franca 8 Sao Luis MA 65065470 Brazil;São Luís;MA;65065470;-2.5336575;-44.225435;-2.533657;-44.225435;- Turu;;
2487;Tesouro Encantado;"movie_theater; point_of_interest; establishment";endereco;Condomínio Village dos Pássaros IV - Estr. da Boa Viagem, 3 - Quadra 07 - Pindaí, São José de Ribamar - MA, 65110-000, Brazil;Condominio Village dos Passaros IV Estr da Boa Viagem 3 Sao Jose de Ribamar MA 65110000 Brazil;São José de Ribamar;MA;65110000;-2.5552981;-44.121247;-2.555298;-44.121247;- Quadra 07 - Pindaí;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2488;Mobi Cine Senador Canedo;"movie_theater; point_of_interest; establishment";endereco;Praça Criativa - Avenida Dom Emanuel-142 - R. Dr. Anuar Auad, Quadra 02 - Lote 03 - Residencial, Sen. Canedo - GO, Brazil;Praca Criativa Avenida Dom Emanuel 142 R Dr Anuar Auad Quadra 02 Sen Canedo GO Brazil;Sen. Canedo;GO;;-16.6945344;-49.104738399999995;-16.694534;-49.104738;- Lote 03 - Residencial;;
2489;Cinema Mobi Cine Trindade;"movie_theater; point_of_interest; establishment";endereco;Av. Rondônia, quadra 14, lote 1 A - Vila João Braz, Trindade - GO, 75380-000, Brazil;Avenida Rondonia quadra 14 Trindade GO 75380000 Brazil;Trindade;GO;75380000;-16.6525385;-49.4848761;-16.652538;-49.484876;lote 1 A - Vila João Braz;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2490;Moviecom Cinemas | Super Mall Trindade;"movie_theater; point_of_interest; establishment";endereco;Jardim Decolores, Trindade - GO, Brazil;Jardim Decolores Trindade GO Brazil;Trindade;GO;;-16.643208299999998;-49.4612334;-16.643208;-49.461233;;ALTO;sem numero de porta
2491;Trekking Cerrado;"movie_theater; point_of_interest; establishment";endereco;Bloco Cora Coralina - Café das Letras - R. Samambaia - Chácaras Califórnia, Goiânia - GO, 74001-970, Brazil;Bloco Cora Coralina Cafe das Letras R Samambaia Chacaras California Goiania GO 74001970 Brazil;Goiânia;GO;74001970;-16.6030102;-49.2642356;-16.60301;-49.264236;;ALTO;sem numero de porta
2492;Cinemais;"movie_theater; point_of_interest; establishment";endereco;6JHX+H2 - St. Andreia, Goiânia - Goiás, Brazil;6JHX H2 St Andreia Goiania Goias Brazil;Goiânia - Goiás;;;-16.7710605;-49.352240200000004;-16.771061;-49.35224;;ALTO;sem numero de porta
2493;Cinema União;"movie_theater; point_of_interest; establishment";endereco;rua 17, 2 - Res. Buena Vista, Goiânia - GO, 74394-385, Brazil;rua 17 2 Goiania GO 74394385 Brazil;Goiânia;GO;74394385;-16.7214156;-49.39499;-16.721416;-49.39499;- Res. Buena Vista;;
2494;Produtora Stone;"movie_theater; point_of_interest; establishment";endereco;R. do Parque, n° 361 - Quadra 145, Lote Area 03 - Jardim Atlântico, Goiânia - GO, 74343-245, Brazil;Rua do Parque n 361 Goiania GO 74343245 Brazil;Goiânia;GO;74343245;-16.7344995;-49.2936104;-16.734499;-49.29361;- Quadra 145 Lote Area 03 - Jardim Atlântico;;
2495;Mobi Cine - Escritório;"movie_theater; point_of_interest; establishment";endereco;R. Seis - Parque Atheneu, Goiânia - GO, Brazil;Rua Seis Parque Atheneu Goiania GO Brazil;Goiânia;GO;;-16.7481743;-49.1993508;-16.748174;-49.199351;;ALTO;sem numero de porta
2496;DIFILMES;"movie_theater; manufacturer; point_of_interest; establishment";endereco;R. 20, 1064 - St. Central, Goiânia - GO, 74020-170, Brazil;Rua 20 1064 Goiania GO 74020170 Brazil;Goiânia;GO;74020170;-16.6712928;-49.2554149;-16.671293;-49.255415;- St. Central;;
2497;Sal Marinho Filmes 2;"movie_theater; point_of_interest; establishment";endereco;Jardim Bela Vista, Goiânia - GO, 74000-070, Brazil;Jardim Bela Vista Goiania GO 74000070 Brazil;Goiânia;GO;74000070;-16.7372641;-49.2347348;-16.737264;-49.234735;;ALTO;sem numero de porta
2498;Cine Eden;"movie_theater; point_of_interest; establishment";endereco;R. P, 132 - Centro, São Luís - MA, 65020-250, Brazil;Rua P 132 Sao Luis MA 65020250 Brazil;São Luís;MA;65020250;-2.530573;-44.3022421;-2.530573;-44.302242;- Centro;;
2499;Kinoplex;"movie_theater; point_of_interest; establishment";endereco;Av. Daniel de La Touche, 987 - piso L4 - Loja 401 - Cohama, São Luís - MA, 65074-115, Brazil;Avenida Daniel de La Touche 987 Sao Luis MA 65074115 Brazil;São Luís;MA;65074115;-2.5274136;-44.255304699999996;-2.527414;-44.255305;- piso L4 - - Cohama;;
2500;(Antigo) Cine Monte Castelo;"movie_theater; point_of_interest; establishment";endereco;Av. Getúlio Vargas, 23 - Monte Castelo, São Luís - MA, 65020-300, Brazil;Avenida Getulio Vargas 23 Sao Luis MA 65020300 Brazil;São Luís;MA;65020300;-2.5341782000000004;-44.2786652;-2.534178;-44.278665;- Monte Castelo;;
2501;ConectPalyFilmes;"movie_theater; point_of_interest; establishment";endereco;R. Ribamar Pereira, 54 - Caratatiua, São Luís - MA, 65036-570, Brazil;Rua Ribamar Pereira 54 Sao Luis MA 65036570 Brazil;São Luís;MA;65036570;-2.5392173;-44.2732846;-2.539217;-44.273285;- Caratatiua;;
2502;Câmera 1 Filmes;"movie_theater; point_of_interest; establishment";endereco;Rua Professor Nascimento de Moraes, n°680 - São Francisco, São Luís - MA, 65076-320, Brazil;Rua Professor Nascimento de Moraes n680 Sao Francisco Sao Luis MA 65076320 Brazil;São Luís;MA;65076320;-2.5573764999999997;-44.3036278;-2.557376;-44.303628;;ALTO;sem numero de porta
2503;FILMAR44 - Produtora de Videos;"movie_theater; point_of_interest; establishment";endereco;Av. dos Holandeses, 35b - Olho D'agua, São Luís - MA, 65065-180, Brazil;Avenida dos Holandeses 35b Sao Luis MA 65065180 Brazil;São Luís;MA;65065180;-2.4915721;-44.2314393;-2.491572;-44.231439;- Olho D'agua;;
2504;Sot4ke;"movie_theater; point_of_interest; establishment";endereco;R. Flávio Bezerra, 498b - São Cristovao, São Luís - MA, 65056-210, Brazil;Rua Flavio Bezerra 498b Sao Luis MA 65056210 Brazil;São Luís;MA;65056210;-2.5733003;-44.2398592;-2.5733;-44.239859;- São Cristovao;;
2505;Cinema Multicine - Santa Maria;"movie_theater; point_of_interest; establishment";endereco;Santa Maria Shopping - Av. Alagado Cl 114, s/n - Santa Maria, Brasília - DF, 72544-204, Brazil;Santa Maria Shopping Av Alagado Cl 114 Brasilia DF 72544204 Brazil;Brasília;DF;72544204;-16.006095;-48.000529099999994;-16.006095;-48.000529;- Santa Maria;;
2506;Multicine Cinemas Jatai;"movie_theater; point_of_interest; establishment";endereco;Av. Pres. Tancredo Neves, 100 - Loja 35 - St. Epaminondas II, Jataí - GO, 75805-123, Brazil;Avenida Pres Tancredo Neves 100 Jatai GO 75805123 Brazil;Jataí;GO;75805123;-17.873322899999998;-51.7314685;-17.873323;-51.731468;- - St. Epaminondas II;;
2507;Square Two-Sided Film;"movie_theater; point_of_interest; establishment";endereco;Residencial Vila Paraiso - Conjunto Hab., Caxias - MA, Brazil;Residencial Vila Paraiso Conjunto Hab Caxias MA Brazil;Caxias;MA;;-4.892595099999999;-43.3179113;-4.892595;-43.317911;;ALTO;sem numero de porta
2508;Cinemais [em breve];"movie_theater; point_of_interest; establishment";endereco;Av. José Fonseca e Sílva, 324 - Luizote, Uberlândia - MG, 38414-416, Brazil;Avenida Jose Fonseca e Silva 324 Uberlandia MG 38414416 Brazil;Uberlândia;MG;38414416;-18.915295999999998;-48.3283067;-18.915296;-48.328307;- Luizote;;
2509;PORTRAIT FILMES | FÁBIO PORTRAIT;"movie_theater; point_of_interest; establishment";endereco;SANTA MÔNICA, Uberlândia - MG, 38400-000, Brazil;SANTA MONICA Uberlandia MG 38400000 Brazil;Uberlândia;MG;38400000;-18.9108385;-48.1971886;-18.910839;-48.197189;;ALTO;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
2510;Cineart João César;"movie_theater; point_of_interest; establishment";endereco;Centro, Contagem - MG, Brazil;Centro Contagem MG Brazil;Contagem;MG;;-19.9249279;-44.0768299;-19.924928;-44.07683;;ALTO;"sem numero de porta; logradouro sem nome"
2511;Cine Ritz;"movie_theater; point_of_interest; establishment";endereco;São Caetano, Contagem - MG, 32677-644, Brazil;Sao Caetano Contagem MG 32677644 Brazil;Contagem;MG;32677644;-19.9359443;-44.1090885;-19.935944;-44.109088;;ALTO;sem numero de porta
2512;Arranha;"movie_theater; point_of_interest; establishment";endereco;R. Rio Comprido, 3037-2989 - Novo Riacho, Contagem - MG, 32280-070, Brazil;Rua Rio Comprido 3037 2989 Novo Riacho Contagem MG 32280070 Brazil;Contagem;MG;32280070;-19.9426686;-44.0652505;-19.942669;-44.06525;;ALTO;sem numero de porta
2513;Cine D+;"movie_theater; point_of_interest; establishment";endereco;Av. Brasil, 6345 - Mariano Procópio, Juiz de Fora - MG, 36080-000, Brazil;Avenida Brasil 6345 Juiz de Fora MG 36080000 Brazil;Juiz de Fora;MG;36080000;-21.7404615;-43.3709704;-21.740461;-43.37097;- Mariano Procópio;MEDIO;CEP generico de cidade, nao de rua (2,4x mais falha)
2514;Vitium;"movie_theater; point_of_interest; establishment";endereco;R. Bruxelas, 74 - Grã-Duquesa, Gov. Valadares - MG, 35057-090, Brazil;Rua Bruxelas 74 Gov Valadares MG 35057090 Brazil;Gov. Valadares;MG;35057090;-18.8482919;-41.9557079;-18.848292;-41.955708;- Grã-Duquesa;;
2515;Cine Cardume Rodoviária;"movie_theater; point_of_interest; establishment";endereco;Praça Rio Branco, 100. Mesanino - Centro, Belo Horizonte - MG, 30110-002, Brazil;Praca Rio Branco 100 Mesanino Centro Belo Horizonte MG 30110002 Brazil;Belo Horizonte;MG;30110002;-19.9138499;-43.9421293;-19.91385;-43.942129;;ALTO;sem numero de porta
2516;Cine Pathé FECHADO;"movie_theater; point_of_interest; establishment";endereco;Av. Cristóvão Colombo, 315 - Funcionários, Belo Horizonte - MG, 30140-150, Brazil;Avenida Cristovao Colombo 315 Belo Horizonte MG 30140150 Brazil;Belo Horizonte;MG;30140150;-19.937466699999998;-43.9362663;-19.937467;-43.936266;- Funcionários;;
2517;Cine Canal Cinema e Cabines;"movie_theater; point_of_interest; establishment";endereco;Rua Guaicurus, 541 - Centro, Belo Horizonte - MG, 30111-060, Brazil;Rua Guaicurus 541 Belo Horizonte MG 30111060 Brazil;Belo Horizonte;MG;30111060;-19.914917100000004;-43.938621399999995;-19.914917;-43.938621;- Centro;;
2518;Cine Ritz Belo Horizonte;"movie_theater; point_of_interest; establishment";endereco;São Bento, Belo Horizonte - MG, 30350-563, Brazil;Sao Bento Belo Horizonte MG 30350563 Brazil;Belo Horizonte;MG;30350563;-19.962254299999998;-43.956222;-19.962254;-43.956222;;ALTO;sem numero de porta
2519;Cine Music;"movie_theater; point_of_interest; establishment";endereco;R. Rodrigues Caldas - Santo Agostinho, Belo Horizonte - MG, 30190-120, Brazil;Rua Rodrigues Caldas Santo Agostinho Belo Horizonte MG 30190120 Brazil;Belo Horizonte;MG;30190120;-19.931344499999998;-43.9531212;-19.931344;-43.953121;;ALTO;sem numero de porta
2520;O Lado Fora do Mainstream;"movie_theater; point_of_interest; establishment";endereco;R. Doná Cidinha Stussi - Santa Amelia, Belo Horizonte - MG, 31550-330, Brazil;Rua Dona Cidinha Stussi Santa Amelia Belo Horizonte MG 31550330 Brazil;Belo Horizonte;MG;31550330;-19.840975699999998;-43.9846093;-19.840976;-43.984609;;ALTO;sem numero de porta
2521;Motrix;"movie_theater; point_of_interest; establishment";endereco;Rua Padre Luis Carlos, 148 - Jardim Alvorada, Belo Horizonte - MG, 30810-530, Brazil;Rua Padre Luis Carlos 148 Belo Horizonte MG 30810530 Brazil;Belo Horizonte;MG;30810530;-19.893199499999998;-43.9873969;-19.893199;-43.987397;- Jardim Alvorada;;
2522;Tierra Vermelha Audiovisual;"movie_theater; point_of_interest; establishment";endereco;Parque Alvorada, Dourados - MS, 79823-290, Brazil;Parque Alvorada Dourados MS 79823290 Brazil;Dourados;MS;79823290;-22.2060346;-54.839376099999996;-22.206035;-54.839376;;ALTO;sem numero de porta
2523;Cine Laser Cinemas - Cuiabá (Goiabeiras Shopping);"movie_theater; point_of_interest; establishment";endereco;Av. Jose Monteiro de Figueiredo, 500 - 3º Andar - Duque de Caxias, Cuiabá - MT, 78043-900, Brazil;Avenida Jose Monteiro de Figueiredo 500 Cuiaba MT 78043900 Brazil;Cuiabá;MT;78043900;-15.588096799999999;-56.112383699999995;-15.588097;-56.112384;- - Duque de Caxias;;
2524;Cinemix Número 976;"movie_theater; point_of_interest; establishment";endereco;R. Cmte. Costa, 1615 - Centro Sul, Cuiabá - MT, 78020-400, Brazil;Rua Cmte Costa 1615 Cuiaba MT 78020400 Brazil;Cuiabá;MT;78020400;-15.597793699999999;-56.099995799999995;-15.597794;-56.099996;- Centro Sul;;
2525;Cineclube Coxiponés;"movie_theater; point_of_interest; establishment";endereco;Av. Edgar Vieira, 513-549 - Boa Esperança, Cuiabá - MT, 78060-900, Brazil;Avenida Edgar Vieira 513 549 Boa Esperanca Cuiaba MT 78060900 Brazil;Cuiabá;MT;78060900;-15.612521;-56.0678592;-15.612521;-56.067859;;ALTO;sem numero de porta
2526;Lamiré Cinema e Video LTDA;"movie_theater; point_of_interest; establishment";endereco;R. Alm. Henrique Pinheiro Guedes, 625 - Duque de Caxias I, Cuiabá - MT, 78043-306, Brazil;Rua Alm Henrique Pinheiro Guedes 625 Cuiaba MT 78043306 Brazil;Cuiabá;MT;78043306;-15.5893932;-56.1173279;-15.589393;-56.117328;- Duque de Caxias I;;
2527;Molêra Filmes;"movie_theater; point_of_interest; service; establishment";endereco;R. Manoel García Velho, 488 - Bandeirantes, Cuiabá - MT, 78010-080, Brazil;Rua Manoel Garcia Velho 488 Cuiaba MT 78010080 Brazil;Cuiabá;MT;78010080;-15.600525999999999;-56.0907267;-15.600526;-56.090727;- Bandeirantes;;
2528;Augusto Krebs;"movie_theater; point_of_interest; establishment";endereco;R. G, 11 - Jardim Pres. II, Cuiabá - MT, 78090-305, Brazil;Rua G 11 Cuiaba MT 78090305 Brazil;Cuiabá;MT;78090305;-15.647617899999998;-56.027340699999996;-15.647618;-56.027341;- Jardim Pres. II;;
