severidade;linha;nome;endereco_dsp;risco
ALTO;777;MAIS QUE AMIGOS, F.R.I.E.N.D.S;PEDRA NEGRA Nanuque MG 39860000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;788;VIVIANE;Rua VIAREGGIO CIDADE JARDIM Jacarei SP 12320170 Brazil;sem numero de porta
ALTO;790;TPM - TRUQUES E PAPOS DE MULHERES;Rua TODOS OS SANTOS FRANCISCANOS Juazeiro do Norte CE 63020015 Brazil;sem numero de porta
ALTO;792;STORY CINE;Rua ARUNTA VILA PERUS Sao Paulo SP 05205360 Brazil;sem numero de porta
ALTO;798;PRIMEIRA CASA DO LEO DA HORNET;Rua IZOLIRIO CORREIA DE OLIVEIRA PEROBINHA Londrina PR Brazil;sem numero de porta
ALTO;804;SEDE DA AAVPO;UNNAMED ROAD Colorado RS 99460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;806;ANTIGO CINE COMODORO;CAMPOS ELISEOS Sao Paulo SP 01211100 Brazil;sem numero de porta
ALTO;810;OUTRO MUSIC;PARQUE AVENIDA PELINCA Campos dos Goytacazes RJ 28035260 Brazil;sem numero de porta
ALTO;817;CULTURAL CENTER JAIRO COSTA E SILVA;Rua RIO GRANDE DO SUL 1 89 Echapora SP 19830000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;819;SWEET HOME ALABAMA;Rua DO BOSQUE 214 274 VILA ANGELA BORELLA Marau RS 99150000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;822;KATTEGAT;NARANDIBA STATE OF SAO PAULO Narandiba SP 19220000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;823;CINE TEATRO SANTA RITA;PRACA SANTA RITA CENTRO Santa Rita do Sapucai MG 37540000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;826;CINEART PONTEIO;SAIDA RODOVIA BR 356 2500 Belo Horizonte MG 30320900 Brazil;endereco de rodovia (57-67% falharam)
ALTO;827;CINE TEATRO;Rua DA CONSTITUICAO 2 146 Sao Goncalo dos Campos BA 44330000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;829;CINE AZENHA;PRES EPITACIO Presidente Epitacio SP 19470000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;831;CINEARTE SARAU PETROBRAS;CINE ITINERANTE JARDIM IARA Pouso Alegre MG 37550000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;834;CASA DA MEG;RUA MIGUEL DIONISIO VALLE JARDIM NAKAMURA Sao Paulo SP 04942040 Brazil;sem numero de porta
ALTO;835;CINEMARK SHOPPING SERRA SUL EM BREVE;QUADRANTE NORDESTE Pouso Alegre MG 37550000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;838;SEG IMAGENS;Rua JOAO BARBOSA LIMA CENTRO Itaicaba CE 62820000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;845;ALEH PRODUÇÕES;Rua MIGUEL PRISCO Ribeirao Pires SP 09440330 Brazil;sem numero de porta
ALTO;846;R. JOSE SENA FERREIRA;Rua JOSE SENA FERREIRA MEDIANEIRA Butia RS 96750000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;855;CINEMA SANTOS DUMONT;AERONAUTAS Lagoa Santa MG 33400000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;857;STAGE 9;H6WF RM VILA PERUS Sao Paulo SP Brazil;sem numero de porta
ALTO;858;CINEART - ALPHAVILLE;UNNAMED ROAD Nova Lima MG 34000000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;859;CASA DO JORGEMAR;MANGARATIBA Mangaratiba RJ 23860000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;861;CINE ÉDEN;Rua JURACI MAGALHAES 315 379 Itagiba BA 45570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;865;CCM CRÍTICA;RUA RAUL ALFREDO DE ANDRADE UBATIBA Marica RJ 24910530 Brazil;sem numero de porta
ALTO;867;MAAT PRODUTORA DISTRIBUIDORA EIRELI;ALAMEDA CAROLINA ICARAI NITEROI RJ 24230140 Brazil;sem numero de porta
ALTO;868;CINE CAMPINHO;AVENIDA DOS TUCANOS VILA DA MATA Bertioga SP 11267741 Brazil;sem numero de porta
ALTO;870;ESTAÇÃO ANIBAL PFEIFER;SANTO AMARO DO SUL General Camara RS 95820000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;879;Cine Araújo - Duque de Caxias;Rodovia Washington Luiz 2895 Duque de Caxias RJ 25085008 Brazil;endereco de rodovia (57-67% falharam)
ALTO;880;AGA CINEMAS;Rua JOSE ARAUJO CINTRA CENTRO Amparo SP 13900460 Brazil;sem numero de porta
ALTO;883;GRAMADO FILM FESTIVAL - RS;VILA SUICA Gramado RS 95670000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;885;INDIEPATH;Avenida PAULISTA BELA VISTA Sao Paulo SP 01311000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;889;REPÚBLICA MEDELLÍN;Rua JOANA DE FAZZIO CONSTANTINO 3 50 JARDIM SANTOS DUMONT Bauru SP 17047493 Brazil;sem numero de porta
ALTO;893;RODEIO QUITÉRIA;QUITERIA Sao Jeronimo RS 96700000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;894;PIPOCAS E BATATA CHIPS DO DÉDA;PRACA DR ELIAS GARCIA Tiete SP 18530000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;898;CINEMA;VILA ORIENTAL Presidente Venceslau SP 19400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;900;GRUPO DE ORAÇÃO JOVEM SÃO JOSÉ;Rua SCALABRINI CENTRO Serafina Correa RS 99250000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;902;AR7E;Rua PALMEIRINA CIDADE PATRIARCA Sao Paulo SP 03556010 Brazil;sem numero de porta
ALTO;908;ENIO BINDER;AGUDO STATE OF RIO GRANDE DO SUL Agudo RS 96540000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;911;CINE TECA;BAIRRO JARDIM DAS ACACIAS AVENIDA ALFREDO SA N 2 225 Teofilo Otoni MG 39804000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;912;ROKU / GLOBOPLAY;RUA OTILIA WEY PEREIRA Sorocaba SP 18085842 Brazil;sem numero de porta
ALTO;922;CINETEATRO NININHA ROCHA;PRACA PROF JACY DE ASSIS CENTRO Uberlandia MG 38400603 Brazil;sem numero de porta
ALTO;924;ANTIGO CINEMA DA FAZENDA CAPOAVA;PORTO FELIZ STATE OF SAO PAULO Porto Feliz SP 18540000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;929;SANTA TEREZA;Rua CAP JOAO BATISTA NITRINI 2 124 ZICO PIRES Tiete SP 18530000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;932;PICO DO VALE;CACAPAVA STATE OF SAO PAULO Cacapava SP Brazil;sem numero de porta
ALTO;940;SULWEB STREAMING;Rua NECO JANUARIO Cerro Largo RS 97900000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;945;CINEMATECA MUNICIPAL NAZUM CHUBACI;Avenida 17 SAO SALVADOR Barretos SP 14781564 Brazil;sem numero de porta
ALTO;946;CINE 6D;Rua MARCONDES SALGADO 11 39 CHACARA DAS FLORES Bauru SP Brazil;sem numero de porta
ALTO;950;FESTIVAL DE GUARANÁ;RUA TERTULIANO RODRIGUES NETO Candiba BA 46380000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;954;VFX STUDIOS;Rua PEDRO CARNEIRO PEREIRA CANUDOS Novo Hamburgo RS 93546610 Brazil;sem numero de porta
ALTO;958;VISTA PARA O SOL;UNNAMED ROAD Patos de Minas MG Brazil;sem numero de porta
ALTO;960;VIATV COMUNICAÇÃO E CULTURA;PRACA ARY DA ROCHA IPIRANGA Sao Paulo SP 04214030 Brazil;sem numero de porta
ALTO;963;INDICAÇÃO DE FILME;RUA VITUAL VIRTUAL Lagoa Santa MG 33400000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;967;BECO DO CINEMA;Travessa C 2 ELDORADO Contagem MG 32310370 Brazil;sem numero de porta
ALTO;968;CINEMA PANORÂMICO VOTORANTIM;RODOVIA RAPOSO TAVARES VILA ARTURA Votorantim SP 18023000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;972;IRACEMA;Rua SANTO LEONARDELLI 74 106 IMIGRANTE Farroupilha RS 95180000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;982;SHOPPING;COMPANHIA FAZENDA BELEM Franco da Rocha SP Brazil;sem numero de porta
ALTO;989;CINE TEATRO SÃO JOÃO.;Rua DR ROBERTO SILVEIRA CENTRO Sao Joao da Barra RJ Brazil;sem numero de porta
ALTO;994;CINE MONTE ALTO;Rua GUSTAVO DE GODOY VILA MUN Monte Alto SP 15910000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;996;DOC CABELO;REDENCAO Redencao CE 62790000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;997;PUC - AUDITORIO PAULO VI;PERDIZES Sao Paulo SP Brazil;"sem numero de porta; logradouro sem nome"
ALTO;998;SRA E SR SOLANO;Rua CEL APARICIO BORGES GLORIA Porto Alegre RS 90680570 Brazil;sem numero de porta
ALTO;1000;ANTIGO CINE ENGENHO GRANDE;ARARAS STATE OF SAO PAULO Araras SP Brazil;sem numero de porta
ALTO;1006;TIPO COLÔMBIA;Rua DO BOSQUE SANTA ROSA DE LIMA Porto Alegre RS 91170240 Brazil;sem numero de porta
ALTO;1007;PA STUDIO;ALCANTARA Sao Goncalo RJ 24710405 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1015;DIRECTOR'S CUT;BELA VISTA Sao Paulo SP Brazil;sem numero de porta
ALTO;1018;CINE 6D VARGINHA;Rua HUMBERTO PIZO JARDIM PETROPOLIS Varginha MG 37026280 Brazil;sem numero de porta
ALTO;1022;FANSERVICE;Rua GUILHERME MARBACK BONFIM Salvador BA 40415160 Brazil;sem numero de porta
ALTO;1025;ANTIGO CINE RODEIO;CERRO DO MARTINS Cacapava do Sul RS 96570000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1029;MEMES;GABRIELANTONIOALMEIDASILVA GMAIL COM ROSAMELIA DAMIANO Cosmopolis SP 13152184 Brazil;sem numero de porta
ALTO;1030;JCINE HOME;Rua TURQUESA SIQUEIRA Fortaleza CE 60732485 Brazil;sem numero de porta
ALTO;1033;CASA DA ARACÉLI;CENTRO Chapeco SC 89805001 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1036;YALODEAUDIOVISUALCOMCONTEUDO;Rua TOCANTINS BRASILEIA Betim MG 32600426 Brazil;sem numero de porta
ALTO;1037;BRAGANÇA PAULISTA;ESTANCIA OLIVEIRA Santa Isabel SP 07500000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1041;CINE LÓSSIO;Rua PADRE JOAO BANDEIRA JOAO PEREIRA DE SOUSA Jardim CE 63290000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1053;BARRAGEM DO TAQUAREMBÓ;DOM PEDRITO Lavras do Sul RS 96450000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1057;BRIGHT MOVIE;PEDRO ACACIO BARRUFFINI FILHO Cajuru SP 14240000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1060;STAGE 8;H6WF RM VILA PERUS Sao Paulo SP Brazil;sem numero de porta
ALTO;1064;7º FESTIVAL DE CINEMA CARATINGA;Avenida MOACIR DE MATOS 291 FUNDOS CENTRO Caratinga MG 35300047 Brazil;sem numero de porta
ALTO;1075;R&N;Rua FRANCISCO GUERRA 2 216 Alto Piquiri PR 87580000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1076;CINEMA SEVERIANO RIBEIRO;Avenida T 10 No 1 300 ST BUENO Goiania GO 74223060 Brazil;sem numero de porta
ALTO;1080;CAVERSAN;UNNAMED ROAD Sertao RS 99170000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1082;GRUPO CINE AMARGOSA;VALLE SHOPPING Amargosa BA 45300000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1086;LAMARA ARTES;Rua DR FRANCISCO SOARES MARIALVA JUNDIAPEBA Mogi das Cruzes SP 08770750 Brazil;sem numero de porta
ALTO;1088;TEATRO MUNICIPAL DE ITATIAIUÇU;UNNAMED ROAD Itatiaiucu MG 35685000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1091;Cine+ Paraty;Avenida Roberto Silveira Paraty RJ 23970000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1093;👍;Rua J CENTRO Sao Pedro da Aldeia RJ 28940000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1099;TERMINAL MOVIE;Rua MOREIRA LEITE CAMBEBA Fortaleza CE Brazil;sem numero de porta
ALTO;1101;EXPRESS TV;Rua GEN OSORIO Passo Fundo RS 99962000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1105;CISTERNA CALÇADÃO ROBERTO;CALDEIRAO Uaua BA 48950000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1109;CINE RIO BRANCO;CENTRO Varginha MG 37002120 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1110;CORTES FSA;Rua MARGARIDA DE ARAUJO FRANCO CARIOCA Sao Jose dos Pinhais PR 83005070 Brazil;sem numero de porta
ALTO;1116;CINE TEATRO RASA;Avenida JOSE BENTO RIBEIRO DANTAS PRACA DO INEFI RASA Armacao dos Buzios RJ 28950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1117;KS DO CLEYTON;Rua JOAO PEDRO BOM 570 488 SANTA ISABEL Viamao RS 94480500 Brazil;sem numero de porta
ALTO;1120;CINEMA;Rua 15 DE NOVEMBRO CENTRO Uruguaiana RS 97500002 Brazil;sem numero de porta
ALTO;1127;PRINCESA DA DISNEY;CENTRO Uberlandia MG 38400106 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1128;LAGOA DO IMBÉ;CARDEAL DA SILVA STATE OF BAHIA Cardeal da Silva BA 48390000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1134;ROCHE PRODUÇÃO LTDA;RUA NEY ROMANO SAO BRAZ Curitiba PR 82310180 Brazil;sem numero de porta
ALTO;1140;CINE DIAMANTE;BOA VISTA Rio Pardo RS 96640000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1144;VISSECINE;PARQUE DOS BANCARIOS Sao Paulo SP 08490810 Brazil;sem numero de porta
ALTO;1147;Multicine Cinemas - Valparaíso;Brasil Center Shopping Av Marginal Parque Esplanada III Valparaiso de Goias GO 72876359 Brazil;sem numero de porta
ALTO;1148;AUDITÓRIO DO EDIFÍCIO VITRIUM;UNNAMED ROAD ASA SUL Brasilia DF 70200730 Brazil;sem numero de porta
ALTO;1152;ANTIGO CINEMA;CONCEICAO DOS OUROS STATE OF MINAS GERAIS Conceicao dos Ouros MG 37548000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1155;GABRIIEL MAMEDES ️‍;CENTRO Curitiba PR 82590300 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1156;CINEMA GRATIS;Rua AQUILES LOBO 276 336 FLORESTA Belo Horizonte MG 30110009 Brazil;sem numero de porta
ALTO;1157;CINEMA MULTICINE - SALA 3;Rua CAUBI VASCONCELOS 721 793 SINHA SABOIA Sobral CE 62051300 Brazil;sem numero de porta
ALTO;1158;CINEMA PREMIER;CORINTO Corinto MG 39200000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1162;CINEMA FOR DREAMERS;Avenida SARA ZIRLIS VILA LUTECIA Santo Andre SP 09130220 Brazil;sem numero de porta
ALTO;1166;UCS CINEMA;PETROPOLIS Caxias do Sul RS 95070560 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1168;CINEMA MENINAS DA VILA;CAMOCIM Camocim CE 62400000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1169;CINE VITÓRIA;Rua EDUARDO COTRIM LAVA PES Resende RJ 27511120 Brazil;sem numero de porta
ALTO;1170;CINEMA SHOPPING DO PIAUÍ;CANTO DO BURITI Canto do Buriti PI 64893000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1171;SANTA ROSA;UNNAMED ROAD Marco CE 62560000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1182;MARIA FUMAÇA- TRAMANDAÍ;Rua TRES DE OUTUBRO Tramandai RS 95590000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1187;CELEIRO BRASILEIRO ANIMAÇÃO (EM PROJETO);F5JH J3 JARDIM SANTA CECILIA Barueri SP 02675031 Brazil;sem numero de porta
ALTO;1191;LUAN AIRES VIDEO CINEMA;Rua JERONIMO RODRIGUES PINTO PARQUE DOS LIMA Franca SP 14403072 Brazil;sem numero de porta
ALTO;1192;WILKER;Rua PROF JOSE CELSO DE MELLO 494 566 PERIMETRO URBANO Guarei SP 18250000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1193;FESTIVAL KAAPORA DE CINEMA E ARTE;APA KAAPORA TERRA INDIGENA CARAMURU PARAGUACU ZONA RURAL Pau Brasil BA 45890000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1195;CINE+;Estrada UNIAO INDUSTRIA 69 Areal RJ 25845000 Brazil;"endereco de rodovia (57-67% falharam); CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1196;Predadores;Rua Dr Alberto Torres Neves Sao Goncalo RJ 24426260 Brazil;sem numero de porta
ALTO;1200;STAR PLUS SANTA ROSÁLIA;RUA SANTA ROSALIA JARDIM SANTA ROSALIA Sorocaba SP 18076290 Brazil;sem numero de porta
ALTO;1203;PLAYARTE CINEMAS;Rua GRACIOSA CENTRO Diadema SP 09910720 Brazil;sem numero de porta
ALTO;1204;CINEMA ARCOPLEX;BR 386 SAO CRISTOVAO Lajeado RS 95900000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1208;TIGRINO;ME SEGUE NO TIKTOK TIKTOK Embu das Artes SP 06950000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1212;RANCHO COMQUISTA;MACAJUBA Macajuba BA 46805000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1213;SHEILA BETO BIA ISA LEOZINHO MARIANA;PASSA TRES Rio Claro RJ 27460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1214;ANTIGO CINE ALADIM;Avenida CELSO GARCIA Sao Paulo SP Brazil;sem numero de porta
ALTO;1215;ANTIGO CINE ARARUNA;Rua CEL JUSTINIANO 588 698 CENTRO Araras SP 13600700 Brazil;sem numero de porta
ALTO;1220;CINE CARIRI;Rua DR LAURO MOTA GINASIO Serrinha BA 48700000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1222;CINE ARTE POSTO 4;Avenida VICENTE DE CARVALHO GONZAGA Santos SP 11045501 Brazil;sem numero de porta
ALTO;1228;CASA DO VELOZO;Rua JOAO LUIZ AFFONSO Duartina SP 17470000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1234;CINE SUL CINEMA MEDIANEIRA;Avenida PEDRO SOCCOL CENTRO Medianeira PR 85884000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1237;NÚCLEO DE CINEMA DE JABOATÃO;CANDEIAS BEACH CANDEIAS Jaboatao Dos Guararapes PE 54440620 Brazil;sem numero de porta
ALTO;1243;CINE MATRIZ TIETÊ;JARDIM CAMARGO NOVO Sao Paulo SP 08120260 Brazil;sem numero de porta
ALTO;1247;TRES IRMAOS;Avenida PRES KENEDY 418 602 TRES IRMAOS Ibitinga SP 14940000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1251;Cinema Vale das Videiras;Estrada Alm Paulo Martins Meira 9663 Petropolis RJ 25725029 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1252;.ENGENHOCA.;Avenida JOAO MENDES ENGENHOCA Niteroi RJ 24110476 Brazil;sem numero de porta
ALTO;1253;Teatro Sesi Ribeirão Preto;Rua Joao Ignacchitti 20 364 Jardim Castelo Branco Ribeirao Preto SP 14090640 Brazil;sem numero de porta
ALTO;1255;GREEN BOX TV;Rua TUPINIQUINS IGUACU Ipatinga MG 35162138 Brazil;sem numero de porta
ALTO;1257;TEATRO METRÓPOLE POLITHEAMA;SAO PAULO TAUBATE CENTRO Taubate SP 12020050 Brazil;sem numero de porta
ALTO;1260;CINE EXCELSIOR;PRACA DA SE 203 47 PELOURINHO Salvador BA 40020210 Brazil;sem numero de porta
ALTO;1261;CINE SANTANA;SANTANA Sao Paulo SP 02010700 Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1262;CINEMAXS DRIVE-IN! NO CANNUCE EVENTOS A PARTIR DO DIA 11/06/20;RODOVIA BR 158 PARANA AREA URBANIZADA IV Campo Mourao PR 87314899 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1266;Omnivox Estúdio de Dublagem;Estrada Elizeu de Alvarenga 562 Mesquita RJ 26587781 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1267;FÃ CLUBE DO FAUSTÃO;Avenida CEL VICTOR VILLA VERDE 1138 1162 PITANGUEIRAS Santo Antonio da Patrulha RS 95500000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1274;TOCARANAVADENA;MORRO DA GARCA STATE OF MINAS GERAIS Morro da Garca MG 35798000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1281;CINESERCLA ITAGUAÍ;RODOVIA RIO SANTOS 1 061 ZONA INDUSTRIAL Itaguai RJ 23812101 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta"
ALTO;1282;RESIDENCE OF THE PAZ;Avenida BORTOLO FOGLIATO CENTRO Tupancireta RS 98170000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1287;CINEMA NO PLAZA;RUA QUINZE DE NOVEMBRO CENTRO NITEROI RJ 24020130 Brazil;sem numero de porta
ALTO;1288;CINE MIRACEMA;Rua CEL ARMANDO RIBEIRO MORRO DO DEMETRIO Miracema RJ 28460000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1289;VÍDEOS BARBACENA;Rua LIMA DUARTE CENTRO Barbacena MG 36200008 Brazil;sem numero de porta
ALTO;1292;BARRACA DO BOCÃO;Avenida DAS PALMEIRAS SAO LUIZ Belo Horizonte MG Brazil;sem numero de porta
ALTO;1293;Cinesercla PátioMix Itaguaí;Rodovia Rio Santos 1038 Itaguai RJ 23812101 Brazil;endereco de rodovia (57-67% falharam)
ALTO;1294;Cm cinemas Pádua;Rua Neri R Ferreira Lot Floresta Santo Antonio de Padua RJ 28470000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1298;Renan Filmes Locadora/Cinema;Rua Isabel Fernandes Liranco Nucleo Hab Thereza Maria Barbieri Birigui SP 16203205 Brazil;sem numero de porta
ALTO;1302;CINE TEATRO GLÓRIA;CARAZINHO Carazinho RS 99500000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1303;MOLAS MARANHAO;POSYO DE MOLAS Mantena MG Brazil;sem numero de porta
ALTO;1308;CINE TEATRO HOUSE OF CULTURE;Rosana SP Brazil;"sem numero de porta; logradouro sem nome"
ALTO;1309;CINE QUISSAMÃ;CENTRO Quissama RJ 28735000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1312;TÚNEL MARIA RICO MUNDO;Avenida GERALDO MOTTA BATISTA 275 263 DANIEL FONSECA Uberlandia MG 38412066 Brazil;sem numero de porta
ALTO;1313;FILMEN TRAILERS;Rua VITOR ROQUE JARDIM JOAO PAULO Mineiros do Tiete SP 17320000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1322;CINE WEST SIDE;Rua APUCARANA 250 310 REGIAO DO LAGO Cascavel PR 85816080 Brazil;sem numero de porta
ALTO;1323;VERÔNICA. MARIA CORREIA;CENTRO Sao Sebastiao SP 11600000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1324;CINECARIOCA NOVA BRASILIA;Rua NOVA BRASILIA BONSUCESSO Rio de Janeiro RJ 21061060 Brazil;sem numero de porta
ALTO;1326;CINE XIQUE XIQUE;MUTAS Guanambi BA 46430000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1328;CINEART;RODOVIA BR 459 IPIRANGA Itajuba MG 37550000 Brazil;"endereco de rodovia (57-67% falharam); sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1329;CINE DEBATE LATINOAMERICANO;Rua CONCEICAO Ubatuba SP 11680000 Brazil;"sem numero de porta; CEP generico de cidade, nao de rua (2,4x mais falha)"
ALTO;1332;CINE MARACANGALHA;MARACANGALHA Sao Sebastiao do Passe BA 43850000 Brazil;"sem numero de porta; logradouro sem nome; CEP generico de cidade, nao de rua (2,4x mais falha)"
